GeneID	GSM5239695	GSM5239696	GSM5239697	GSM5239698	GSM5239699	GSM5239700	GSM5239701	GSM5239702
8574	13.82	8.108	8.684	7.025	7.725	8.881	12.2	9.569
54896	6.3	4.453	2.533	2.01	0.5938	0.6085	2.127	3.504
832	47.38	32.39	15.38	14.57	6.435	5.783	8.924	19.47
105376819	0	0	1.003	0	0.1516	0.1504	0.1852	0.378
105376818	0	0	0	0	0	0	0	0
105376817	0.3457	0.3355	0	0	0	0.105	0.1293	0.528
105378614	0	1.973	1.373	0	0.6225	0	1.521	1.552
440574	4.624	5.984	6.787	5.315	2.954	2.628	5.654	5.696
100532736	2.482	1.482	3.225	2.226	1.813	1.682	3.571	2.333
644068	14.06	9.746	12.55	9.27	2.768	5.185	5.071	16.87
4681	1.004	0.1299	0.9046	0.7805	0.41	0.244	1.002	0.7156
3362	1.882	0.6448	0.6734	0.9684	0.1696	0	0.7869	0.5919
255104	8.024	5.171	6.133	7.286	2.679	2.977	5.929	7.132
54546	0	0	0	0	0	0	0	0
105376823	0	0.3317	0.231	0.9964	0	0	0.1279	0
23252	5.082	6.35	4.342	8.232	1.754	2.715	3.475	5.844
30814	0	0	0	0	0	0	0	0
5320	0.2048	0	0	0	0	0	0	0
5322	0	0	0	0	0	0	0	0
26279	0	0	0	0	0	0	0	0
64600	0.1543	0.1498	0	0	0	0	0.05774	0
391013	0.3707	0	0	0	0	0	0.06933	0
127733	0.8705	0.3129	0.2614	0.5013	0.01975	0.05876	0.7719	0.1477
101928017	1.65	0	0.5575	0	0.758	0.5012	1.852	0
105376825	0.06913	0	0	0	0	0	0	0
105376826	0	0	0	0	0	0	0	0
105376827	0	0	0	0	0	0	0	0
105376828	0	0	0.1813	0	0	0	0	0
127731	0.08713	0.06765	0	0	0.03202	0	0.02608	0.02662
339505	0	0	0	0	0	0	0	0
55450	0.2713	0	0.1222	0.5274	0	0	0.1353	0.2763
79594	10.25	8.06	5.25	5.728	4.8	6.103	6.765	8.593
163933	0	0	0	0	0	0	0	0
978	24.96	18.17	1.757	2.527	2.708	2.528	0.1945	2.78
65018	14.88	11.99	9.202	12.93	4.317	6.157	12.91	7.618
102464833	13.39	7.425	0	7.434	8.2	6.971	17.17	2.921
100861548	9.233	6.526	6.271	6.258	2.378	3.797	6.447	5.641
1650	89.06	36.49	63.79	67.31	42.91	62.46	75.59	63.17
57576	0.1544	0	0	0	0	0.03126	0	0
400745	0.2568	0.08308	0.1157	0.08319	0	0	0	0
112268222	9.434	7.848	7.65	9.43	2.188	2.722	3.579	8.336
50809	28.27	29.35	27.84	33.37	10.53	13.39	22.65	29.26
8672	14.6	15.17	9.145	15.04	4.115	5.634	5.627	10.59
105376830	1.61	3.125	2.072	5.215	0.09392	0.1397	0.3441	1.873
105376829	5.298	5.639	3.233	8.304	0.2094	0.3115	0.7671	3.393
100302155	1.768	3.432	0	0	0	0	0	0
1889	26.62	19.16	20.57	16.4	7.526	13.09	15.07	16.76
100506801	5.558	2.38	7.18	4.924	5.407	2.929	2.385	3.495
105376832	0	0	0	0	0	0	0	0
84224	2.403	1.533	1.67	3.47	0.631	0.8552	3.545	5.297
249	0	0	0	0	0	0.04524	0	0
105376834	0	0	0	0	0	0	0	0
5909	0.2836	0.3671	0.06389	0	0.05792	0	0.2476	0
84196	21.19	26.47	24.94	27.03	6.116	9.836	11.07	21.59
401944	0.452	0	0.2036	0.09761	0.03076	0	0.07514	0.0767
3339	0.6683	0.4054	0.5645	0.3518	0.06823	0.09304	0.2604	0.4678
23436	0	0	0	0	0	0	0	0
10136	0	0	0	0	0	0	0	0
101928043	3.315	0	1.222	0.5858	0.7385	0.5493	2.706	0
29092	11.52	6.767	5.53	3.83	4.549	7.274	7.257	6.482
112268223	1.932	1.667	0.8703	1.669	0.1315	0.7825	0.3212	1.311
998	66.27	52.4	46.8	49.27	29.52	38.35	35.84	48.08
54361	3.394	1.55	1.844	1.617	0.8969	0.6873	0.6971	1.271
105376845	0.2245	0	0.1517	0.2182	0.06876	0	0.08399	0.1715
105376850	0.07048	0	0	0.137	0	0	0.05273	0
107985377	0	0	0	0	0	0	0	0
100616433	0	0	0	0	0	0	0	0
105376856	0	0	0	0	0	0	0	0
9923	27.39	19.69	16.09	21.69	6.543	9.784	15.77	23.46
2046	0	0.06536	0	0	0.02062	0	0	0
102466615	0	0	0	0	0	0	0	0
712	15.6	18.84	3.279	8.42	6.369	9.58	12.06	26.73
714	0.1582	0.307	0	0	0.09689	0	0.355	0.9663
713	6.222	4.57	0.6818	0.9805	2.884	3.371	3.271	11.3
2048	1.549	0.9664	0.324	0.1075	0.5309	0.2688	0.1517	0.5632
100616391	0	0	0	0	0	0	0	0
100422914	9.281	12.01	0	0	1.895	1.879	0	0
646262	0	0	0	0	0	0	0	0
729059	0	0.7976	0	0	0.2517	0.2496	0.3074	0
23028	40.5	33.86	29.76	34.33	18.87	22.69	31.65	36.05
100422866	0	18.02	4.181	6.013	1.895	0	2.315	4.725
7798	9.408	10.49	6.125	8.093	3.565	4.43	6.006	7.765
3352	0	0	0	0	0	0	0	0
100996511	1.258	0.9304	0.8907	1.165	0.4037	0.8372	0.4483	1.281
10236	23.16	26.72	25.75	29.11	14.35	14.92	24.21	21.97
80818	4.483	4.693	2.495	4.272	1.777	2.003	2.499	4.162
148898	0.4399	0.9963	0.8919	0.5701	0.1347	0.08909	0.5486	0.448
6920	5.89	2.898	6.054	3.225	4.218	4.687	8.13	10.39
55616	0.5304	0.6552	0.1303	0.7497	0.08861	0.1758	0.3607	0.5155
1870	3.489	3.215	1.095	0.5479	0.8634	0.5566	1.107	2.099
101928163	1.215	0	0.4692	0.3374	0	0	0.2597	0.2651
105376859	0.1228	0.2384	0	0	0	0	0.09188	0
3399	4.429	1.719	1.496	0	2.035	0.5381	0.8284	0.6764
107984928	0.3801	0	0	1.108	0	0.2309	0.7109	0.2902
259283	5.52	2.317	5.444	3.19	1.462	2.447	2.232	5.241
6135	1232	796	1157	978.3	1233	1385	1735	1202
6924	22.6	16.61	6.384	10.92	5.058	6.231	7.928	11.64
100506963	8.539	5.274	2.885	4.903	2.734	2.358	4.065	3.853
57095	38.87	37.73	36.28	47.8	24.46	31.09	38.68	43.82
105376860	12.78	7.972	3.7	3.548	4.193	3.604	3.414	5.576
11313	26.06	10.61	4.186	4.25	4.074	5.203	5.385	5.984
2582	7.402	7.184	3.126	4.945	2.621	4.497	4.067	5.299
3155	14.65	13.71	9.724	12.21	6.491	6.835	13.41	15.79
105376861	0	0	0	0	0	0	0	0
2517	20.64	16.82	8.679	10.54	7.18	11.78	10.08	10.09
1269	0.2662	0.1938	0	0.06467	0.08153	0	0.1743	0.2541
107984929	0	0.3526	0	0	0	0	0	0
100616492	0	0	0	0	0	0	0	0
55629	149	101.7	122.5	131.4	127.4	135.1	85.04	117.5
10772	30.97	34.44	38.93	40.46	13.15	16.86	22.99	39.18
105378615	0	0	0	0	0	0	0	0
105376863	0	0	0	0	0	0	0	0
107984931	0	0	0	0	0	0	0	0
127294	0	0	0	0	0	0	0	0
107985737	0	0	0	0	0	0	0	0
105376864	0	0	0	0	0.1064	0	0	0
58985	0	0	0	0	0	0	0	0
163702	1.94	1.122	0.8369	2.407	0.4552	0.5016	1.05	1.387
284632	0	0	0	0	0	0	0	0
105376871	0	0	0	0	0	0	0	0
57822	0	0	0	0	0	0	0	0.09074
90529	1.043	0.225	0.235	0.338	0.1775	0.3522	0.6506	0.5312
57185	10.55	11.68	13.58	14.73	6.121	6.908	13.9	17.97
100750325	5.557	1.541	6.974	4.629	2.918	2.17	5.048	4.85
11123	51.34	36.2	39.42	28.26	11.86	14.92	22.64	48.44
100506985	25.73	20.14	22.5	18.91	7.682	9.063	13.59	36.32
400746	0	0.06479	0.04511	0.1946	0	0	0.02497	0
10250	30.94	33.26	28.82	24.83	7.573	9.513	17.14	30.63
25932	20.73	18.24	31.82	29.71	12.79	18.42	2.368	9.67
105376876	1.515	0	1.365	3.436	0.3094	1.381	0	0.3857
864	30.29	14.58	11.83	29.27	5.467	6.047	8.186	11.01
102465437	35.06	28.36	39.49	124.9	14.32	14.2	41.53	31.24
107984932	18.13	13.57	22.57	41.05	3.147	5.896	17.73	14.82
105376878	1.421	0.7731	0.5921	1.393	0.1382	0.2903	0.6257	1.48
100616365	5.009	0	0	0	4.602	1.521	0	3.825
105376879	0	0	0	0	0	0	0	0
25949	51.84	43.93	34.14	40.72	39.24	41.97	34.94	47.36
57035	60.18	74.22	93.34	100.2	33.55	47.79	55.88	81.56
105376882	0	0	0	0	0	0	0	0
6007	1.657	2.011	3.5	6.04	1.015	1.447	1.046	4.034
23585	24.26	22.85	19.59	26.77	13.49	17.42	14.74	18.96
6006	9.547	7.603	6.153	9.706	4.678	5.205	4.688	6.281
55219	17.14	8.914	9.999	12.59	3.844	4.371	6.566	13.01
26119	31.11	11.33	8.984	10.64	2.772	4.615	13.98	17.23
57134	13.76	8.303	8.596	4.627	3.395	4.835	11.44	11.87
57190	12.48	5.679	1.911	1.516	1.135	1.452	1.35	4.469
56181	19.35	13.93	9.583	10.04	5.47	5.212	7.729	11.77
646471	3.57	2.906	1.712	2.239	0.9525	1.015	2.154	3.43
79000	3.494	3.392	1.299	1.698	1.017	1.115	1.634	2.135
164091	5.804	3.976	1.923	0.9954	0.6274	0.8988	1.149	1.564
3925	5.728	4.748	4.677	8.117	3.764	4.349	9.24	9.295
100500808	6.786	4.391	6.114	4.396	4.157	4.123	22	13.82
105376885	0	0	0	0	0	0	0	0
5051	8.123	7.223	2.944	9.084	1.779	1.654	5.194	6.931
101928216	0	0	0	0	0.03827	0.03796	0.04674	0.09543
2134	0.09215	0	0.06227	0	0.02822	0.08397	0.1034	0.07037
7780	0	0	0	0	0	0	0	0
105376910	0	0	0	0	0	0	0	0
84676	0	0	0	0	0	0	0	0
149420	4.707	5.68	3.095	3.833	1.987	2.01	2.665	3.255
105376886	0.3344	0	0	0.65	0	0	0.7507	0
79927	0	0	0	0	0	0	0	0
110806296	0	0	0	0	0	0	0	0
51042	10.22	7.041	6.239	5.768	6.867	8.614	13.81	7.051
10256	0.7407	0.1598	0.2225	0.16	0.1008	0	0.1847	0.3771
378807	0	0	0	0	0	0	0	0
101928303	0	0	0	0	0	0	0	0
64793	16.94	14.94	7.817	10.8	4.687	6.17	8.587	12.31
83442	270.9	95.7	11.74	16.33	13.21	10.55	9.431	20.96
91544	112	67.2	42.12	67.49	41.79	48.97	74.21	52.72
1043	567.6	204.6	322.1	628.6	505	520	644.7	422.4
55057	0.5712	0.4158	0.09649	1.249	0.1312	0.347	0.4273	0.2181
257101	0	0	0.1258	4.161	0.3991	0	1.114	0
79727	0.3669	0.1017	0.07083	0.1019	0	0.03184	0.03921	0.1601
79947	13.99	8.403	7.631	6.585	1.96	3.049	5.586	9.103
101928324	6.44	10.94	10.52	4.172	0.1644	1.63	6.424	10.25
3151	112.2	113.9	90.13	72.92	61.58	71.02	87.13	101.2
6195	70.9	55.84	28.39	33.46	12.45	19.47	29.23	33.9
100302190	4.046	15.71	0	15.73	0	0	0	0
105376888	0.3663	0.474	0	0	0.2992	0	0.274	0
101928728	0.5681	0.3676	0.3839	0.9201	0.464	0.4601	0.9917	0.5784
8289	42.81	27.94	10.29	12.27	4.018	4.327	8.039	17.01
55650	7.475	6.219	3.56	7.057	3.009	6.877	5.06	6.306
84243	16.93	12.06	7.101	10.78	4.291	5.598	6.021	6.815
2810	0.4825	0	0	0.3126	0	0	0	0.7369
54707	10.33	6.653	7.801	9.904	2.072	2.877	3.846	7.232
63906	12.67	10.57	4.014	8.659	3.82	5.052	5.555	5.141
10726	10.22	12.36	10.73	12.38	8.475	10.84	14.29	9.846
8431	0.1305	0	0.1764	0	0.1599	0	0	0
126695	1.057	0.6153	0.4284	0.4107	0	0.1926	0.7115	1.452
388610	1.672	1.217	0.1412	0.4062	0.06402	0.1905	0.3127	0
115572	0.3533	0.3429	0	0	0	0	0	0
101928391	0.2147	0	0	0	0.3945	0.2608	0	0
6548	6.526	3.917	2.437	1.836	1.21	1.2	0.6745	3.213
102723760	0	0	0	0	0	0	0	0
105376890	0	0	0	1.075	0	0	0	0
23038	16.33	13.05	9.703	14.62	3.025	3.785	7.617	12.42
84065	10.77	2.288	3.399	4.429	2.455	2.626	4.116	3.241
644961	5.632	3.542	4.181	8.325	0.3887	0.771	2.789	4.483
84958	89.22	36.48	38.34	62.24	20.01	26.21	51.19	38.18
9064	3.224	2.374	1.803	1.657	0.7265	1.013	1.608	2.038
8547	0	0	0	0	0.1216	0	0	0
388611	0.141	0	0	0	0	0	0	0
2827	4.824	0.9554	1.197	1.339	0.2412	0.0598	1.031	1.504
10163	54.55	60.38	18.02	21.88	8.189	13.54	13.96	34.22
105376892	0	0.2947	0.3078	0.1476	0.186	0.2306	0.0568	0.3479
27245	1.97	1.338	0.9317	0.9092	0.1659	0.4787	0.8105	1.316
2268	215.4	210.3	74.98	89.62	52.49	95.49	39.02	97.75
111216282	7.155	5.556	3.223	5.563	3.799	2.029	1.071	2.914
2537	56.22	98.46	39.17	26.46	115.8	123.3	26.94	53.66
199870	6.802	4.269	3.138	4.275	1.497	2.326	3.321	4.603
23673	32.52	35.67	22.49	25.47	11.55	13.56	11.15	22.24
5511	20.7	17.26	15.15	22.37	10.44	12.94	24.27	21.57
677774	7.604	4.92	8.564	9.852	0.7763	3.08	0.9481	19.36
9473	189.1	188.1	71.08	77.71	36.83	62.59	66.27	100.3
6118	41.45	33.6	27.72	38.42	20.48	31.54	56.43	43.73
27293	0.3718	0.1203	0.1675	0.2409	0.03796	0.03764	0.1391	0.09464
55113	7.563	3.848	1.389	1.142	0.3598	0.6691	1.154	2.131
2140	9.362	9.753	6.79	9.22	2.275	3.204	4.273	8.484
5724	66.47	53.54	36.01	33.16	19.48	38.26	13.2	30.71
22826	48.99	28.81	37.86	42.51	26.32	31.59	47.84	33.92
93974	23.6	17.18	16.25	16.57	11.92	11.02	22.57	16.19
83667	4.055	4.051	4.755	2.666	1.169	1.34	2.141	1.73
54797	6.123	5.943	3.546	5.525	2.947	2.325	5.399	4.843
65979	9.025	9.423	3.787	5.889	1.257	1.306	3.242	4.976
1104	10.06	4.555	6.523	7.948	3.162	4.113	5.417	5.017
8420	27.62	12.71	20.48	22.13	8.789	10.3	8.99	15.89
6080	681.9	1582	689.5	576.8	1016	776.7	372.6	765.2
26768	1216	1508	638	474.7	784.5	520.6	218	490.6
54952	17.64	13.78	19.05	25.36	8.506	11.8	15.47	17.38
85028	22.74	11.13	12.83	15.18	7.812	11.29	6.509	8.153
692212	34.18	40.84	67.52	40.89	17.72	17.57	21.64	36.15
677838	32.36	6.282	21.87	25.16	5.948	13.76	12.11	9.886
677825	49.4	21.65	28	24.78	12.69	14.52	9.539	14.6
692073	54.95	21.33	42.43	30.51	32.7	23.84	18.79	16.78
115273	0.1946	0.1889	0.1315	0	0	0	0	0
6883	28.87	15.12	16.85	15.86	19.03	20.72	14.06	24.08
105378616	62.34	34.36	40.22	25.26	46.95	43.25	15.64	46.31
26824	341.3	184.5	214.8	154.5	274.9	260.3	117.8	295.1
10691	7.333	7.086	5.019	7.404	1.847	2.893	3.539	6.885
51441	36.94	37.45	30.53	39.73	17.62	18.78	27.42	32.32
4985	0.04516	0	0	0	0	0.01372	0	0
2035	33.96	30	40.67	41.99	12.67	15.49	27.98	40.68
399474	7.769	5.125	5.301	7.77	2.634	2.612	3.894	6.567
6429	40.98	34.98	50.31	49.95	18.04	25.62	21.69	39.12
51102	3.278	1.041	1.852	1.39	0.4381	0.9775	2.229	2.093
10076	0.2564	0.5688	0	0.0712	0	0.06676	0.02741	0
101928460	0	0	0	0	0	0	0	0
107984933	0	0	0	0	0	0	0	0
107984934	0	0	0	0	0	0	0	0
101929406	0	0	0	0	0	0	0	0
105378617	0	0	0	0	0	0	0	0
105378618	0	0	0	0	0	0	0	0
4146	0.9887	0.9596	0.5939	1.068	0.3365	0.4004	0.7397	0.8389
100129196	4.823	2.39	2.635	4.587	1.383	2.12	4.223	3.448
7805	554.4	420	148.9	173.9	106	149.5	69.12	208.1
100616164	54.64	42.43	25.85	15.93	0	8.299	4.088	8.346
105378620	34	22.28	21.89	24.03	2.91	5.372	4.839	15.12
105378621	0	0	0	0	0	0	0	0
105378622	0	0	0	0	0	0	0.3086	0
400748	0	0	0	0	0	0	0	0
9672	0.6912	2.401	0.04916	0.0707	0.04457	0.0221	0.05443	0.1111
9698	54.42	48.99	41.5	42.75	13.38	18.99	29.7	47.67
692234	38.25	69.61	48.46	74.34	16.11	15.98	39.35	43.81
692235	40.64	51.04	54.92	55.76	5.857	18.88	41.14	65.72
692200	33.66	21.78	30.33	21.81	3.436	11.93	2.099	21.42
107984935	0	0	0	0	0.6747	0.6691	0	0
79570	0	0	0	0	0	0	0	0
9410	39.08	39.7	34.5	36.2	23.7	27.06	44.93	37.2
51538	12.98	10.78	10.46	11.86	7.425	6.651	13.28	12.3
2170	2.098	1.826	0.5866	1.687	0.3102	0.2637	1.245	2.21
105378623	0	0	0	0	0	0	0	0
107985470	0	0	0	0	0	0.1753	0.4318	0
347735	0.909	0.7562	0.351	0.1262	0	0.2761	0.09715	0.2975
105378625	0	0	0	0	0	0	0	0
105379772	0	0	0	0	0	0	0	0
149086	0.5974	1.16	0.1346	0	0.06099	0	0.8938	0.3041
284551	0.307	1.192	0.7261	0.4475	0.141	0.1399	0.2297	0.8206
105378626	0	0	0.04895	0	0	0.022	0	0.1106
64129	0	0	0	0	0	0	0	0
3061	3.152	3.128	2.84	3.132	1.674	1.149	2.725	3.531
553115	15.98	19.73	9.21	11.07	8.554	8.755	8.526	13.22
107985471	5.587	4.244	3.611	4.249	2.678	3.394	3.453	3.339
105378628	0.9176	0	0	0	0.2811	0	0.1716	0.3504
1307	0	0.1253	0.1309	0	0.01977	0	0.02415	0
101929444	0	0	0	0	0	0	0	0
576	0.3525	0.479	0.2858	0.06851	0.04319	0.1285	0.3692	0
100423028	0	0	0	0	0	0	0	0
90853	0	0	0	0	0	0.03058	0	0
8073	119.2	172.5	55.99	80.62	48.23	58.68	54.02	90.08
10657	40.13	60.61	32.25	38.65	12.22	15.07	17.36	44.42
55116	3.163	2.418	1.36	0.3726	0.7632	0.6405	0.8604	2.269
100847018	0	6.921	0	0	0	0	0	0
23633	24.39	20.31	14.61	16.91	5.846	6.913	9.478	17.91
200081	24.47	19.35	12.24	15.13	6.01	7.143	14.21	19.54
79140	4.821	1.789	1.437	1.654	1.564	2.068	2.758	2.816
56063	5.009	2.431	1.692	1.391	0.5479	0.8966	1.773	2.117
55721	3.456	2.72	1.136	1.089	0.6867	1.305	2.865	3.995
149069	3.559	3.273	2.532	2.731	0.459	0.6828	1.191	4.864
8668	60.29	44.05	58.97	54.76	40.43	50.55	56.43	55.76
339483	0.6336	1.406	0.9787	0.8797	0.499	0.7699	0.4063	1.106
84734	0.8886	0	0.6004	0.4318	0.1361	0	0.4986	0.3393
3932	124.9	65.97	128.1	181.2	85.12	83.45	255.2	150.1
3065	63.42	52.9	50.36	54.11	33.03	41.49	61.99	60.25
65108	19.46	5.019	2.575	2.116	2.084	4.795	2.036	3.325
105378629	0.3313	0.3215	0.4477	0	0.2029	0	0	0
81629	9.892	5.513	5.824	8.566	1.56	1.725	3.737	9.723
100128071	8.728	2.337	2.44	0.5849	0.9218	1.828	0.9007	2.298
55108	25.56	18.29	21.51	23.63	8.47	13.41	19.7	24.48
728116	0	0	0	0.03187	0	0	0	0
653121	0.1189	0.1154	0.08035	0.4044	0.01821	0.03612	0.04448	0.0454
102723870	0.3984	1.547	0	0	0	0	0.2981	0
339487	12.5	9.497	10.01	15.55	5.751	5.583	7.667	9.896
5928	26.06	30.12	19.04	23.94	7.951	9.331	11.21	21.24
81493	11.11	11.5	7.674	11.45	2.16	2.871	3.615	9.265
57648	1.028	1.239	0.575	0.6202	0.2172	0.4739	0.451	1.191
8565	26.59	21.8	21.92	27.52	11.93	13.49	20.84	21.12
64766	15.72	15.03	14.51	19.9	5.308	6.056	12.28	17.27
252995	0.5122	0.1243	0.173	0.2489	0.1176	0.03889	0.2874	0.3911
105378631	0.09463	0	0	0.1839	0	0.23	0.0708	0.1445
3208	0.2044	0	1.52	1.589	0.5635	1.552	0.153	0
113452	1.358	0	5.508	7.544	1.902	4.716	0	0
105378632	1.533	0	5.179	5.958	4.225	0.9312	0	0
127544	75.12	29.57	74.64	79.78	26.23	30.03	10.61	45.83
204	30.52	21.74	18.69	20.17	12.4	16.2	18.98	23.31
105378635	0.2946	0	0	0	0	0	0.2204	0
113451	1.981	1.664	0.9589	0.6895	0.3441	0.449	1.172	0.903
112268224	2.759	1.575	1.536	1.577	0.2983	0.09861	2.429	1.983
55223	4.651	3.009	2.132	1.956	0.4165	0.5948	1.241	2.575
149076	8.743	5.721	2.788	4.01	1.083	1.104	2.94	4.726
127550	0.2056	0	0	1.199	0.126	0	0.4616	0.6282
1912	24.97	13.88	3.742	4.109	1.974	4.159	2.9	8.919
100500853	48.38	49	19.9	36.8	9.021	17.89	12.59	32.13
101929464	0	0.8334	0.5802	0	0	0.2608	0	0
7579	0.5239	0.4622	0.4291	0.5554	0.1945	0.3472	0.5939	0.6547
114784	0	0	0.01428	0	0	0	0	0
105378638	0	0	0	0	0	0	0	0
127540	0	0	0	0	0	0	0	0
402779	0	0	0	0	0	0	0	0
84970	0	0	0	0	0	0	0	0
105378639	0	0	0	0	0	0	0	0
105378640	0	0	0	0	0	0	0	0
105378641	0	0	0	0	0	0	0	0
693137	0	0	0	0	0	0	0	0
105378642	0	0	0	0	0.04404	0	0.05379	0
2709	0	0.2511	0	0	0.1585	0	0	0.1976
127534	0	0	0	0	0	0	0	0
2707	0	0.345	0	0	0	0	0.06649	0.1357
2701	0	0	0.1424	0	0.1291	0	0.2366	0.161
113444	5.921	6.944	4.426	7.198	2.793	3.275	6.691	6.311
58512	0.2179	0.2307	0.1338	0.1155	0.0364	0.06016	0.1778	0.1513
653160	4.013	3.03	1.959	1.083	0.2049	0.2709	0.9175	1.703
100506144	19.56	11.48	17.83	17.68	15.32	12.02	22.97	15.28
9204	26.74	26.55	20.59	20.76	4.453	7.111	7.436	19.07
79830	4.99	4.719	5.361	5.521	1.395	1.617	2.298	7.036
105378644	0.1801	0	0.1217	0.175	0	0	0	0
6421	131.8	113.3	175.9	176	43.58	70.43	67.15	138.8
9202	22.7	21.98	17.47	17	6.867	8.66	10.11	21.18
100861513	16.96	29.36	17.34	11.58	7.3	9.467	11.32	20.3
79932	22	15.97	9.699	10.64	2.589	3.661	8.4	13.9
23154	8.233	3.196	2.456	4.083	1.287	1.621	3.653	3.035
339488	3.416	2.421	1.164	2.598	0.4185	0.5774	0.8222	2.177
105378645	3.279	2.464	2.43	4.317	1.361	0.5783	3.323	1.615
5690	9.478	13.62	6.467	9.301	5.464	4.657	5.422	8.444
105378646	0	0	0	0	0	0	0	0
127703	3.529	4.433	1.683	5.111	2.84	1.976	4.452	2.642
63967	0.2265	0.2638	0.3061	0.4843	0.2359	0.2202	0.1525	0.4152
192670	40.35	42.09	26.31	29.32	11.18	18.97	14.83	24.93
26523	16.7	15.77	6.048	7.585	2.511	4.22	4.656	10.31
192669	8.387	9.249	8.318	8.545	1.344	2.064	3.66	8.999
105378647	2.717	2.26	3.672	3.018	0.7133	0.7074	2.033	1.778
27285	0.2249	0.4365	0.152	0	0	0	0.1682	0.1717
54936	20.17	19.95	12	16.28	11.81	14.03	16.33	16.47
1296	3.469	2.497	1.001	1.288	0.6686	0.663	0.9915	1.548
27095	29.28	25.39	27.41	26.82	17.2	21.29	28.46	21.44
55700	57.3	26.06	17.64	21.26	5.977	6.985	15.86	18.7
9967	50.71	41.38	36.04	45.7	22.35	27.5	38.27	34.69
79729	1.046	0.4836	0.404	0.09684	0.1526	0.4238	1.007	0.2283
55194	6.857	2.763	2.098	1.76	2.061	2.044	2.613	0.1976
83931	25.26	13.1	10.51	8.394	4.398	4.493	5.493	6.266
84967	8.562	13.3	8.265	6.656	6.443	5.796	8.053	9.714
127700	0.5701	0.664	0.6164	0.6648	0	0.4849	0.5971	0.6966
109616970	0	3.117	0	0	0	0	0	0
107984940	1.267	0	0	1.232	0	0	0	0.9678
64960	30.02	21	22.37	29.6	18.39	23.87	30.55	29
1441	153.2	42.18	27.68	20.79	12.89	26.92	8.725	28.5
107984941	0	0	0	0	0	0	0	0
105378648	0	0	0	0	0	0	0	0
2899	0	0	0	0.08616	0	0	0	0
100422898	0	0	0	0	0	0	0	0
107984942	0	0	0	0	0	0.04967	0.1223	0
728431	2.064	0.5723	0.5977	2.006	1.716	1.254	2.206	2.252
80149	68.75	21.58	43.76	55.93	36.63	64.45	15.12	21.11
102465438	56.1	6.806	52.12	61.33	10.74	21.3	18.36	48.2
64769	12.51	9.56	6.83	10.57	4.486	5.906	8.459	7.457
100847010	3.506	20.42	28.43	20.44	4.295	10.65	13.12	21.42
105378649	3.694	3.984	3.606	3.59	2.64	3.242	3.071	2.194
79753	11.36	9.774	10.3	13.74	8.659	9.738	9.366	9.666
7802	1.201	1.243	1.623	1.4	0.7355	0.389	0.6588	1.345
29889	30.52	30.75	26.71	26.83	16.87	19.82	13.59	27.75
284654	0	0	0	0	0	0	0	0
54955	5.578	3.867	3.846	4.314	1.848	2.559	3.151	4.694
55143	0.6211	0.3445	0.2398	0.5173	0.4348	0.1078	0.1328	0.6776
284656	0	0	0	0	0	0	0	0
105378650	0	0	0	0	0	0	0	0
149175	1.364	0.8425	0.5865	1.446	0.1519	0.1507	0.5566	0.5682
79693	21.74	16.13	31.54	22.79	19.94	19.64	19.67	21.56
127687	14.09	9.832	12.19	10.15	11.83	14.23	8.882	7.495
4520	15.51	14.41	12.24	13.09	5.868	8.47	3.016	9.416
3633	17.42	12.96	15.47	11.62	4.112	7.956	10.4	15.52
105378651	1.854	1.2	1.503	1.922	0.53	0.6758	1.017	2.265
10946	38.75	45.34	30.23	40.98	21.97	26.72	35.23	36.72
2275	15.43	7.908	0.8342	0.7198	0.2269	1.05	1.57	1.508
51118	15.05	8.803	7.383	10.42	4.735	7.013	7.711	10.23
5453	0.1419	0	0	0	0	0.0431	0.05308	0.2167
107985103	0.2985	0	0	0	0	0	0	0
105378653	0	0	0	0	0	0	0	0
100500801	0	0	0	0	0	0	0	0
105378655	0	0	0	0	0.02053	0	0	0
105378654	0	0	0	0	0.02727	0	0	0
339442	0	0	0	0	0	0	0	0
105378657	0	0	0	0	0	0	0	0
107984943	0	0	0	0	0	0	0	0
105378656	0	0	0	0	0	0	0	0
105378658	0	0	0	0	0	0	0	0
105378660	0	0	0	0	0	0	0	0
64121	13.97	19.65	13.47	13.88	4.71	4.815	6.986	14.74
100527950	3.472	3.564	2.697	2.637	1.98	2.061	1.851	3.109
26292	6.479	6.686	5.099	4.782	3.969	4.036	3.682	5.637
105378663	0.9048	1.756	0.6114	0.8793	0	0.5497	0.6769	1.382
81025	0.6456	0.7161	0.3739	0.5378	0.113	0.2241	0.138	0.5634
54933	0.3143	0.6101	0.1416	0.2036	0	0.06365	0	1.12
105378662	0.4524	0	0	0.8793	0	0.5497	0	0
79647	54.64	42.54	67.27	53.25	28.84	33.52	34.64	50.56
4725	78.47	70.8	96.6	73.75	98.17	75.43	117.7	88.91
23499	80.06	95.06	113.2	142.4	44.82	62.53	90.43	104.6
643314	7.438	8.762	6.676	7.394	1.287	1.845	3.696	7.848
105378950	1.175	0.3802	0.9265	0.5711	0.18	0.238	0.806	0.5983
353500	3.466	2.643	3.639	4.812	0.1706	0.9024	1.297	2.741
192217	0.3498	0.4527	0.6304	0	0	0.07084	0.1745	0
728448	8.206	5.804	5.33	5.935	0.4286	2.512	1.999	6.218
