GeneID	GSM2228986	GSM2228987	GSM2228988	GSM2228989	GSM2228990	GSM2228991	GSM2228992	GSM2228994	GSM2228995	GSM2228996	GSM2228997	GSM2228998	GSM2228999	GSM2229000
107985734	0.3235	0.3482	0.4389	0.7611	0.2682	0.351	0.1733	0.04199	0.05414	0.1349	0.1208	0.1399	0.09779	0.2347
105376712	0.4033	0.3411	0.4244	0	0.1981	0.2663	0	0	0	0.1442	0.1076	0.09963	0.1552	0
5293	34.25	32.65	26.82	37.24	33.74	31.46	15.94	8.314	15.59	26.82	12.86	34.65	23.34	23.54
644997	5.508	2.323	1.955	4.624	2.894	3.321	1.511	0.7298	1.309	0.775	0.4486	2.234	0.8276	0.6588
101929074	1.52	0.5007	0.3916	0.2626	0.6055	0.7899	0.9966	0.471	1.152	0.754	0.7246	0.9653	0.6033	1.042
22883	13.67	9.134	8.545	6.549	5.066	5.287	20.42	6.097	15.22	11.3	11.05	23.67	7.797	14.46
56998	4.626	2.874	2.051	5.523	1.57	1.47	2.291	0.5917	2.71	1.493	1.079	1.831	1.122	1.542
105376717	0.5513	1.13	1.058	0	0.7447	0.8322	0.3374	0.2385	0.06151	0.7666	0.7059	0.227	0.5454	0.5715
84328	22.39	5.39	3.756	30.65	3.717	4.046	16.47	3.605	24.82	4.384	3.139	11.86	3.697	4.397
64802	3.886	0.7971	0.6135	6.031	1.011	1.264	8.499	1.53	12.39	2.484	2.388	7.239	1.979	4.108
113391335	0.6691	0.2161	0.1334	3.872	0.1726	0.4545	1.72	0.1824	1.411	0.2392	0.2356	0.4463	0.1765	0.3329
100847055	0	0	0	0	0	0.4312	0.3497	0.2967	4.589	0.1362	0.1219	3.105	0.1256	0.9476
116362	0	0	0	0	0.02606	0.02002	0	0	0.2131	0.05058	0.09057	0	0.03499	0
10277	9.413	3.302	2.048	9.527	2.232	2.345	12.23	2.165	11.04	3.012	2.486	7.95	2.705	4.32
23095	4.087	0.741	0.5035	7.479	0.7042	0.7566	11.68	1.16	14.95	2.998	1.986	11.21	2.967	4.25
105376725	0.4306	0.06621	0.06132	0.8393	0.1209	0.05803	0.4141	0.03194	1.4	0.1466	0.09188	0.5926	0.1352	0.3316
5226	47.2	29.85	23.16	52.82	25.44	28.21	82.59	45.85	51.51	57.41	41.32	71.36	31.87	55.03
100526739	1.239	0.6271	0.3764	1.769	0.345	0.3163	2.357	0.6588	3.352	0.837	0.7929	1.645	0.8517	1.39
378708	1.965	0.7394	0.5009	2.586	0.485	0.486	3.591	1.085	5.556	1.33	1.167	2.475	1.384	1.863
1325	0.4876	0.135	0.2484	0	0.07185	0.0552	0.2387	0.06329	0.1632	0.04649	0.1249	0.1205	0.09647	0.1213
1676	13.2	5.449	3.564	11.78	3.204	3.218	9.121	2.521	8.889	4.178	3.7	8.521	3.062	4.811
5195	1.373	1.249	0.957	1.004	0.7553	0.755	2.29	1.683	1.825	2.854	2.619	2.988	1.94	3.26
54897	1.093	1.228	1.074	1.496	1.247	1.154	1.744	1.679	1.703	3.193	2.304	2.487	2.379	3.01
105376733	0	0	0	0	0.004202	0	0	0	0	0	0.04016	0	0	0
105376735	0	0	0	0	0	0	0	0	0	0	0.01343	0	0	0
148345	0.3257	0.2817	0.1623	0.4022	0.2325	0.1555	0	0.003964	0	0.003639	0.04887	0	0	0.00633
23435	37.61	7.995	6.162	65.68	6.765	8.292	51.75	8.275	62.82	11.87	10.43	38.63	9.825	13.28
10747	7.729	1.505	1.161	4.541	0.5173	0.5758	2.558	0.3186	2.576	0.3558	0.2867	1.516	0.2333	0.2476
6723	3.363	5.495	4.73	0.989	5.384	6.278	6.948	8.747	4.342	6.07	7.747	10.09	4.007	7.434
5394	25.32	8.994	4.559	30.59	5.982	6.076	52.92	10.07	63.16	17.33	13.87	55.06	15.91	27.74
105376736	1.126	2.01	2.196	0.2073	2.074	2.189	1.483	4.079	1.868	6.335	6.22	4.28	4.116	5.662
2475	12.11	5.637	3.577	13.38	4.699	4.456	19.33	6.617	14.22	8.027	6.281	18.44	6.21	8.884
100873935	2.272	0.893	0.8809	1.604	0.9922	1.239	3.555	1.311	1.606	1.821	1.212	4.616	1.193	1.57
10218	0.3087	0.02739	0.05129	0	0.105	0.1748	0.5124	0.148	0.3338	0.1274	0.1406	0.3344	0.06656	0.1329
29914	3.626	1.558	1.373	5.127	1.526	1.456	2.996	1.049	2.582	1.213	1.183	2.446	0.8664	1.343
105376737	0	0	0	0	0.02242	0.01722	0	0	0	0.005439	0.004869	0	0	0
105376739	0	0	0	0	0.04807	0	0	0	0	0	0.04177	0	0	0
105376740	0.1575	0	0	0	0	0	0	0	0	0	0	0	0	0
57540	0	0.001825	0	0	0.0758	0.00448	0.003633	0	0	0.007074	0.05446	0.01466	0.001305	0
112268221	0	0	0	0	0.02092	0	0	0.003158	0	0.0029	0.04673	0	0	0
101929181	0	0	0	0	0	0	0	0	0	0	0.0222	0	0	0
26232	0.02308	0.0213	0.04602	0	0.05953	0	0.106	0.02697	0.04636	0.1981	0.1404	0.1198	0.05328	0.1005
93611	2.354	1.788	1.812	1.558	1.729	1.462	1.539	0.7609	0.8127	1.953	1.628	2.139	1.356	1.658
26270	4.515	4.898	4.076	5.024	9.077	9.961	38.1	23.26	23.53	48.11	43.47	55.46	31.78	49.25
10459	7.653	8.911	10.41	4.384	6.272	5.994	6.618	5.017	3.29	9.193	6.619	8.848	6.569	7.572
374946	0.0132	0.01979	0.03509	0	0.05106	0.03362	0.01818	0.01414	0.01657	0.02832	0.04753	0.03913	0.009793	0.01437
57085	0.5192	1.104	0.6301	0.3505	1.422	0.9456	0.4145	0.6242	0.2947	2.018	1.243	0.9704	0.9826	1.053
284498	0.1203	0.3495	0.3835	0.1069	0.4662	0.396	0.2332	0.2464	0.1163	0.5576	0.3751	0.4227	0.3909	0.388
102724659	0	0.007337	0.005285	0	0	0	0	0	0	0	0.03564	0	0	0
4524	2.196	1.935	1.589	4.129	2.005	1.986	3.067	1.224	2.09	2.369	1.6	3.766	1.853	2.327
1185	2.514	1.352	0.9305	3.056	1.29	1.22	4.124	0.9141	3.298	2.168	1.293	4.517	1.72	2.205
100379251	1.126	0.5443	0.3148	1.262	0.4346	0.4857	2.396	0.3202	2.208	0.8756	0.4635	2.159	0.7132	0.8116
4878	0.139	0.2084	0.1039	0	0.1792	0.2164	0.8295	0.1218	0.7327	0.2982	0.2558	0.8498	0.4469	0.4322
4879	0.08392	0.01936	0	0	0	0	0	0	0	0	0.01343	0	0.01384	0
26829	4076	409.8	421.5	490.9	125.5	148	481.4	520.4	302.1	168.3	232.8	139.7	163.6	223.6
90231	13.58	12.75	15.45	14.59	13.43	12.6	6.706	4.133	5.587	8.388	7.516	8.186	5.453	7.348
5351	1.84	1.838	1.637	1.103	2.202	1.764	2.66	1.889	1.014	2.372	1.498	3.991	1.493	1.939
9927	10.79	5.262	4.104	13.06	4.757	4.371	24.02	9.536	22.65	14.8	12.42	26.91	10.68	16.46
60672	3.646	18.94	23.89	1.933	24.32	22.56	3.376	6.968	1.112	19.06	13.3	8.712	12.97	14.55
102466982	0	0.4217	1.519	0	0.6735	1.294	0	0.356	0	0.4903	0.5852	0	0.1507	0.8528
943	0.2325	0.4226	0.6299	0.8653	0.9683	0.8616	0.04529	0.04391	0.03538	0.131	0.1015	0.1567	0.07668	0.05259
102465836	0	6.853	17.58	0	39.9	29.25	0	5.423	0	23.68	13.87	0	4.898	4.042
7133	15.33	10.63	10.09	29.21	29.17	27.39	15.92	5.894	10.85	15.9	8.625	18.2	7.37	9.858
100616438	0	0.4494	0.8092	0	1.615	2.757	0	0.1897	0	0.1741	0.4677	0	0	0
107984917	0.1872	0.02303	0.141	0	0.1103	0.03531	0.1604	0	0.07517	0.01338	0.02796	0.009248	0.01234	0.01552
55187	22.85	5.209	3.541	42.79	8.345	7.671	13.9	2.939	13.95	3.418	2.466	8.148	2.333	3.712
677885	37.53	23.71	14.03	59.87	10.8	13.28	13.28	10.12	21.2	7.897	6.319	16.22	13.15	8.753
105376744	0.07162	0.05947	0.01904	0.1516	0.03166	0.03243	0.03946	0.008368	0.007192	0.002561	0.03668	0	0.01653	0.004455
9249	0.07076	0.1679	0.06718	0.3282	0.2346	0.04577	0.2506	0.04724	0.2335	0.2422	0.1035	0.2697	0.1433	0.1572
102466722	0	0	0	0	0	0	0	0	0	0.1585	0	0	0	0
343066	0	0	0	0	0.02106	0	0	0	0	0	0.03659	0	0	0
126767	0	0	0	0	0.005398	0	0	0	0	0.00262	0.0258	0	0	0
93190	0.02501	0	0	0	0.01228	0	0	0	0	0.00298	0.01334	0	0	0
390999	0	0	0	0	0.006152	0	0	0	0	0.02985	0.02138	0	0.005507	0
65121	0	0	0	0	0.004488	0	0	0	0	0	0.0117	0	0	0
105376745	0	0	0	0	0.02476	0	0	0	0	0	0.08606	0	0	0
440560	0	0	0	0	0.004736	0	0	0	0	0.004596	0.00823	0	0	0
343069	0.1016	0.164	0.03375	0.3226	0.03742	0	0.2098	0.05933	0.408	0.09987	0.08941	0.2258	0.05861	0.04738
65122	0	0	0	0	0.01696	0	0	0	0	0	0.01474	0	0	0
400735	0	0	0	0	0.02379	0	0	0	0	0	0.0155	0	0	0
343071	0	0	0	0	0.007177	0	0	0	0	0	0.02494	0	0	0
441871	0	0	0	0	0.02108	0	0	0.007426	0	0.01364	0.01831	0	0	0
440561	0	0	0	0	0.01909	0	0	0	0	0	0.02764	0	0	0
101929983	0	0	0	0	0	0	0	0	0	0	0.006618	0	0	0
649330	0	0.02725	0	0	0.02176	0	0	0	0.02965	0	0.02836	0.02189	0.01948	0
441873	0	0	0	0	0.01129	0	0	0	0	0	0.02943	0	0	0
649324	0.01342	0	0	0	0.004944	0	0.03696	0	0	0.01919	0.01289	0	0.004425	0
440563	0.2313	0.07114	0.01708	0.3628	0.03787	0	0.0236	0.02002	0.05161	0	0.04936	0.1143	0.008475	0
645354	0.01342	0	0	0	0.004944	0	0.03696	0	0	0.01439	0.01289	0	0.004425	0
645359	0	0	0	0	0.01226	0	0	0	0	0	0.01598	0	0	0
101060301	0	0.01477	0	0	0.02359	0	0	0	0	0	0.03074	0	0	0
343070	0	0	0	0	0	0	0	0	0	0	0.01324	0	0	0
400736	0	0	0	0	0.004456	0	0	0	0	0	0.01162	0	0	0
391003	0	0	0	0	0.005151	0	0	0	0	0.009997	0.00895	0	0	0
343068	0	0	0	0	0	0	0	0	0	0	0.005127	0	0	0
391002	0	0	0	0	0.04571	0	0	0.006903	0	0.006338	0.03404	0	0	0
645382	0	0	0	0	0.00721	0	0	0	0	0	0.02506	0	0	0
653619	0	0	0	0	0.01761	0	0	0	0	0	0.03569	0	0.005253	0
729528	0	0	0	0	0.004453	0	0	0	0	0	0.01934	0	0.007971	0
645414	0	0	0	0	0.02578	0	0	0	0	0	0.01792	0	0	0
391004	0	0	0	0	0	0	0	0	0	0	0.01808	0	0	0
645425	0	0	0	0	0	0	0	0	0	0	0.02977	0	0.01227	0
126755	0.1644	0.08218	0.02277	0	0.03029	0.03878	0	0	0	0	0.09211	0	0	0
102724856	2.054	0.6922	0.4278	0.09012	0.3959	0.1446	0	0	0	0	0.02725	0	0	0
107984918	0	0.01087	0.007829	0	0.00868	0	0	0	0	0.008424	0.02262	0	0	0
10630	0	0	0	0	0.01742	0	0	0	0	0.003381	0.01816	0	0	0
107984919	0.05598	0.01291	0.00465	0	0	0	0	0	0	0.005003	0.01792	0	0.004615	0.02611
105378612	0.02646	0	0	0	0	0	0	0	0	0	0	0	0	0
105376756	0.1341	0	0.02228	0	0.02471	0	0	0	0	0	0	0	0	0
7799	5.886	1.707	1.506	6.4	1.066	1.673	5.818	1.691	6.894	1.392	1.858	3.92	1.334	3.181
23254	0.001837	0	0.004273	0	0.02369	0	0.05735	0.05652	0.1383	0.1944	0.1617	0.2056	0.1708	0.1691
107985467	0.04911	0	0.002331	0	0.002584	0.003971	0	0	0.007044	0	0.01347	0	0	0
107985468	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376762	0	0	0	0.269	0.02633	0	0	0	0	0	0.07626	0	0	0
105376759	0.0165	0	0	0.06988	0.006079	0	0.1566	0.03213	0.6076	0.09834	0.1092	0.4199	0.1342	0.09579
107985469	0	0	0	0	0.02368	0	0.02361	0.02003	0.4131	0.02298	0.06172	0.1048	0.08902	0.1199
200197	0	0	0.001415	0	0.007841	0	0.01563	0.001658	0.01282	0.02131	0.01226	0.05048	0.01404	0.01324
55092	0.07406	0	0.007031	0.2688	0.02339	0.01797	2.497	0.2925	1.498	0.4464	0.5622	1.325	0.2512	0.2435
727684	0.08895	0	0	0	0	0.01007	0.5227	0.02078	0.5538	0.01908	0.05694	0.1318	0.01173	0
114827	0.01532	0	0	0	0.02258	0	0.03166	0	0.007693	0.002739	0.01349	0	0.002527	0
101927417	0	0	0	0	0	0.005404	0.008765	0.003718	0	0	0	0	0	0
101927441	0.9444	0.1878	0.1785	0.1185	0.1314	0.09503	0.06166	0.04577	0.05479	0.03752	0.05106	0.04355	0.04844	0.07571
79180	8.304	9.575	10.93	12.1	10.32	12.53	4.719	3.779	3.683	8.688	6.4	6.836	6.278	8.079
11330	0.0511	0.01965	0.03396	0	0.01883	0.004821	0	0	0	0.009136	0.01091	0	0.008426	0
63036	0	0.02992	0.02155	0	0.03585	0	0	0	0	0	0.05191	0.07211	0.0107	0.02017
105376767	0	0.01099	0.007916	0	0.01755	0	0	0	0	0	0.01525	0	0	0.05927
51032	0.6494	0.01498	0.1079	0.3208	0.2153	0.1103	0.02981	0.01264	0.0326	0.04644	0.1039	0.1203	0.01071	0
842	3.359	1.305	0.9916	4.063	0.9926	0.8566	1.993	0.4875	2.585	1.209	0.9213	2.668	0.7462	0.9853
23341	6.239	1.625	0.8072	9.439	1.516	1.724	10.88	2.032	11.46	2.47	2.275	6.487	1.795	3.148
107397391	0.2137	0	0	0	0.315	0.242	1.57	0.2497	0.6438	0.2293	0.2052	0.6336	0.3524	0
79814	0.24	0.1151	0.05422	0.2168	0.08487	0.07063	0.7756	0.09345	0.8868	0.1407	0.2243	0.7826	0.114	0.09553
84301	15.44	3.603	2.601	25.27	3.674	4.055	11.97	2.246	14.08	2.535	2.509	7.472	1.957	3.371
6248	15.33	2.85	1.916	25.38	2.809	3.141	17.75	2.755	25.65	2.96	3.221	11.58	2.536	4.743
23207	4.477	7.455	8.743	2.524	5.929	5.612	9.388	9.344	4.588	17.09	13.96	15.83	10.85	15.42
284723	0.2084	0.2078	0.3015	0.009487	0.2031	0.1446	0.179	0.1387	0.07424	0.2307	0.1979	0.2092	0.133	0.3428
110806303	0.1408	0.02165	0.09357	0	0.01729	0.02657	0.2155	0.03655	0.09425	0.0839	0.06009	0.2783	0.01548	0.1751
388595	0	0.009498	0.006841	0	0.04551	0.01165	0	0	0	0	0.01977	0	0.006789	0.05122
54751	0.02377	0.01645	0.003949	0	0.01532	0.003363	0	0.01157	0	0.006373	0.02853	0.004404	0.003919	0.003696
440567	11.87	4.203	2.881	29.38	3.865	3.688	14.8	3.333	15.41	4.304	3.677	12.65	5.372	8.552
729614	3.502	3.657	3.075	3.101	2.039	1.773	2.177	1.855	1.31	2.014	2.005	1.749	1.495	1.718
23013	9.869	2.285	1.554	9.761	1.672	2.388	11.16	2.754	13.65	2.611	2.907	8.206	2.163	4.834
7709	1.036	2.136	2.095	1.082	2.603	2.35	4.556	5.638	2.649	12.58	8.619	7.699	7.895	9.145
149563	0	0	0	0	0.01441	0	0	0	0	0	0.01252	0	0	0
27129	0	0	0.03224	0	0.02925	0.04494	0.008099	0.01031	0.02657	0.01892	0.05929	0.09153	0.01745	0.005486
1187	0	0	0.01981	0	0.02636	0.0135	0	0.01858	0	0	0.03818	0	0	0
1188	0	0.01399	0	0	0.02235	0	0	0.003938	0	0.01085	0.03884	0	0.003334	0
348487	0	0.05578	0.01722	0	0.01909	0	0	0.03363	0	0.09264	0.1714	0	0.02278	0.02149
1969	14.53	24.32	25.5	4.557	14.73	15.01	0.3066	0.4877	0.0489	0.4154	0.2004	0.09282	0.273	0.1644
101927479	0.1756	0.311	0.3012	0.007997	0.4362	0.2886	0.0156	0.03971	0	0.04254	0.1142	0	0.03736	0.01057
128272	0.6987	0.784	0.3296	0.9254	1.16	1.021	3.35	3.037	1.637	4.475	5.012	3.197	2.202	4.228
101927546	0.07025	0.06776	0.02971	0.5048	0.5482	0.8025	2.076	2.236	0.8208	4.553	4.456	3.247	2.988	5.338
79363	0.6595	0.4749	0.3688	0.4768	0.6104	0.5736	0.5464	0.6452	0.3069	1.121	0.8289	1.097	0.6471	0.9604
54455	7.051	2.184	1.594	10.61	2.155	1.953	7.719	1.783	8.437	3.08	2.598	6.563	2.337	3.393
26099	10.58	7.075	5.604	14.91	5.628	6.123	32.99	16.48	36.57	26.43	24.07	35.01	21.5	33.35
374955	3.118	1.597	1.258	5.015	1.137	1.329	8.514	2.747	9.653	4.743	3.892	9.142	3.612	5.363
55707	21.11	9.625	6.053	35.36	10.03	9.619	46.02	16.36	55.4	35.16	27.91	64.02	25.48	36.79
107984921	0.8331	0.1858	0.1612	0.2843	0.2732	0.2591	0.7397	0.08913	0.7906	0.1473	0.1348	0.5632	0.1359	0.2619
114819	0.7914	0.3523	0.3862	0.6328	0.2834	0.2694	0.2541	0.1595	0.3835	0.1642	0.2197	0.2625	0.1387	0.1102
26871	6581	6361	1738	5211	1632	1406	3334	2528	5357	2056	1497	2716	2077	3690
107985757	0	0.7408	0.1334	0	0.1479	0	0	0	0.8063	0	0.1285	0	0	0
100132147	0.01922	0.4876	0.1405	0	0.0354	0.02175	0.08822	0.1572	0.0193	0.1168	0.2399	0.2564	0.1774	0.1912
107985758	0	4.949	1.508	0	0.304	0.4671	0.7577	1.768	0	1.328	2.245	2.752	1.497	0.7699
7195	0	0	0	0	0	0	0	0	0.4202	0	0	1.551	0.138	0
55672	3.967	1.151	0.6881	2.458	0.671	0.3898	2.066	0.3673	2.711	0.6476	0.7108	2.282	0.5545	1.139
105376794	5.248	1.544	1.423	6.822	1.489	1.35	4.074	0.5822	3.24	0.9177	0.971	2.872	0.7199	1.163
84809	7.878	3.424	3.703	10.33	3.491	3.144	3.864	1.757	5.003	3.442	2.689	2.483	2.181	3.005
11209	0.06762	0.1144	0.09737	0	0.3363	0.1276	0	0.008778	0.01132	0.01612	0.03608	0.04176	0.003716	0.03505
107985736	0	0.04897	0.02116	1.019	0.3324	0.1382	0	0.008267	0	0.00759	0.03058	0.007867	0.0105	0
26869	6098	5993	1546	4803	1489	1245	3091	2271	4971	1921	1338	2535	1906	3328
107985759	138.5	68.14	52.97	2.362	9.403	12.79	153.3	18.41	196.6	9.126	19.02	129.9	14.9	26.81
284729	0	0.0136	0	0	0.06518	0	0	0	0	0.005272	0.1605	0	0	0
100189045	2.929	0.193	0.4171	0	0.1542	0	1.921	0.3259	1.26	0.4488	0.2679	0.6202	0	3.383
6060	1.665e+04	6545	3020	1.068e+04	2702	2315	5770	4175	1.115e+04	3566	2425	7425	7680	6673
11223	0.05092	0.04404	0.02326	0.5749	0.1196	0.09006	0.02337	0.007435	0.01278	0.002276	0.04482	0.0283	0.008395	0.007917
100500876	0	0	0	0	0	0	0	0	0	0	0.6514	0	0	0
100189298	0	0	0	0	0.1542	0	0	0.3259	1.681	0.5984	0.1339	0.6202	0.6899	0
112267871	0.02299	0.1379	0.1375	0	0.02541	0.02603	0.04222	0.1075	0.02309	0.07399	0.3386	0.1534	0.0455	0.1716
7193	0.4126	0.1904	1.645	0	0.152	0.2336	0.3788	0.8034	0.4143	0.4426	2.245	0.6116	0.4082	1.283
100189183	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376805	14.95	2.785	2.585	12.65	0.9555	1.922	3.94	0.5326	4.309	0.4552	0.9208	3.006	0.3421	1.613
791226	8.431	10.74	1.601	16.43	0.5916	0.909	7.741	2.345	9.272	1.148	1.414	11.01	1.853	1.748
26870	1.575e+04	6217	2875	1.037e+04	2604	2205	5498	3963	1.077e+04	3443	2297	7175	7407	6358
9696	0.5069	1.205	1.471	0.6331	1.399	0.9825	0.231	0.1846	0.1758	0.5985	0.4657	0.3567	0.3247	0.5012
4237	0.02526	0.1632	0.03358	0	0.03723	0.0286	0.02319	0.01968	0.0761	0.09033	0.07278	0.07489	0.04998	0
105376806	0	0.1726	0.04973	0	0.08271	0	0	0	0	0.02676	0.04791	0.05546	0.07403	0
23400	12.39	34.23	30.61	4.577	26.43	21.02	1.742	2.643	0.7532	6.158	5.748	3.575	3.278	5.068
6390	75.49	30.9	17.71	113.3	20.34	21.8	125.6	27.55	152.9	45	36.44	119	39.36	57.25
11240	0.0453	0.002985	0.006451	0.338	0.09059	0.03297	0.04159	0.01008	0.117	0.2198	0.05386	0.1391	0.2731	0.03622
105376808	0	0	0	0	0	0	0.1657	0.08435	0	0.01291	0.01155	0.02675	0.0119	0
400743	0	0	0	0	0.0742	0	0	0	0	0	0.01612	0	0	0
29943	0	0	0	0	0.03737	0	0.01397	0.03753	0	0.06529	0.0341	0.02632	0.02007	0.09465
51702	0	0	0	0	0.01276	0	0	0	0	0.008254	0.01663	0	0	0
100616188	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23569	1.065	0.5366	0.8974	0.9322	0.5919	0.8871	0.2353	0.1036	0.1188	0.1093	0.1483	0.1753	0.04551	0.04905
353238	0	0.04004	0.00824	0	0	0	0.02277	0.009657	0	0.004433	0.01984	0	0.004089	0
55920	33.75	18.33	12.84	41.79	16.63	17.16	61.62	19.72	58.98	39.65	31.88	81.35	28.59	51.77
55160	0.3319	0.123	0.1123	0.01673	0.0393	0.00671	0.01633	0.009233	0.0119	0.009536	0.02561	0.01098	0.01173	0.03133
107984028	0	0	0	0	0	0	0	0	0	0	0.01338	0	0	0
81569	0	0	0	0	0.03909	0	0	0	0	0.00542	0.01941	0	0	0
105376809	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376812	0.01771	0	0	0	0.006523	0	0	0	0	0.01266	0.02834	0	0	0
101927876	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84966	0	0	0	0	0.02346	0	0	0	0	0	0.03261	0	0	0
105376814	0	0	0	0	0.01579	0	0	0	0	0.006129	0.03018	0	0	0
127707	0	0	0.001947	0.008271	0.01295	0.003317	0	0.002282	0	0	0.03376	0	0	0
5081	0	0	0	0	0.03382	0	0	0	0	0.003282	0.05289	0	0.003027	0
80834	0	0	0	0	0.01737	0	0	0	0	0.004214	0.01132	0	0	0
8659	0.8711	1.091	1.271	0.4099	1.767	1.63	0.6475	1.334	0.5831	3.115	1.737	1.888	2.5	2.301
100616120	0	0	0	0	0.1479	0.2272	0	0	0	0.2871	0.1285	0	0	0
100302276	1.904	0	0.2531	10.75	0.1403	0	1.049	0.2967	0.3825	0	0.3658	0	0.5024	0
126917	7.193	3.276	5.227	5.524	2.611	2.207	3.218	1.024	3.684	2.733	2.184	4.921	2.196	3.379
105376815	0.04612	0	0	0	0.01359	0	0	0	0	0	0.04429	0	0.006083	0
23352	17.2	5.034	3.812	15.45	4.606	4.838	40.15	14.17	32.69	12.75	12.02	36.9	11.26	20.93
101927895	3.196	2.715	1.766	3.349	1.725	1.397	5.752	1.676	2.319	2.41	2.096	4.432	1.544	2.598
23065	10.08	4.587	2.651	16.1	3.132	3.521	18.54	3.98	15.94	6.332	4.471	16.01	4.239	6.816
51154	9.935	5.993	2.953	19.71	5.437	5.858	33.17	9.218	29.92	11.85	10.22	38.92	9.833	15.55
246181	0.327	0.1625	0.1337	0.1953	0.1297	0.0712	0	0.004898	0.05052	0.004497	0.06442	0.009322	0.004148	0.02347
22977	0.1713	0.1337	0.2539	0	0.1699	0.1491	0.03629	0	0.02646	0.01884	0.06326	0	0.004344	0
100506730	1.396	0.4073	0.1625	0.9936	0.4	0.2296	0.1095	0.004646	0.0599	0	0.06493	0.0619	0.007869	0
8574	11.56	8.582	8.179	8.806	9.407	8.842	1.906	0.7068	1.082	1.33	1.031	2.06	0.9726	1.341
54896	2.204	1.928	1.988	2.641	4.386	3.43	0.5404	0.3536	0.2062	0.6656	0.5346	0.7846	0.4138	0.4739
832	38.82	16.75	13.25	57.69	14.88	15.05	33.63	8.621	31.96	16.74	11.17	39.54	14.98	18.9
105376819	0.1049	0.03225	0.01161	0	0.05151	0	0	0	0	0	0.07832	0	0	0
105376818	0	0	0	0	0	0	0	0	0	0	0.1359	0	0	0
105376817	0	0	0	0	0.06295	0	0	0	0	0	0.007814	0	0	0
105378614	0.287	0.7945	0.1431	0	0.2644	0.4062	0.6589	2.906	0.1441	0.7697	0.5972	0.2127	0.1893	0.1785
440574	7.239	1.678	1.22	13.94	1.619	1.868	10.46	2.543	11.42	2.395	1.899	5.313	1.788	2.52
100532736	1.793	1.07	0.8331	2.169	0.9684	0.9614	3.045	1.806	2.748	1.542	1.161	2.278	0.9646	1.501
644068	7.055	1.701	2.026	7.406	1.019	1.244	3.873	0.9388	2.919	0.6211	0.8171	3.022	0.9352	1.632
4681	0	0.03925	0.05025	0	0.1219	0.04815	0.02604	0.2687	0.009491	0.1081	0.1089	0.07706	0.07481	0.07055
3362	0	0.007213	0.002598	0	0.02592	0	0.007178	0	0	0.008386	0.1101	0.01738	0.002578	0.01459
255104	0.1718	0.1114	0.1389	0.1639	0.1728	0.0368	0.5884	0.2966	0.8021	0.6426	0.6377	0.8605	0.4349	0.7395
54546	0	0	0	0.03341	0	0	0	0	0	0	0.01515	0	0	0
105376823	0.2172	0	0.02406	0	0.05335	0.05464	0.5318	0.0188	0.5089	0.008629	0.06953	0.07155	0.01592	0.01501
23252	5.825	1.066	0.8896	5.007	0.5334	0.5557	3.795	0.461	4.13	0.4823	0.6549	2.272	0.3509	0.6466
30814	0	0	0	0	0.02789	0	0.1042	0	0	0	0.03634	0	0	0
5320	0	0	0	0	0.03197	0	0	0	0	0.02069	0	0	0	0
5322	0.1287	0.08311	0.03421	0.01211	0.0885	0.02914	0	0	0.008614	0.003067	0.03845	0	0	0
26279	0.1773	0.2454	0.3793	0.2815	0.04082	0.1443	0	0.008631	0	0	0.04966	0	0	0
64600	0	0	0	0	0.03212	0	0	0	0	0.003897	0.03489	0	0	0
391013	0	0	0	0	0.01929	0	0	0	0	0	0.02095	0	0	0
127733	0.01366	0.04201	0.01059	0	0.0369	0	0	0.001773	0.02743	0.01302	0.0204	0	0.006006	0.005664
101928017	0	0	0.03871	0	0.08584	0	0	0	0	0	0.07459	0	0	0
105376825	0	0	0	0	0.007194	0	0	0	0	0.003491	0.0125	0	0	0
105376826	0	0	0	0	0.02526	0	0	0	0	0.01226	0.06036	0	0	0
105376827	0	0	0	0	0	0	0	0	0	0	0.09906	0	0	0
105376828	0	0	0	0	0.0349	0	0	0	0	0.01355	0.03032	0	0	0
127731	0	0	0.001635	0	0.01723	0	0	0	0	0.00264	0.03466	0	0.001623	0
339505	0	0	0	0	0.02315	0	0	0	0	0.002808	0.03268	0	0.00259	0
55450	0.07664	0	0.02546	0.1262	0.03764	0.00723	0.02345	0.004974	0	0.0137	0.1472	0	0.004212	0
79594	5.136	4.097	2.64	3.978	3.572	2.945	7.486	3.647	6.829	7.687	4.172	10.87	5.221	5.295
163933	0	0	0	0	0.03577	0	0	0	0	0	0.09323	0	0.01201	0
978	0	0.05082	0	0	0.01353	0	0	0	0	0.01313	0.01175	0.02722	0	0
65018	3.925	2.78	2.504	4.877	2.706	2.209	1.591	0.7577	0.9207	0.7676	0.6908	1.301	0.4498	0.605
102464833	0	0.9968	2.872	0	1.791	1.682	0	0.3155	0	0.5794	1.383	0	0.1781	0.5039
100861548	7.783	4.084	3.1	11.24	3.003	3.047	4.156	2.286	3.109	2.116	1.432	3.504	1.29	1.701
