GeneID	GSM2202553	GSM2202554	GSM2202555	GSM2202556	GSM2202557	GSM2202558	GSM2202559	GSM2202560	GSM2202561	GSM2202562	GSM2202563	GSM2202564	GSM2202565	GSM2202566	GSM2202567	GSM2202568	GSM2202569	GSM2202570	GSM2202571	GSM2202572	GSM2202573
7266	29.62	27.26	29.71	34.28	32.37	30.43	33.24	35.04	37.22	34.98	37.48	35.4	37.42	40.17	38.42	40.04	37.51	40.95	45.84	35.24	36.29
28511	8.51	13.31	14.1	14.87	14.5	11.77	16.74	15.97	12.73	13.04	16.61	22.24	26.05	23.12	21.97	22.21	17.29	17.06	22.94	19.43	23.67
201181	0.1794	0.1487	0.6006	0.2195	1.35	1.28	0.2061	0.4932	0	0.4776	0.2191	0.8028	0.628	0.7603	0.7823	0.5636	0.6544	0.6605	1.002	0.3735	0.956
110806298	0.03466	0.6133	0.4621	0.09157	0.3754	1.052	0.2535	0	0.4767	0.1186	0.4572	0.9447	0.9874	0.5469	1.36	1.029	0.5765	1.242	0.7838	0.3896	1.276
79132	19.67	21.98	34.62	16.62	27.69	23.2	25.94	21.01	25.11	15.69	20.51	36.43	41.59	45.42	48.7	46.56	30.66	35.7	36.38	26.96	39.94
2648	30.43	34.4	46.35	36.36	47.7	48.87	44.36	41.06	29.1	36.53	53.26	83.5	63.03	73.64	82.92	98.24	64	63.57	65.63	51.69	66.92
94086	0.4714	0.5526	0.1813	1.314	1.835	0.4715	0	3.05	0	0.5646	0.08635	0.146	0.5164	0.4959	0.5549	0.3331	0.8252	0.4627	0.7106	0.7947	1.808
5878	60.38	63.2	79.7	88.8	91.27	96.15	89.5	86.29	62.85	85	65.93	101.1	117.2	113.2	102.8	95.07	81.52	77.96	102.3	77.3	95.65
105371781	0	0.5419	0.2939	0.278	0.3205	0	0	0.4553	0.418	0.2388	0.1278	0.1235	0.1638	0.1311	0.09779	0.1761	0.24	0.2202	0.1002	0.1307	0.153
23415	0.04059	0	0.007434	0.05106	0	0.029	0	0	0.1459	0.06946	0.07436	0.0898	0.01588	0.061	0.06826	0.06146	0.06345	0.05692	0.01457	0.07604	0.1112
3060	0.4485	0	0	0	0.5313	0	1.141	0	0.3009	0.8442	0.7395	0.5557	0.1228	0.3539	0.44	0.1585	0.3926	0.3302	0.2254	0.08402	0.6882
84514	12.01	12.75	18.34	16.08	20.99	16.98	19.13	14.67	14.27	14.08	17.92	27.83	26.83	24.61	30.36	29.57	23.04	24.19	23.96	20.89	29.58
6777	58.22	77	91.72	76.87	86.06	95.76	104	97.11	69.91	83.79	115	159.6	139.2	174.4	159.3	180	139.6	132	167.5	103.4	150.7
6776	30.63	41.05	48.47	49.97	49.9	47.1	56.54	61.15	31.61	44.11	55.14	90.65	94.61	89.87	88.2	93.35	68.99	68.72	80.03	58.56	78.78
6774	30.35	34.32	44.74	46.68	44.1	47.37	55.12	52.16	32.05	43.56	54.72	81.16	103.4	78.86	87.13	82.28	67.4	70.48	86.08	57.55	77.35
284119	0.1796	0	0.3936	0.2551	0.07843	0.5022	0.08291	0.2205	0.06801	0.06939	0.1592	0.2153	0.4284	1.097	0.3637	0.5322	0.355	0.3412	0.8297	0.445	0.7112
102725238	0.0696	0	0	0	0	0	0	0	0	0.3097	0.0255	0.04312	0.03813	0.03661	0.02731	0.02459	0	0.03416	0.1749	0.07823	0.0534
535	1.715	2.076	3.23	2.312	5.365	3.435	3.355	3.306	2.743	4.787	3.465	3.797	7.519	4.084	5.85	6.291	5.11	3.673	5.376	4.022	3.722
100847030	0.4462	0	0	0	11.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100847046	1.294	11.03	8.294	1.899	6.204	1.798	5.144	0	4.34	5.166	6.321	4.676	6.497	4.537	8.885	10.29	8.967	3.705	4.877	6.464	5.791
4669	5.492	5.947	8.236	7.064	8.531	7.402	7.522	7.168	4.9	5.621	7.422	11.02	10.05	10.6	14.8	12.46	9.988	9.523	9.282	10.52	10.39
108783654	4.986	7.562	8.732	5.616	4.533	6.361	8.78	7.532	7.004	6.473	8.793	13.1	12.04	12.65	15.7	13.02	10.53	9.498	12.28	8.459	12.04
3292	6.363	7.668	6.859	3.926	5.213	6.047	9.249	7.134	7.715	5.999	7.276	13.49	10.32	11.03	15.31	13.43	9.889	9.3	11.41	9.681	11.97
80347	25.15	23.93	35.29	37.21	36.45	39.56	33.37	34.11	23.2	28.53	39.74	58.56	47.61	54.25	55.54	58.26	45.87	44.86	50.52	44.61	50.18
6945	27.83	26.46	32.97	40.17	36.99	31.09	34.23	28.87	28.75	37.09	38.51	45.49	40.75	43.8	43.84	45.27	41.6	41.82	48.88	36.69	37.78
29893	4.457	6.645	7.322	5.85	6.569	6.45	6.09	9.551	6.137	8.7	9.051	10.04	7.339	9.624	8.667	8.751	10.01	8.243	9.524	8.521	7.22
162427	26	29.64	41.6	33.41	35.83	37.44	39.24	44.39	26.22	40.04	47.89	64.53	56.56	60.72	66.49	72.65	55.27	54.9	72.29	44.73	57.88
7283	3.711	5.907	7.013	7.624	4.639	5.009	5.234	6.378	6.966	10.08	8.508	10.42	8.164	13.38	10.03	11.76	10.87	5.699	8.842	12.85	8.403
27175	2.597	3.832	5.626	7.249	6.778	7.379	6.515	4.561	4.871	6.743	7.13	14.01	8.886	10.07	11.75	13.23	9.356	10.35	8.776	7.321	8.035
79990	0.3038	0.2412	0.4061	0.08539	0.0547	0.388	0.329	0.1599	1.041	0.5089	0.7461	0.1802	0.6729	1.224	0.241	0.2969	0.5234	0.4442	0.3574	1.417	0.62
2826	1.503	0.7778	0.9356	0.814	1.062	0.7057	1.114	0.8333	1.616	2.298	1.257	0.6781	2.719	3.954	2.348	1.16	1.853	1.755	2.677	3.691	3.136
8506	1.255	1.928	2.766	2.464	3.462	3.986	3.619	1.459	3.975	3.77	2.965	2.159	5.653	8.424	4.227	3.603	3.402	7.058	5.551	3.565	5.197
2145	22.33	31.38	40.05	38.98	43.29	43.15	42.52	42.45	28.63	39.16	61.37	78.97	59.8	66.89	69.33	82.92	64.29	61.38	73.42	49.48	54
102466195	0	0	0	0	0	0	0	0	0	0	1.394	1.179	0	1.001	0.7466	0.6723	0	2.802	0	0	1.46
100190938	0.007909	0	0	0	0	0	0	0	0	0	0.01449	0	0	0	0	0	0.01731	0	0	0	0
10266	0.03441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07531	0	0	0	0
84313	35.11	29.61	34.64	30.34	32.89	32.08	41.68	31.37	38.41	47.42	35.38	34.55	38.11	42.54	39.71	41.01	43.46	39.23	38.85	35.2	34.58
65266	0.1092	0.1587	0.3626	0	0.07558	0.1489	0.1184	0.3305	0.5493	0.2208	0.2364	0.292	0.2175	0.1958	0.1363	0.2016	0.2823	0.134	0.08728	0.1209	0.1333
28958	36.13	27.26	39.77	38.13	38.85	38.55	40.73	45.27	33.83	36.68	36.35	33.6	33.62	39.96	31.89	32.41	29.84	31.02	35.43	30.64	29.15
124817	6.235	10.04	7.64	8.5	9.529	8.088	8.055	8.259	8.419	10.2	8.93	11.05	10.46	12.84	10.18	10.73	10.8	13.95	11.77	7.572	10.58
8678	42.4	53.25	44.98	51.6	61.27	57.84	52.44	55.8	48.72	56.99	50.36	70.82	63.12	75.12	66.49	68.69	61.92	74.87	75.18	52.75	64.42
102465468	6.065	0	1.037	0	8.211	2.022	0	0	0	0	6.667	2.505	1.108	3.19	0.7933	1.429	2.655	1.985	5.08	0.7575	1.551
107985007	0.02967	0.1792	0	0	0	0.3956	0.1415	0	0	0	0	0.09188	0.02709	0.156	0.097	0.08735	0.1515	0.02427	0.02485	0.03705	0.1517
10197	20.89	29.33	34.66	30.6	32.89	31.81	38.3	36.05	24.89	36.23	32.29	48.38	48.3	54.73	46.35	50.75	40.67	41.78	55.53	42.14	46.37
314	0.319	0.6903	1.153	2	1.243	1.209	1.045	0.8646	1.394	1.059	1.665	1.228	0.8208	0.839	1.271	2.288	1.354	1.518	1.433	0.8874	1.595
8639	0.1358	0.1608	0.4383	0.4427	0.6552	0.3185	0.1919	0.354	0.2277	0.1291	0.304	0.3426	0.303	0.3173	0.2861	0.8616	0.4401	0.3208	0.3664	0.3014	0.3086
90586	0	0	0.06402	0	0	0	0	0.1188	0	0	0	0.03867	0.03419	0.03283	0.02449	0.02205	0.02732	0.03064	0	0	0
388387	0	0	0	0	0	0	0	0	0	0	0	0	0.1922	0.03691	0	0.02479	0	0	0	0	0
2538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01098	0	0	0	0	0
100885850	7.617	8.361	9.502	14.32	10.85	12.34	10.66	9.815	7.122	9.839	9.615	13.75	11.63	13.38	13.85	15	12.06	13.64	12.16	9.555	12.71
80755	13	14.4	16.01	24.03	18.48	21.08	18.27	16.9	12.03	16.94	16.52	23.44	19.92	22.89	23.73	25.66	20.64	23.43	20.84	16.45	21.66
100885848	0.7224	0	0.4135	0.6816	0.1747	0.1075	0.2051	0	0	0	0.09453	0.3197	0.318	0.2375	0.1519	0.3647	0.3105	0.2849	0.2593	0.1692	0.4454
146923	1.648	3.074	5.426	3.984	4.406	3.831	6.06	6.55	4.082	3.833	4.583	8.949	7.98	9.983	7.837	10.24	6.843	5.663	9.562	6.566	6.993
6155	3727	4005	3236	4242	3318	3512	3542	3367	3085	3840	3293	2218	2191	2178	2821	2366	2241	2955	2115	1848	2294
3430	46.26	24.95	60.2	34.07	40.84	34.07	36.5	31.01	41.52	35.28	30.93	36.06	66.1	61.58	41.14	41.53	42.06	29.16	43.35	41.83	44.03
10493	17.6	18	23.51	22.37	20.62	25.1	28.73	18.9	16.48	19.1	26.87	37.95	33.2	33.13	38	34.37	25.35	26.21	34.31	27.36	32.26
8153	0.07375	0.5174	0.07091	0.5141	0	0.1537	0.1466	0.69	0.1546	0.2208	0.2252	0.1523	0.1852	0.2263	0.5305	0.2497	0.3228	0.377	0.1853	0.1266	0.1886
672	0.4037	1.55	1.351	1.154	0.9735	0.6135	0.6136	0.7207	1.72	1.382	1.185	1.273	1.458	2.171	0.7781	1.654	2.838	1.219	1.769	2.791	1.617
10230	3.729	3.775	8.256	8.166	7.22	2.631	7.23	7.185	6.567	7.161	7.88	8.906	9.188	8.423	8.187	12.7	9.08	10.33	8.018	7.839	6.412
101929767	2.194	6.935	6.53	9.168	5.034	5.269	6.8	3.326	6.173	2.418	7.561	8.061	5.907	9.192	8.389	13.93	8.381	7.847	11.49	5.154	7.845
4077	24.27	28.66	38.52	28.18	40.27	27.32	36.46	38.12	37	33.71	44.11	55.71	51.78	58.26	57.42	56.48	52.59	58.43	63.08	37.07	49.51
113277	2.802	4.463	4.117	3.997	6.513	3.202	5.394	4.868	4.396	6.438	5.753	6.509	8.494	5.423	6.686	6.382	4.978	3.709	6.249	5.013	4.74
100874261	2.19	1.932	2.743	4.101	2.3	1.217	2.882	3.258	3.631	5.514	2.675	3.665	5.999	3.509	4.84	7.16	4.077	3.954	5.819	2.547	2.511
6066	0	0	0	0	0	0	0	0	0	0	0	0	0	7.24	0	0	0	0	0.3459	0	0
105371785	1.41	0.4651	0.9467	0.6897	0.7384	2.686	3.469	2.619	1.632	1.149	2.214	2.287	2.298	1.854	2.832	2.194	2.644	3.789	2.193	1.761	1.545
100130581	1.206	1.856	0.9276	1.632	1.882	1.049	2.095	1.903	1.598	1.882	2.349	2.733	1.789	2.243	2.805	3.502	2.768	2.931	2.158	1.796	2.166
379	1.154	2.852	1.027	1.317	1.546	1.015	1.325	1.555	0.2687	0.329	1.644	2.432	1.668	1.686	2.012	2.067	1.157	1.062	1.208	0.9005	0.922
106660605	0.1029	0	0	0	1.567	1.544	0.08181	0	0.2589	0	0.09425	0.7968	0.2818	0	0.4037	0	1.238	0	0	0.2891	0.1974
100313779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1659	9.848	12.32	14.1	14.74	14.89	13.17	14.33	15.75	10.41	13.78	16.53	21.57	19.69	21	20.16	22.02	18.04	20.55	23.81	15.93	16.95
2118	0.1336	0.3763	0.3915	0.126	1.211	0.1591	0.349	0.454	0.016	0	0.2622	0.266	0.4182	0.276	0.2247	0.236	0.2088	0.3044	0.2637	0.143	0.1464
4222	2.9	3.725	2.688	3.271	2.749	2.582	1.952	7.369	5.037	5.543	2.145	3.891	4.165	7.923	4.169	3.671	6.883	3.778	4.794	3.114	3.551
105371786	0.1671	0.08902	0	0	0.1829	0.08191	0	0.4675	0.05768	0	0.027	0.2283	0.1211	0.09045	0.2024	0.191	0.172	0.1568	0.01235	0.04602	0.2827
107985085	0	0	0	0.1049	0	0	0	0	0	0	0	0	0.04895	0	0.07013	0.06315	0.2347	0.08772	0	0.03348	0
50964	0	0	0.0289	0	0	0	0	0	0	0	0	0	0	0.02964	0	0	0	0	0	0	0
1845	3.539	3.401	4.359	6.418	8	3.93	6.05	5.364	3.985	5.591	5.476	9.356	16.57	7.728	5.889	7.514	5.781	6.576	8.765	5.114	7.127
284067	0	0	0	0	0	0	0	0	0	0	0	0.04262	0	0	0	0	0	0	0.05187	0	0
4356	0.06699	0.02142	0.0687	0	0.2381	0	0.1172	0	0	0.06878	0	0.166	0.5688	0.08809	0.2366	0.08284	0.1466	0.148	0.303	0.06275	0.0771
107984979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05035	0	0	0	0	0
146894	0.02494	0.006646	0	0	0	0.0104	0	0	0.01046	0.1601	0	0	0.03416	0	0.02447	0	0.02729	0.04591	0.04701	0	0
107985077	0	0	0.09513	0	0	0	0	0	0	0	0	0	0	0	0.0364	0.03277	0	0	0	0	0
4355	0.238	1.338	0.6692	0.2197	0.4027	1.011	0.354	0.3287	0.2639	0	0.3094	1.094	0.7675	0.2322	1.182	0.4882	0.4284	0.9326	0.4629	0.3667	0.7804
105371787	2.248	0.8417	1.947	3.923	4.729	1.215	0.3864	0	5.298	4.47	0.779	1.129	1.83	1.598	1.43	1.502	1.329	2.982	0.7632	2.276	2.796
23591	1.161	1.485	0.2977	1.656	0.2807	0.6637	0.5804	0	1.391	0	2.127	1.644	1.363	0.9598	1.107	1.524	1.162	2.524	0.8336	0.808	2.164
107985086	0.3625	0	0.4647	1.842	0	0.7903	0.6652	1.592	0.2338	1.67	0.9706	0.7774	0.5347	1.32	0.6565	0.936	1.526	2.737	1.612	0.9403	1.498
102724183	0.8285	0.4001	0.3485	0.361	0.4382	0.06475	0	0.1971	0.5645	0.5317	0.1423	0.2807	0.1773	0.1362	0.3556	0.3431	0.3116	0.4448	0.06506	0.194	0.3476
107546764	0	0.6141	0	0	0	0	0	0	0	0.6573	0	0.5948	0.3945	0	0	0.2545	0.3152	0.707	0	0.3598	0.1842
5539	0.1703	0	0	0	0	0.05677	0.4332	0	0	0	0.1248	0.1055	0	0	0	0	0.2235	0.08357	0	0	0.1306
5697	0	0	0	0	0	0	0	0	0	0	0	0	0.067	0.1287	0.09598	0	0	0.06003	0	0.04582	0
162417	0.5794	0	0.3576	0.4566	0.6536	0.5187	0.836	1.062	0.6478	0.3672	0.8059	1.296	1.146	0.9029	1.284	0.7771	0.9861	1.448	1.051	0.804	0.5762
84336	8.244	5.85	6.815	9.624	7.357	7.256	9.711	7.575	7.686	7.215	5.325	9.798	9.066	10.34	8.714	11.01	10.45	9.692	9.002	7.732	10.03
124801	8.29	9.311	10.45	10.05	12.04	12.32	11.84	10.89	9.875	9.7	13.43	13.28	15.38	16.24	13.68	12.94	12.54	14.69	17.47	12.43	14.53
92579	9.196	9.562	9.219	13.62	12.64	8.133	11.28	8.19	9.122	11.87	7.345	9.335	12.82	11.58	13.15	12.26	10.31	9.702	12.72	10.69	11.88
10014	13.65	17.62	18.94	15.84	21.36	19.72	21.02	18.92	14.77	14.41	23.42	32.74	28.88	26.58	34.55	34.59	25.22	24.82	28.72	19.86	33.07
105371789	0.07209	0	0.9241	2.01	0	1.803	1.949	0.4115	2.539	1.48	2.509	0.4465	1.185	0.3792	0.4243	0.7641	0.3155	0.3538	0.1811	0	0.2765
78995	0.6143	0.9412	0.2264	0.9467	0.2989	0.3328	0.3908	0.1461	0	0.5125	0.9707	0.4043	0.7572	0.9896	0.4068	1.045	0.8234	0.6031	0.5981	1.021	0.707
92591	3.045	3.914	6.644	5.39	5.95	5.378	5.053	4.782	3.931	3.577	4.427	10.85	8.703	9.977	11.12	15.97	11.1	10.97	14.6	7.129	9.084
339201	6.644	7.253	10.06	8.356	13.01	11.86	11.17	11.6	9.741	6.92	9.444	19.87	16.94	17.2	19.01	25.68	16.52	18.11	22.6	13.56	15.6
79089	26.8	33.07	32.36	31.7	37.91	31.28	36.09	29.55	29.67	28.28	39.39	49.7	43.71	47.69	53.38	50.21	44.91	44.91	44.73	37.84	44.52
56970	33.4	45.13	53.2	47.39	52.02	51.13	55.35	52.86	37	40.93	60.81	85.74	76.2	82.14	89.63	90.02	68.35	71.86	78.28	63.02	73.7
101926967	3.619	6.862	4.117	7.518	6.336	8.278	3.238	3.22	2.89	9.168	6.055	11.06	7.251	8.528	7.776	13.59	12.07	7.035	6.967	5.811	7.451
7343	51.04	65.77	71.99	64.13	71.22	64.26	78.14	78.93	53.83	58.73	91.36	117.7	100.4	118.3	123.2	123.4	105.8	107.1	119	83.99	113.3
102465469	5.626	1.599	7.212	4.404	0	11.25	6.561	3.569	13.21	0	14.43	15.1	7.191	13.81	9.566	7.951	9.028	12.89	7.539	7.026	4.316
6521	0.1274	0.07058	0	0	0.2155	0	0	0	0	0	0.01866	0	0	0.0134	0	0	0	0.025	0	0	0
105371790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101926996	0.219	0.04886	0	0.0897	0.05172	0	0.1863	0.1163	0.07688	0	0.1213	0.142	0.04185	0.2009	0.09992	0.189	0.1672	0.1125	0.2432	0.03817	0.09769
10900	0.2074	0.1105	0.3505	0.04151	0.3191	0.1257	0.1349	0.1794	0.8222	0.484	0.2763	0.1752	0.1808	0.5207	0.222	0.3498	0.5983	0.3239	0.2132	0.1943	0.1085
51629	32.99	42.42	41.16	32.92	47.44	46.11	52.4	43.63	28.67	33.16	46.49	65.97	51.84	60.26	68.3	64.19	44.39	46.49	50.18	43.35	55.52
2896	28.19	28.1	20.94	49.08	119.7	34.45	34.6	26.42	30.81	39.23	21.18	35.34	161.7	43.88	37.51	31.72	29.26	23.82	46.02	32.03	50.25
284069	0.1491	0.1589	0.05031	0	0.1328	0.5365	0.04993	0.3435	0	0.1075	0.2732	0.3647	0.4945	0.4128	0.616	0.416	0.4638	0.1734	0.1578	0.3088	0.3613
3674	2.269	1.609	0.3624	3.373	2.052	3.733	1.455	7.941	0.3992	3.946	0.2453	75.85	6.744	1.174	0.5546	0.5914	0.4395	2.045	4.916	0.6967	1.484
23131	7.839	11.97	12.67	10.96	11.69	12.32	12.87	11.67	8.153	10.47	16.89	20.1	18.1	18.37	19.85	21.07	17.63	18.36	20.95	14.46	17.28
105371791	0	0	0	0	0	0	0	0	0	0	0	0.5416	0	0	0	0	0	0	0	0	0
2535	0.3972	0.0146	0.05267	0.5729	0.591	0.03425	0.2069	0.1303	0.3905	0.4101	0.5394	0.4666	1.763	0.3602	0.08061	0.1331	0.1948	0.1008	0.7227	0.1668	0.394
101927017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284071	0.09709	0.5461	0.06915	0	0.2099	0.4136	0.05146	0.1026	0	0.1108	0.1284	0.3842	0.5614	0.4397	0.3598	0.4764	0.5193	0.503	0.271	0.2829	0.538
124808	7.844	6.128	9.683	8.776	8.214	9.201	13.24	12.85	12.97	11.89	12.46	12.11	13.63	15.02	12.85	13.86	14.99	15.03	18.13	11.47	12.63
105371792	4.746	2.343	6.277	1.98	0.93	5.58	3.654	2.092	2.765	4.189	5.308	5.725	5.063	5.387	4.509	5.825	5.138	4.291	6.025	3.556	4.025
80174	1.058	1.345	1.663	1.361	1.118	1.368	1.578	1.043	1.182	1.526	1.764	2.441	1.688	2.641	2.214	3.59	2.833	1.73	2.151	2.103	2.307
107985044	0.3053	0.3504	0.4215	0.8272	1.59	0.1174	0	0.08938	0.3938	0.04018	0.3442	0.5091	0.2573	0.6793	0.5529	0.8712	0.8222	0.6339	0.413	0.4839	0.3603
4185	0.2581	0.3345	0.2141	0.1708	0.2827	0.1519	0.4024	0.2408	0.2546	0.05197	0.5563	0.7054	0.4991	0.5857	0.7845	0.7064	0.6535	0.4472	0.5087	0.3698	0.6796
10052	0.07478	0	0	0	0	0	0.03468	0	0	0	0	0	0	0.008194	0.006113	0	0.02045	0	0	0.01751	0.03586
51751	0.2342	1.539	0.1001	0.9166	1.343	1.301	1.138	0.9409	0.7419	0	1.073	0.9672	0.7484	0.3764	0.6892	0.9654	0.6549	1.022	0.6211	0.5119	0.1996
9343	15.21	23.31	23.32	22.19	29.71	26.76	27.98	25.3	20.68	24.53	29.64	35.69	35.72	38.53	37.79	40.1	32.19	33.82	40.29	29	33.77
388389	0	0	0.1134	0	0.01248	0	0	0	0	0.03785	0.02701	0.06851	0.1616	0.1163	0.01446	0.02605	0.01613	0.01809	0.1297	0.09668	0
2670	0.02224	0	0	0	0.005377	0.09534	0	0	0	0.1359	0	0.06889	0.05221	0.008356	0.006233	0	0	0.02339	0.007983	0.0119	0.01219
100528020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04069	0	0	0
105371793	0	0	0	0	0	0	0	0.1059	0	0	0	0	0.07622	0.07318	0.05459	0.04916	0.1827	0	0.06992	0.05213	0
146909	0.4916	1.233	0.8665	1.646	0.2426	0	0	1.082	0.8502	0.5783	0.8817	0.5709	0.9397	1.939	0.3416	0.977	1.938	0.06283	1.042	2.887	0.9036
102466734	0	0	0	0	0	0	0	0	0	0	0	1.252	0	1.063	0.7933	0	1.77	0	0	0	0
10882	0	0	0	0	0	0	0	0	0	0	0	0.05249	0	0.08914	0	0	0	0.04159	0.04258	0.03175	0.13
107987243	0	0	0.2049	0	0.372	0.7329	0	0.6465	0	0.2394	0.8054	0.3095	0.2737	0.6306	0.3136	0.1765	0.3061	0.3923	0.3515	0.03744	0.3833
79877	6.891	9.9	11.44	11.42	9.699	9.722	9.925	14.84	7.666	8.814	13.62	17.18	13.24	14.71	19.09	17.52	15.38	15.28	16.32	12.69	17.03
4836	22.71	25.47	32.01	23.37	32.63	34.35	34.73	35.95	25.92	32.98	44.28	52.31	44.93	55.13	51.71	57.34	45	46.33	55.26	39.89	47.31
113026	0.2321	0.1823	0.3132	0.3048	0.2894	0.611	0.2784	0.7207	0.3551	0.1742	0.3879	0.7063	0.5577	0.4712	0.6551	0.6906	0.2584	0.4797	0.6242	0.5264	0.5311
102465470	0	0	0	0	0	0	0	0	0	0	0	1.196	0	0	0.7578	0.6824	0	0.9479	0	0	1.482
79777	9.544	9.368	12.47	10.1	16.86	14.43	13.76	11.08	9.325	11.69	13.2	23.25	18.57	18.59	26.24	26.48	19.89	19.77	16.69	15.01	22.41
10614	33.77	81.89	53.46	86.94	54.8	167.3	81.52	42.06	70.69	59.81	103.6	104.2	80.91	85.31	92.76	63.36	57.02	107.1	106.9	56.9	121.9
124790	2.992	3.995	4.275	2.854	5.539	3.359	4.576	2.78	4.309	3.298	4.659	4.306	3.736	4.397	3.85	5.099	5.064	4.384	4.776	3.396	3.747
112268203	2.77	7.113	4.44	2.772	9.27	6.298	6.308	3.595	1.267	1.832	5.421	5.461	7.071	6.624	5.806	7.453	7.165	6.336	5.221	4.01	5.314
105371795	1.226	0.8754	1.004	1.317	1.091	1.727	1.145	1.178	0.7205	1.103	1.898	1.996	1.731	1.396	1.562	1.63	1.244	1.302	1.746	1.468	1.89
339192	32.04	40.16	43.91	35.82	39.8	51.27	44.27	31.28	27.46	34.79	49.15	83.38	58.7	69.59	76.7	98.64	70.45	62.76	60.71	53.94	69.75
752	52.81	79.17	88.64	88.44	99.6	102.4	95.87	89.89	60.82	73.23	105.7	181.2	158.8	172.6	179	212.3	152	130.9	176.2	127.4	160.6
107985040	19.71	27.73	32.67	37.04	37.99	37.94	34.62	33.91	23.54	24.42	42.8	68.52	61.45	68.19	68.92	84.66	56.09	49.81	68.2	49.43	61.85
100133991	10.73	13.36	16.5	14.56	18.99	20.05	15.4	14.87	11.11	8.868	20.84	26.01	18.06	23.13	22.48	34.83	25.63	22.91	19.99	15.2	17.14
124783	2.903	3.638	3.459	3.54	2.733	7.667	3.706	6.418	3.12	3.743	6.403	8.104	3.303	7.311	5.574	10.73	4.384	3.662	4.571	4.174	2.98
9020	13.96	20.13	23.39	23.12	25.08	22.85	17.96	18.9	15.89	17.25	23.5	37.76	34.63	38.01	36.86	44.64	30.62	30.06	37.78	25.08	33.34
105371796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201176	22.36	26.98	30.64	31.13	38.61	36.96	34.62	36.84	27.94	23.82	41.58	64.27	62.69	56.44	60.19	66.03	50.95	43.27	53.32	42.19	57.76
9842	7.409	9.855	10.52	8.64	11.48	11.87	11.17	10.66	8.561	9.194	13.62	18.02	17.24	18.04	19.4	21.35	16.31	13.23	18.46	14.07	19.05
100423004	25.52	25.69	32.72	17.17	30.6	12.41	11.27	42.5	25.56	29.72	38.32	50.51	48.55	49.41	59.81	56.37	38.79	33.93	48.99	36.53	61.2
105369225	3.119	2.084	4.798	2.549	4.593	5.031	3.7	2.053	4.185	2.048	5.868	4.647	5.957	4.611	4.068	12.66	9.076	11.09	5.041	3.032	4.721
55073	8.12	12.86	22.4	22.47	24.28	15.47	26.15	9.532	17.92	26.96	31.37	37.85	28.68	32.77	31.05	59.32	39.87	30.39	42.91	28.39	27.32
105376839	0	4.898	5.891	3.372	0	0	0	14.5	0	0	6.646	1.124	0	0.6361	2.847	1.923	1.588	3.265	1.215	2.039	0.9278
644172	0	1.518	0.09414	0.06467	0	0	0	1.705	0	0	0.05381	0	0.04023	0.03863	0.02881	0	0.03214	0.07209	0	0	0.1127
147081	4.565	7.809	9.527	7.64	10.07	7.898	10.51	10.6	7.176	7.657	12.01	15.1	11.02	14.36	15.25	18.02	13.43	12.4	11.79	9.48	11.71
104909134	1.083	1.692	2.311	1.357	2.26	1.915	2.822	2.95	2.475	1.678	2.207	2.632	2.225	2.874	3.17	3.415	2.371	1.994	2.229	2.012	2.544
105371802	0	0	0	0	0	0	0	0	1.186	0	0	0.1153	0	0	0	0	0.08148	0	0	0	0
107985028	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06888	0	0	0	0	0	0	0
1394	0	0	0.02491	0	0	0	0.06179	0.3143	0	0	0	0.06018	0.02661	0	0	0	0	0	0.02441	0	0
100128977	0	0	0.4739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162540	0.071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4137	0.07261	0.3057	0.5539	0.3517	0.09216	0.466	0.485	0.4007	0.274	0.3914	0.2793	0.6185	0.3282	0.9834	0.5556	0.5003	0.3734	0.3118	0.5109	0.5169	0.5571
100130148	0	0	0.044	0	0	0.05722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105371800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0169	0.0063	0
246744	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1529	0	0	0	0	0	0	0
284058	14.12	21.99	23.11	19.02	18.06	21.92	21.77	22.66	14.23	19.49	24.4	31.98	28.9	27	29.43	40.91	32.33	35.27	29.81	20.93	27.66
107985027	0.3657	1.568	0.6105	0.08737	0.3454	0.01418	0.1217	2.622	0.7559	1.033	0.4051	0.1844	0.2562	0.1118	0.1668	0.6611	0.8189	0.1461	0.1282	0	0.1631
