GeneID	GSM3591825	GSM3591826	GSM3591827	GSM3591828	GSM3591829	GSM3591830	GSM3591831	GSM3591832	GSM3591833	GSM3591834
55092	0.03857	0	0	0	0	0.05379	0.04237	0	0.02462	0
727684	0	0	0	0	0	0.03015	0.03562	0	0.0207	0.04088
114827	0.05586	0.01259	0	0.01644	1.032	0.1104	0.03068	0	0	0.09684
101927417	0.0174	0	0.03411	0	0.1928	0.01618	0.03823	0	0	0
101927441	0.2448	0.4344	2.25	1.333	3.42	0.2632	0.2437	2.044	0.9085	2.682
79180	29.27	67.3	28.09	26.76	281.7	30	42.3	26.43	17.84	106.1
11330	0	0.02798	0.06087	0.0731	1.09	0	0	0.1197	0.04956	0.2349
63036	0.05912	0	0.1159	0.5103	0.4367	0.05497	0.2598	0.1519	0	0.3727
105376767	0.1303	0.03914	0.1702	0.1704	0	0.04038	0.04771	0.1116	0.2218	0.219
51032	0.4734	0.2667	2.32	0.4645	0.8744	0.7153	0.6502	1.369	0.6423	0.5223
842	2.346	3.764	4.119	1.629	2.857	4.015	3.767	5.001	2.271	2.422
23341	4.762	8.817	11.33	11.6	8.706	4.532	6.818	12.45	10.88	9.741
107397391	0.3896	1.053	0	1.834	1.439	1.087	3.852	4.004	0.4974	1.965
79814	13.1	19.19	4.802	12.17	4.072	14.2	18.55	5.485	12.34	7.28
84301	5.518	16.5	11.67	9.458	9.17	6.75	11.3	13.45	9.57	10.1
6248	5.139	13.92	9.617	7.077	6.903	6.234	10.32	10.26	6.503	8.159
23207	12.65	23.37	26.79	18.95	14.36	13.38	20.52	26.74	20.1	16.1
284723	0.5268	0.541	1.009	0.9903	0.4525	0.4556	0.646	2.424	1.533	1.653
110806303	0.1711	0.3855	0.5031	0.2014	0	0.1591	0.188	0.2198	0.05461	0.5393
388595	0	0	0	0	0	0	0	0	0	0
54751	0.01083	0.009761	0.04246	0.085	0.04001	0.03021	0.0119	0	0.006914	0
440567	22.95	13.06	5.919	2.686	3.718	22.46	13.27	2.845	3.534	3.046
729614	1.903	3.233	6.411	6.953	6.15	2.23	4.007	8.658	7.744	8.672
23013	5.234	12.83	18.09	12.26	11.68	6.021	10.4	20.51	13.01	14.16
7709	7.67	13.28	13.06	11.04	10.66	8.42	11.75	13.03	10.45	10.9
149563	0	0	0	0	0	0.01657	0	0	0	0
27129	0.01608	0.01449	0	0	0	0.01495	0.05299	0	0.2361	0
1187	0	0.07837	0	0.05118	0	0	0.04776	0	0.02776	0.02741
1188	0	0	0	0.02893	0	0	0	0	0	0
348487	0	0.227	0.1234	0	0	0.02927	0.2767	0.1618	0	0
1969	0.01268	0.01143	0.1243	0.1891	0.1405	0	0	0.09776	0.08906	0.04797
101927479	0	0	0	0.06483	0	0	0	0	0	0
128272	0.6446	1.488	2.682	2.085	2.439	1.637	1.537	3.232	2.941	3.37
101927546	0.09312	0.05246	0.09127	0.2467	0.172	0.09741	0.02558	0.05982	0.3196	0.1761
79363	1.583	1.083	2.529	2.784	3.141	1.09	1.192	4.369	4.155	3.142
54455	6.562	9.825	11.29	11.38	11.08	6.893	10.64	14.31	12.59	13.91
26099	30.62	45.85	22.87	18.29	25.74	30.31	36.5	23.12	19.29	20.38
374955	7.655	11.99	7.118	6.293	7.687	7.74	10.12	6.974	5.393	6.128
55707	28.54	35.79	29.76	55.9	33.44	33.07	36.48	33.62	58.15	37.57
107984921	0.8844	1.624	3.762	6.103	2.712	1.288	1.063	4.374	7.383	5.912
114819	0.9987	1.336	4.983	6.967	7.341	1.191	1.042	7.802	7.928	7.135
26871	1947	228.3	530.1	420.6	709.9	1451	238.3	441.2	572.7	580.3
107985757	0	0	0	0	0	0	0	0	0	0
100132147	0.3853	1.042	0.6866	0.1924	0.2588	0.5536	0.5387	1.08	0.2236	0.8832
107985758	3.76	7.456	8.846	4.132	0	6.993	6.61	7.73	3.361	7.586
7195	1.525	0.6874	0	0	0	2.127	1.676	0	0	0.9616
55672	0.773	1.5	7.292	6.445	5.946	0.8456	1.878	12.76	10.68	8.944
105376794	6.488	7.842	13.07	13.65	16.16	5.221	6.818	13.52	13.26	12.23
84809	10.83	14.07	29.11	29.13	30.71	10.67	13.82	29.72	31.59	27.81
11209	0.986	0.574	1.893	3.482	2.201	1.031	0.9253	2.534	4.354	2.849
107985736	0.09673	0.1221	0.6826	0.6377	0.2144	0.05396	0	0.1988	0.3458	0.1707
26869	1693	193.7	460.8	367.4	648.9	1270	211.5	389.4	508.9	511.6
107985759	3.051	2.062	7.475	10.18	2.817	1.418	4.189	23.52	19.96	41.35
284729	0	0	0	0.1476	0.1985	0.07496	0	1.381	1.733	1.084
100189045	1.525	0	0	0	0	0	0	0	0	0
6060	1349	173.8	327.5	251.6	468.4	1286	187.2	300.3	369.3	348.4
11223	0.29	0.1568	0.5685	0.9741	0.5142	0.1618	0.2294	0.7452	1.259	0.8483
100500876	0	0	0	0	0	0	0	0	0	0
100189298	0	0.6874	0	0	0	0.7091	0.8379	0	0	0
112267871	0.2515	0.7177	0.4108	0.06579	0.1548	0.8184	1.612	3.769	0.99	1.955
7193	2.256	2.711	4.423	0	2.778	8.391	8.262	23.19	9.603	17.07
100189183	0	0	0	0	0	0	0	0	0	0
105376805	0.8595	1.085	6.234	3.71	4.763	2.477	2.266	17.45	11.63	11.49
791226	2.195	3.298	0	0	0	1.361	0	0	0	0
26870	1179	152.7	284.1	219.5	414.7	1081	152.4	248.6	317.7	292.2
9696	2.313	6.5	7.583	10.74	11.44	3.164	7.93	7.737	10.74	9.981
4237	0.09209	0.083	0.09026	0.1807	0.8505	0.1713	0.1012	0.5916	0.1764	0.8128
105376806	0	0.3688	0	0.107	0	0.1268	0.2997	0.3505	0	0.5159
23400	7.291	16.13	7.593	10.99	14.21	8.774	11.65	9.161	11.68	11.17
6390	151.7	145.6	35.24	33.45	37.44	144.8	158.6	45.37	33.69	37.06
11240	0	0	0.3468	0.1481	0.61	0.04387	0	0.6971	0.09036	0.2082
105376808	0	0	0	0	0	0	0	0	0	0
400743	0	0	0	0	0	0	0	0	0	0
29943	0	0	0	0	0	0	0	0	0	0
51702	0	0	0	0	0	0	0	0	0	0
100616188	0	0	0	0	0	0	0	0	0	0
23569	0.2156	0.4048	0.2113	0.7473	0.1327	0.3007	0.9474	0.2308	0.4588	1.54
353238	0	0.08148	0.1329	0.1064	1.002	0	0.09931	0	0	0.4274
55920	94.27	186.5	48.1	27.07	43.17	90.18	157.8	47.67	26.26	34.73
55160	0	0	0.1377	0.106	0.1796	0.01004	0	0.1249	0.1379	0.09534
107984028	0	0	0	0	0	0	0	0	0	0
81569	0	0	0	0	0	0	0	0	0	0
105376809	0	0	0	0	0	0	0	0	0	0
105376812	0	0	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0	0	0
84966	0	0	0	0	0	0	0	0	0	0
105376814	0	0	0	0	0	0	0	0	0	0
127707	0	0	0	0	0	0.009931	0.01173	0	0	0.01347
5081	0	0	0	0	0	0	0	0	0	0
80834	0	0	0	0	0	0	0.0472	0	0	0
8659	4.597	2.876	1.482	0.5459	1.285	3.543	2.625	1.593	1.014	0.7245
100616120	0	0	0	0	0	0	0	0	0	0
100302276	0	0	0	0	0	0	0	3.568	0	0
126917	8.877	14.27	9.741	15.73	27.45	7.586	10.92	9.232	13.77	19.55
105376815	0	0	0	0	0	0	0	0	0	0
23352	29.66	43.41	28.39	29.4	34.49	26.77	40.36	31.82	33.09	33.78
101927895	3.864	6.393	4.409	3.575	3.195	4.719	8.363	4.594	5.302	5.017
23065	9.593	16.24	9.387	9.943	11.96	13.22	17.26	14.89	13.29	13.88
51154	39.92	108.5	11.49	11.25	11.64	45.38	73.61	13	12.98	12.37
246181	0.2522	0.3719	0.6292	0.3958	0.1694	0.3624	0.5037	0.3534	0.6879	0.8671
22977	0.3122	0.4329	0.8944	1.206	0.2661	0.5805	0.4485	1.296	1.364	0.9688
100506730	1.044	1.411	1.066	1.382	0.964	1.314	2.031	0.95	1.541	1.097
8574	18.42	18.95	10.21	8.99	11.07	19.24	24.19	9.404	10.39	9.28
54896	1.048	1.791	5.315	3.133	3.533	0.9511	1.444	4.573	3.812	3.607
832	26.77	33.14	24.63	28.23	36.83	22.22	37.69	25.08	31.47	34.52
105376819	0.1274	0.4019	0	0.3	0	0.05923	0	1.146	0.9354	0.9639
105376818	0	0	0	0	0	0	0	0	0	0
105376817	0	0	0.1744	0.2095	0	0	0.04888	0.8003	0.4545	0.2244
105378614	0	0	0.5128	1.642	3.865	0	0	4.033	2.505	1.979
440574	4.262	7.221	3.287	5.846	3.688	4.01	6.102	3.749	6.733	4.389
100532736	4.201	13.55	1.3	3.317	1.997	5.597	13.98	1.326	5.113	3.562
644068	3.877	5.707	4.434	10.24	5.251	3.665	5.892	5.147	8.292	8.392
4681	2.05	8.214	0	1.122	0.3182	3.204	8.271	0.04427	2.068	1.846
3362	0.2707	0.07706	0.7542	1.644	1.053	0.3047	0.04697	1.355	1.856	0.7905
255104	4.715	6.729	8.065	7.5	10.19	4.415	5.012	7.591	7.588	7.428
54546	0	0	0	0	0	0	0	0	0	0
105376823	0.3959	0.674	0.08623	0.5524	0.9749	0.3681	0.4349	0	1.404	0.8319
23252	4.654	6.377	5.498	8.031	6.555	4.495	5.617	6.318	8.544	7.574
30814	0.06898	0	0	0.1083	0	0	0.1516	0	0	0
5320	0	0	0	0	0	0	0	0	0	0
5322	0	0.01409	0	0	0	0	0	0	0	0
26279	0.06059	0.05461	0.5939	0.04755	0	0.03756	0	0.9861	0	0.0764
64600	0.05959	0.03581	0	0.01559	0	0.1108	0.1964	0	0.05073	0
391013	0.7395	0.1935	0	0.1123	0.2644	0.865	0.4455	0	0.09138	0.03008
127733	0.6971	2.109	0.2603	0.2931	2.544	0.6713	1.495	0.2132	0.1272	0.4918
101928017	3.504	4.593	0	1.083	1.569	3.751	3.499	0	0.5423	0
105376825	0.01779	0.1443	0	0.06983	0	0.04964	0.1564	0	0.1818	0.06731
105376826	0	0.05632	0	0	0	0	0.06865	0	0	0.07879
105376827	0	0	0	0	0	0	0	0	0	0
105376828	0.03453	0	0	0.0271	0	0	0	0	0	0
127731	0.02243	0.01213	0	0.08449	0	0.03337	0.009856	0	0.06014	0.01697
339505	0	0	0.08418	0	0	0	0	0	0	0
55450	0	0.1259	0.2282	0.2375	0.774	0.02165	0.05115	0.8973	0.08918	0.587
79594	4.689	10.58	6.387	5.764	9.68	6.171	9.375	10.72	6.56	8.608
163933	0	0	0	0	0	0	0	0	0	0
978	0	0	0	0.2627	0	0	0	0	0.1709	0.1688
65018	2.507	5.437	6.632	9.549	10.24	1.952	3.941	7.174	9.706	8.865
102464833	1.969	6.211	10.62	11.98	21.82	2.289	5.408	25.3	19.17	18.62
100861548	5.302	9.48	6.284	7.394	6.258	5.167	7.23	5.637	7.431	7.391
1650	90.04	134.2	55.72	52.03	75.27	86.65	117.9	57.46	57.06	63.68
57576	0	0.05969	0	0	0	0.02463	0.04366	0	0	0.0167
400745	0.03305	0.1688	0.1296	0.1643	0.1221	0.04098	0.3147	0	0.3095	0.1111
112268222	9.539	10.86	11.19	15.8	15.38	10.54	11.67	12.28	15.56	14.75
50809	34.26	35.82	30.39	38.08	37.51	34.85	40.3	34.1	39.19	38.25
8672	14.97	29.48	23.34	6.343	30.18	17.85	27.47	29.32	7.128	14.76
105376830	1.046	2.668	3.017	0.4491	2.843	1.633	2.168	4.209	0.6299	1.642
105376829	1.76	4.084	5.605	1.208	5.85	2.086	5.896	7.686	1.432	3.161
100302155	2.73	6.972	8.92	0.7142	1.681	2.115	2.999	3.508	4.067	1.721
1889	18.79	25.29	19.63	20.33	12.58	16.55	33.05	23.15	22.53	15.5
100506801	1.746	1.384	6.475	3.847	0.8548	1.213	1.803	4.919	4.58	2.281
105376832	0	0	0	0	0	0	0	0	0	0
84224	0.7954	1.147	1.213	5.41	5.485	2.975	3.165	2.998	7.499	7.41
249	0	0	1.278	0	0.1416	0	0.06317	0.197	0	0.0725
105376834	0.03378	0	0.1324	0	0	0	0	0.0868	0	0
5909	0.02434	0.05484	0.1908	0.2388	0.3146	0.09051	0.3342	0.3127	0.1243	0.3682
84196	11.8	13.29	18.98	15.67	16.5	11.1	15.78	21.17	16.03	17.13
401944	0.05171	0.01165	0.6335	0.1928	0.0955	0.3125	0.9231	0.1993	0.5447	0.3749
3339	0.1111	0.08721	0.4707	0.5597	0.1324	0.9397	3.618	0.3592	2.194	1.107
23436	0	0	0	0	0	0	0	0	0.1145	0
10136	0	0	0	0.09381	0	0	0	0	0.07632	0
101928043	1.009	0.6992	3.802	7.915	3.439	0.6492	0.8523	2.99	6.488	6.064
29092	5.15	6.575	14.61	14.36	12.68	4.861	7.329	18.95	15.82	15.59
112268223	0.6631	0.6972	2.166	2.515	1.633	1.336	1.518	4.117	4.022	2.578
998	47.84	54.29	38.29	41.94	59.57	47.33	53.37	41.67	43.25	45.38
54361	0.2998	0.4169	1.528	1.741	1.266	0.3265	0.367	2.113	2.237	1.998
105376845	0.05779	0.1563	0.2266	0.04535	0.1067	0.02687	0.09523	0	0.0369	0.03643
105376850	0.03628	0.0327	0.07112	0	0	0.01687	0.01993	0	0	0
107985377	0	0	0	0	0	0	0	0	0	0
100616433	0	0	0	0	0	0	0	0	0	0
105376856	0	0	0	0	0	0	0	0	0	0
9923	5.659	11.55	24.11	30.22	24.94	5.614	8.412	24.24	33.13	26.38
2046	0	0	0	0	0	0	0	0	0	0.01093
102466615	0	0	0	0	0	0	0	0	0	0
712	0	0.0402	0	0.07001	0.1648	0	0	0.1146	0	0.05624
714	0	0	0	0	0	0	0	0	0	0
713	0	0	0	0	0	0	0	0	0	0
2048	0	0	0	0.01117	0.01753	0	0	0	0.00909	0.05386
100616391	0	0	0	0	0	0	0	0	0	0
100422914	0	0	0	0	0	0	0	0	0	0
646262	0	0	0	0	0	0	0	0	0	0
729059	0.2115	0.286	0	0.083	0	0.1967	0.4648	0.2718	0.135	0.2667
23028	52.44	72.13	29.85	32.85	30.06	53.78	75.2	32.34	37.44	35.28
100422866	1.593	0	4.683	1.875	0	2.221	0.8748	2.046	8.134	9.036
7798	5.815	8.203	4.364	6.269	9.252	5.192	6.33	3.439	6.226	6.734
3352	0	0	0	0	0	0	0	0	0	0
100996511	6.138	5.018	4.263	5.072	3.532	6.625	7.387	3.804	4.785	4.414
10236	39.14	58.68	23.83	29	31.1	37.15	52.06	27.56	27.1	26.43
80818	2.693	3.467	3.571	4.005	5.015	3.482	4.723	2.558	3.359	4.151
148898	2.001	1.412	0.851	1.081	0.2789	3.124	4.354	0.6305	1.084	0.8091
6920	4.292	0.4426	0.04186	18	2.445	3.871	1.619	0.2195	19.86	9.584
55616	0.08688	0.1119	0.5839	0.2338	0	0.08078	0.1091	0.4784	0.3407	0.4382
1870	12.38	16.76	2.916	0.2847	1.34	10.83	14.86	2.913	0.1853	0.6862
101928163	4.155	4.872	0.9634	0.1403	0.165	3.116	4.27	0.3444	0	0.1127
105376859	0.3477	0.1994	0.6197	0.7195	0.2335	0.2351	0.3126	1.3	0.8476	0.7573
3399	56.83	36.12	44.14	15.93	1.684	48.71	98.44	48.48	21.91	10.49
107984928	0.09783	0.6613	0.1918	0.6526	0	0.3639	0.4837	0.2514	0.7183	1.295
259283	1.037	0.06923	5.42	13.5	1.986	1.464	0.7594	3.651	15.91	6.392
6135	993.1	882.5	1024	1423	666.6	1108	1191	1011	1440	1059
6924	16.07	38.31	30.84	13.64	16.23	16.27	26.59	35.66	13.2	15.5
100506963	5.545	7.789	13.81	7.723	7.566	6.41	8.451	17.2	8.388	8.062
57095	52.86	77.79	35.83	38.01	41.87	51.33	65.1	34.11	40.37	39.57
105376860	10.69	16.09	4.836	8.389	14.75	11.47	12.9	4.829	7.574	8.59
11313	22.4	33.99	11.36	15.53	25.04	22.48	24.14	13.62	14.58	17.3
2582	21.79	36.7	4.26	4.065	4.838	24.63	36.66	3.06	4.846	4.204
3155	21.65	16.51	9.968	9.594	9.454	25.11	28.38	10.9	9.116	12.06
105376861	0.15	0.1352	0	0	0.5541	0.2092	0.3296	0.1927	0	0.09456
2517	3.643	4.701	5.946	5.227	9.723	2.999	3.773	8.701	6.199	5.342
1269	0.03426	0.2548	48.05	0.1882	5.094	0.0876	0.3952	47.25	0.5961	6.307
107984929	0	0.295	15.95	0.0734	0.8637	0	0.05137	18.02	0.05971	1.71
100616492	0	0	0	0	0	0	0	0	0	0
55629	69.55	104.6	96.66	94.23	131	66.99	88.24	103.7	91.83	91.39
10772	35.62	47.19	35.7	41.24	31.31	33.96	42.51	39.23	38.8	35.51
105378615	0	0	0	0	0	0	0	0	0	0
105376863	0	0	0	0	0	0	0	0	0	0
107984931	0	0	0	0	0	0	0	0	0	0
127294	0	0	0	0	0	0	0	0	0	0
107985737	0	0	0	0	0	0	0	0	0	0
105376864	0	0	0	0	0	0	0	0	0	0
58985	0	0	0	0	0	0	0.04087	0	0	0
163702	0.6801	3.831	9.269	1.134	6.32	0.5335	3.374	12.86	0.4545	3.416
284632	0	0	0	0	0	0	0	0	0	0
105376871	0	0	0.02026	0	0	0	0.01135	0	0	0
57822	0.06117	0.04135	0.2098	0.144	0.05649	0.09953	0.0168	0	0.2538	0.135
90529	2.626	2.004	1.316	1.862	1.764	1.804	2.869	1.419	2.191	1.957
57185	9.77	9.119	7.637	20.92	13	7.225	9.661	8.099	20.82	15.89
100750325	3.167	1.381	0.8011	13.31	0.7548	2.66	4.041	2.888	19.89	9.533
11123	25.1	22.12	20.12	120.6	12.73	21.05	28.88	21.37	126.1	69.67
100506985	9.683	9.279	9.928	57.13	6.373	7.969	12.04	9.581	58.48	32.7
400746	0.06873	0.007743	0	0.02023	0	0.02396	0.05663	0	0.03291	0.09749
10250	28.38	46.96	30.83	34.1	32.46	24.11	44.56	32.87	37.4	35.53
25932	18.13	10.95	50.42	0.4796	1.458	13.55	13.57	48.94	0.7722	3.227
105376876	0	0.2344	0.1274	0.7142	3.122	0	0	0.167	0.083	0.4918
864	14.26	57.35	27.28	24.34	133.8	17.2	45.08	24.8	20.98	68.41
102465437	6.769	14.91	7.372	6.493	50.01	7.692	28.09	9.663	11.52	29.4
107984932	4.739	13.81	6.481	5.593	34.6	8.027	16.63	9.628	6.637	22.14
105376878	4.507	10.05	0.6833	1.137	2.02	6.224	12.94	0.843	1.398	2.999
100616365	1.289	9.877	0	0	2.381	0.5994	0	0	0	0
105376879	0.2313	1.784	0	0	0.3797	0.4062	1.496	0	0	0.2916
25949	32.39	31.36	40.9	41.72	49.98	27.34	29.59	48.23	43.64	42.28
57035	19.1	27.46	81.39	82.18	87.27	21.1	22.81	83.49	80.02	75.63
105376882	0	0	0	0	0.2043	0.2057	0.06077	0	0	0
6007	0.7065	0.7209	2.979	2.302	2.708	0.3595	0.2929	1.336	1.004	1.58
23585	15.48	21.7	13.09	17.2	34.19	13.36	19.61	15.2	14.38	20.27
6006	4.94	7.61	4.817	6.26	13.92	4.253	6.978	5.213	5.302	7.341
55219	7.407	12.86	18.02	19.23	18.14	9.55	14	16.06	18.82	19.71
26119	3.501	1.678	5.891	49.21	17.58	4.693	3.657	6.225	78.14	56.49
57134	0.7946	0.5954	0.2064	33.18	2.299	1.691	0.7888	0.1722	37.1	15.23
57190	4.456	2.964	4.331	10.25	3.617	4.808	3.199	5.257	10.78	6.267
56181	9.397	9.302	9.056	10.12	14.23	8.779	10.2	9.38	11.75	11.39
646471	1.542	1.47	2.15	3.467	3.012	1.888	2.345	2.666	3.558	3.495
79000	10.95	15.42	2.336	1.941	1.911	10.18	14.87	1.502	2.283	1.985
164091	1.421	5.201	2.096	1.425	0.8116	1.934	4.843	2.484	1.384	1.81
3925	112.1	105.1	4.937	7.545	8.906	105.1	120.6	7.103	9.373	8.829
100500808	132.8	144.8	5.707	9.596	12.9	128.8	159.3	4.488	12.27	10.28
105376885	0	0	0	0.03257	0	0	0	0.2132	0.2914	0
5051	4.31	7.264	4.007	8.828	28.61	4.659	5.595	3.361	10.54	14.2
101928216	0.01608	0.01449	0.03153	0.07573	0.1188	0.01495	0.01767	0.04132	0.2362	0.223
2134	0	0.04275	0.0465	0.2048	0	0	0.02606	0	0.1741	0.1346
7780	0	0.03004	0	0.01308	0.06157	0	0	0	0	0
105376910	0	0	0	0.02026	0	0	0	0	0	0
84676	0	0	0	0	0	0.09429	0.2507	0.06514	0.06474	0
149420	9.972	8.951	4.301	6.528	4.506	9.835	11.68	5.217	7.009	5.409
105376886	1.722	1.319	1.181	1.419	0	0.8805	0.9458	0.6636	0.4947	0.6513
79927	0	0.01744	0	0	0	0	0.06376	0	0	0
110806296	0	0	0	0	0	0	0	0	0	0
51042	26.23	52.09	13.64	5.062	8.465	20.2	33.57	6.979	3.739	4.601
10256	1.229	0.6492	0.7891	1.945	0.313	0.3152	0.5819	1.742	1.028	1.149
378807	0.06516	0	0	0.03409	0	0	0	0	0.0416	0
101928303	0.2009	0.1358	0	0.1183	0	0	0.1104	0.1291	0	0
64793	19.39	25.22	7.032	9.035	10.09	17.28	24.48	6.236	7.178	7.775
83442	125.9	245.4	94.7	104.9	388.1	136.1	219.7	128.6	98.7	183.1
91544	14.37	20	57.58	42.85	57.34	16.69	21.22	57.75	44.98	40.07
1043	160.8	176.2	823.3	481.7	718.7	197	215.8	722.2	434.1	443
55057	0.5697	0.8696	2.378	1.644	2.648	0.7006	1.878	6.611	2.3	1.541
257101	0	0.06478	0	1.203	30.89	0	0.07897	0	0.1377	12.36
79727	0.1079	0.2432	0.07934	0.1482	0	0.03763	0.04446	0.06933	0.1464	0.2721
79947	11.76	18.98	11.43	8.745	8.59	10.78	14.94	11.29	8.228	9.937
101928324	2.348	2.241	4.468	4.336	3.062	2.697	2.352	8.696	4.542	4.093
3151	219.1	336.2	127.3	110.4	107.3	190	301.2	159.4	145.1	122.1
6195	37.64	94.02	39.77	39.76	96.65	43.91	78.53	48.02	37.56	48.7
100302190	4.165	5.631	0	1.635	3.847	3.873	4.576	5.352	3.324	2.626
105376888	0.1571	0.4249	0.3696	0.09866	0.1161	0.1461	0.5179	0.4845	0.1806	0.3962
101928728	0.658	1.428	1.911	1.186	0.9002	1.156	1.446	3.068	2.116	1.905
8289	13.89	26	31.17	24.13	35.16	14.62	24.46	41.86	28.88	33.27
55650	6.194	18.5	6.825	6.011	8.868	8.792	16.11	6.027	6.633	8.248
84243	13.32	24.93	5.576	11.85	20.42	13.37	20.81	4.909	10.99	14.55
2810	0.4968	0.5224	0.1623	0.3574	0	0.1925	0.5003	0.2128	0.2379	0.6264
54707	8.706	15.37	10.47	11.51	12.82	9.832	15.1	10.02	11.25	10.17
63906	2.166	8.107	8.942	7.76	8.378	3.033	5.739	8.119	7.012	8.289
10726	21.53	73.64	16.74	17.17	17.49	19.21	60.56	14.66	15.19	17.04
8431	0	0.09083	0	0.07909	0	0.03123	0.1476	0	0.2145	0.1694
126695	0.08159	0.1226	1.333	2.753	0.1005	0.07586	0.05976	0.9085	2.518	2.023
388610	0.0538	0.3637	0.1055	0	0	0.2751	0.266	0.06912	0.01717	0.03392
115572	0	0.02049	0	0	0	0.02114	0	0.05841	0	0
101928391	0.05525	0.0996	0	0	0.2041	0.2055	0.2428	0	0.03528	0
6548	2.343	6.335	2.903	3.816	6.205	2.425	4.808	3.322	4.184	4.932
102723760	0	0	0	0	0	0	0	0	0	0
105376890	0	0.06413	0	0	0	0.06616	0	0	0	0.08972
23038	8.35	8.936	18.46	15.15	30.95	7	7.702	19.12	16.75	20.59
84065	6.513	15.48	11.26	9.509	13.23	6.79	10.53	11.28	11.07	10.74
644961	2.042	3.589	5.003	4.711	4.148	2.088	3.342	6.611	6.01	6.462
84958	15.47	14.94	72.87	87.43	148.2	20.41	37.02	92.56	91.22	90.69
9064	1.145	0.9458	0.7294	1.647	1.938	1.011	0.6603	0.8335	2.034	1.227
8547	0.1022	0	0	0	0	0	0	0	0	0
388611	0	0	0.07115	0	0	0	0	0	0	0
2827	0.4054	2.284	2.583	2.247	2.621	0.3298	0.8073	5.99	3.219	3.642
10163	19.07	25.43	33.71	32.65	33.94	15.47	25.48	43.96	36.5	34.26
105376892	0.1563	0.2994	0.07662	0.7822	0.1444	0.1272	0.6226	0.2009	0.7735	0.4681
27245	0.6781	2.342	1.963	3.338	3.957	0.8368	2.012	2.638	3.112	2.933
2268	0.06222	2.215	52.72	5.738	134.6	0	0.5127	69.07	3.049	47.05
111216282	0.2456	0.1107	1.926	0.2891	0	0.2283	0.1349	0.631	0.1568	0.1548
2537	39.62	25.22	8.643	25.51	43.85	23.44	16.58	5.664	23.74	22.81
199870	3.701	5.622	8.611	9.191	10.77	3.373	4.077	8.189	9.478	9.081
23673	20.11	16.34	19.84	16.16	17.34	17.82	15.2	22.06	13.43	13.61
5511	27.01	48.96	17.53	19.32	27.93	29.33	36.96	19.03	22.43	21.2
677774	7.503	12.05	3.837	8.192	1.205	11.53	7.526	5.867	7.914	10.28
9473	10.21	10.88	21.07	30.86	37.21	15.09	14.92	30.26	50.55	54.75
6118	53.76	75.25	31.81	33.41	39.01	52.7	62.72	36.04	44.4	43.38
27293	0.1116	0.0575	0.0938	0.1001	0.4124	0.2966	0.2979	0.123	0.4277	0.2815
55113	1.985	3.85	5.372	7.001	12.64	2.197	2.741	5.051	6.878	7.173
2140	11.83	16.98	8.692	7.294	9.822	12.23	15.27	9.082	7.606	8.194
5724	0.03796	0.2965	3.299	0.6654	1.028	0.05883	0.139	4.195	0.614	1.037
22826	78.02	91.55	37.34	44.71	67.91	75.94	86.88	41.56	41.89	42.67
93974	41.13	37.93	14.17	23.34	27.33	38.45	43.76	17.42	24.71	24.9
83667	20.08	16.32	3.731	3.313	17.46	12.04	22.06	3.313	1.881	6.676
54797	8.865	15.07	8	4.904	6.966	8.296	15	7.087	5.426	5.891
65979	4.034	5.389	6.214	5.535	8.364	4.764	6.827	9.762	8.54	9.379
1104	46.18	92.43	10.05	10.27	12.43	47.54	81.23	10.86	9.177	10.68
8420	90.2	159.8	35.61	41.18	36.24	90.18	124.3	33.63	31.54	32.91
6080	2167	895	592.8	410.4	448.4	2601	760.7	466.5	413.3	496.1
26768	1822	896.6	487.8	358.4	313.2	2679	853.5	500.9	513.7	634.4
54952	19.51	24.51	18.23	15.44	20.05	20.16	20.81	16.3	15.9	19.35
85028	17.63	65.27	22.8	20.51	17.58	21.48	38.33	25.89	21.35	22.3
692212	21.66	89.07	33.17	38.78	55.01	23.92	43.13	43.48	22.04	47.79
677838	39.57	140.8	31.85	26.81	21.54	43.38	72.76	39.6	32.44	41.49
677825	18.87	59.16	50.66	37.99	39.4	21.74	34.7	53.76	32.21	40.34
692073	46.07	153.3	57.04	43.45	37.32	59.74	115.9	41.53	50.57	61.65
115273	0.2505	0.5869	0	0.09828	0	0.4425	0.5778	0	0.01599	0.1895
6883	15.15	19.42	9.574	9.481	17.08	13.54	15.66	13.52	11.04	12.08
105378616	2.569	4.238	10.64	6.62	9.312	2.975	2.397	10.21	8.418	7.885
26824	16.45	16.27	47.18	26.13	47.41	14.55	9.254	45.35	28.94	34.39
10691	4.028	7.556	5.654	5.592	8.451	4.049	7.101	5.963	4.972	6.12
51441	29.04	57.97	28.95	28.86	32.46	28.75	51.28	28.94	29.35	31.91
4985	0.005812	0.03667	0.06836	0.009123	0	0.01081	0.05747	0.05974	0	0.02198
2035	18.6	17.2	26.78	41.66	34.87	18.34	20.62	33.6	49.35	44.74
399474	7.708	5.197	6.775	10.16	10.4	6.571	6.932	8.032	12.18	12.07
6429	57.23	77.2	36.83	33.19	42.01	50.92	75.6	36.3	29.88	33.54
51102	10	10.8	2.616	3.251	2.437	8.943	11.81	3.232	3.251	4.023
10076	0.03772	0.06798	0.1109	0.0074	0.1741	0.08767	0.04143	0.09691	0	0.01189
