GeneID	GSM2090431	GSM2090432	GSM2090433	GSM2090434	GSM2090435	GSM2090436	GSM2090437	GSM2090438	GSM2090439	GSM2090440	GSM2090441	GSM2090442	GSM2090443	GSM2090444	GSM2090445	GSM2090446	GSM2090447	GSM2090448
107984915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50651	0	0	0	0.07473	0	0	0	0	0	0	0	0	0.2972	0	0	0	0	0
473	28.66	31.06	23.07	24.88	22.89	17.25	35.7	37.7	30.99	28.65	29.18	28.36	27.52	34.2	35.93	28.47	22.16	29.19
102724552	0.4839	0.5394	1.688	1.648	0.3005	0.5536	0	0.2725	1.147	0.3406	0.6346	0.8613	1.821	0.5708	0.356	1.017	0.7335	0.9347
106632271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023	789.6	963.9	535.5	748.2	914.7	451.5	1001	1094	535.6	729.9	857.9	533.6	576.2	936.5	581.7	760	1305	577.8
102465436	1.887	0	0	0	0	4.317	2.245	2.125	2.237	0	0	4.477	0	2.225	0	2.642	0	2.429
100505975	0.7512	0.4187	0	0.8529	0	1.289	0.8939	1.692	1.336	1.058	0	0.4457	1.131	1.329	1.106	0.5261	0	1.451
112268261	0	0	0	0.03089	0	0	0	0	0	0	0	0	0.3686	0	0	0.03811	0	0
765	0	0	0	0	0	0	0	0	0	0	0.1364	0	0	0	0	0	0.1577	0
155184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6518	0	0.06354	0.03315	0.03236	0	0.03261	0	0.0321	0	0	0	0	1.115	0	0.04195	0.3593	0.3025	0.1101
80045	2.155	2.976	1.572	1.68	5.914	3.313	3.177	2.536	1.869	3.397	7.51	5.612	11.04	0.6072	4.498	22.12	23.51	13.38
106614088	0	0.1351	0	0	0.05017	0.1848	0	0	0.04788	0	0.05297	0	0.1216	0	0	0.05657	0	0
407040	0	0	0	0	0	0	0	0	0	0	2.002	0	0	0	0	0	0	0
102724571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2395	0	0
9563	3.347	3.603	3.92	5.115	6.165	3.502	4.856	4.519	3.262	3.228	7.637	5.06	12.34	9.641	14.49	15.41	14.75	19.21
80176	1.514	2.471	1.383	2.209	3.156	5.072	0.7718	1.035	0.8331	1.218	1.701	1.219	1.139	0.4464	0.3978	0.9086	1.475	0.8354
100506022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1014	0	0.1044	0
84275	7.458	8.921	9.357	7.089	10.15	9.78	8.476	8.542	9.091	7.079	9.672	10.14	9.839	7.661	8.078	11.86	13.85	10.9
199953	4.272	3.323	2.211	4.051	2.77	1.934	5.251	5.551	3.952	4.395	4.618	3.51	7.596	12.16	13.33	10.68	4.768	12.42
107985734	0.7618	0.6793	0.1772	0.6919	0.1893	0.1743	1.45	1.03	0.5419	0.6435	1.399	0.1808	1.376	3.415	2.242	1.494	1.155	1.766
105376712	0	0	0	0	0	0	0	0.4278	0	0	0	0	1.715	0	0.559	0.5321	0.5759	0.4892
5293	92.94	84.95	83.08	88.15	64.18	51.56	146.1	150.2	107.4	107.1	119.8	94.4	138.2	189.1	222.7	207.1	119.4	193.9
644997	7.552	4.004	6.749	3.137	2.059	5.058	4.603	4.253	7.534	6.742	2.537	4.59	10.67	17.93	17.35	12.51	10.05	15.06
101929074	0.701	1.172	0.8154	0.9949	1.306	0.2005	0	1.382	1.454	0.9869	3.218	0.8319	0.2638	0	0	0.2455	0	0.4514
22883	45.91	64.86	38.61	76.92	71.88	31.08	77.15	81.45	43.36	60.5	77.51	47.48	63.55	63.8	63.9	67.13	59.75	66.64
56998	5.133	4.599	3.794	7.734	6.078	1.482	9.646	8.374	4.607	5.538	6.858	3.814	15.89	12	14.12	12.77	15.64	12.73
105376717	3.808	3.859	2.416	4.717	2.58	1.98	6.179	5.069	2.462	4.386	3.178	1.232	8.337	4.9	7.642	4.849	4.723	9.362
84328	16.37	17.14	18.29	20.44	17.75	15.83	19.14	17.93	18.27	17.63	21.72	20.64	22.13	20.71	23.24	21.31	19.72	24.42
64802	3.666	4.204	4.059	5.083	4.773	3.751	7.718	8.337	4.681	5.26	6.056	5.94	3.714	4.158	4.513	3.901	4.008	4.857
113391335	0	0	0	0	0	0	0	0	0.4483	0	0	0	0	0	0	0	0	0
100847055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116362	0	0	0.2325	0.2269	0.2483	0	0.2378	0	0.237	0	0.7864	0	1.203	0	0	0	0	0
10277	16.99	19.12	17.45	17.79	18.01	13.76	24.06	26.53	19.54	18.76	23.69	22.75	18.68	18.68	20.17	21.98	20.71	21.91
23095	9.904	13.38	11.05	15.34	12.85	11.04	26.65	27.32	18.43	17.83	22.06	20.73	5.055	7.186	5.997	7.544	10.67	5.845
105376725	0.2317	0	0.1348	0	0.4318	0.1326	0.1379	0	0.4121	0.3263	0	0.4125	0	0	0	0	0	0
5226	394.7	454.5	449	503.4	494.9	361.3	356.4	366.8	404.9	336.4	354	281.7	301.8	333.7	368.9	378.3	380.9	352.4
100526739	1.963	1.903	2.879	3.101	2.015	1.758	2.641	2.884	1.923	2.283	2.799	2.634	2.056	1.41	2.01	1.793	1.553	3.408
378708	2.804	3.246	4.515	5.877	3.349	2.838	4.234	4.979	4.219	4.099	5.233	4.735	3.896	1.781	4.285	2.87	2.289	5.694
1325	0.1837	0.2048	0.2137	0.2086	0	0	0.4371	0.2069	0.2178	0.2586	0.2409	0	0.553	0.2167	0.2703	0.5146	0	0.9463
1676	11.68	15.98	11.1	15.58	16.06	10.29	15.95	18.24	12.44	11.93	16.72	14.37	18.5	16.21	18.76	22.5	14.4	27.68
5195	8.822	10.61	7.955	12.65	11.31	7.986	10.6	10.34	8.771	10.1	9.886	9.012	5.379	5.763	5.67	5.514	4.74	6.615
54897	8.428	13.38	11.76	14.46	11.58	12.83	11.62	13.66	12.64	12.38	13.74	14.63	3.309	4.884	5.689	4.824	4.527	5.026
105376733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3054
148345	0	0	0	0	0	0	0	0	0.06819	0	0	0	0.606	0.5428	0.3386	0.4834	0.0872	0.7407
23435	56.38	64.07	65.02	71.78	74.9	59.89	73.2	67.55	66.58	57.87	73.48	68.74	46.71	45.69	55.02	61.17	55.31	60.34
10747	1.375	1.463	0.5087	1.419	1.164	0.5719	1.19	1.478	1.556	0.6158	0.9014	1.483	2.539	3.759	3.311	2.451	1.421	4.426
6723	70.49	87.27	75.01	74.63	73.78	58.51	79.29	79.38	93.09	77.57	89.18	78.14	68.97	87.15	93.91	97.46	74.95	85.97
5394	66.99	88	69.28	97.91	100.3	72.18	91.47	92.62	70.15	70.94	86.3	74.86	34.85	39.75	40.08	41.9	34.16	40.17
105376736	7.192	8.633	8.365	8.793	9.62	6.013	6.912	6.23	6.559	5.062	8.344	8.534	1.249	3.589	4.478	3.874	3.355	6.768
2475	21.39	28.03	25.84	31.23	31.39	21.93	24.21	29.8	29.58	22.62	29.55	28.78	16.3	18.02	22.72	21.23	15.65	22.68
100873935	3.092	3.976	3.043	6.48	3.249	4.354	3.396	2.678	3.665	2.678	3.431	3.669	3.58	3.927	2.8	2.665	2.884	2.756
10218	0.06711	0.0748	0	0.07619	0	0	0	0	0	0	0	0.07964	0	0.07916	0	0	0	0
29914	8.381	7.606	7.775	7.926	7.741	7.243	9.409	8.839	8.23	8.079	8.25	7.208	11.93	11.89	13.35	12.13	8.431	13.43
105376737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376740	0	0	0	0	0	0	0	0	0	0.2507	0	0	0	0	0	0	0	0
57540	0	0	0.05202	0.05078	0	0	0.02661	0	0.02651	0	0	0	0.06732	0	0	0.03132	0	0.0288
112268221	0	0	0.05331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05903
101929181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26232	0.3914	0.4363	0.6069	0.2962	0.4861	0.1493	0.9314	0.5877	1.083	0.551	0.6844	0.4644	0.1964	0.1539	0.576	0.1827	0.1978	0
93611	6.006	6.747	4.89	7.187	5.28	3.119	7.641	7.545	5.149	5.334	5.817	5.483	6.328	7.576	7.276	7.766	8.125	8.568
26270	155.6	182.6	124.1	186.4	147.5	106.4	183.1	195.2	136.9	191.4	180.5	149.6	46.14	70.26	71.9	70.87	81.72	53.38
10459	45.18	47.55	60.99	32.21	48.94	28.9	35.87	47.04	54.26	36.18	44.58	34.98	53.84	59.67	75.97	57.99	60.86	57.23
374946	0	0	0	0	0	0.02134	0.06657	0.021	0.02211	0.1313	0	0.02213	0.1123	0	0.1372	0.02612	0.05654	0.02402
57085	13.91	12.52	7.568	6.808	5.705	3.065	14.73	10.49	7.865	5.748	4.685	2.422	13.06	12.04	9.576	14.65	11.61	11.17
284498	1.889	2.105	1.113	1.773	2.158	1.124	2.217	2.241	1.762	1.347	2.51	1.674	4.018	2.852	3.892	6.032	7.712	4.865
102724659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4524	7.531	8.778	6.741	9.525	11.3	5.432	10.19	9.813	7.527	6.362	11.55	8.123	16.16	11.09	14.87	22.94	28.04	17.88
1185	6.295	9.017	7.15	10.19	9.938	5.015	9.415	10.27	9.171	8.448	14.2	9.285	7.04	10.76	9.913	9.888	12.8	11.97
100379251	3.233	2.365	3.642	5.276	5.521	3.236	4.087	3.868	5.15	3.413	5.83	5.035	3.954	4.171	3.717	4.811	5.973	5.074
4878	0.9819	0.4378	0.6852	0.4459	0.4878	0.4494	1.636	0.4423	1.397	0.5529	1.288	0.9321	0.2956	0.2316	0.289	1.1	0.5954	0
4879	0	0	0	0	0.2946	0	0	0.2671	0	0	0	0	0	0	0	0	0	0
26829	0	4.718	3.282	6.408	1.753	0	0	0	0	1.986	1.85	0	2.124	6.657	4.153	1.976	0	1.817
90231	35.02	32.13	25.49	33.68	25.15	22.28	34.51	39.98	34.39	34.13	36.09	30.53	77.82	94.07	93.79	82.17	83.79	83.3
5351	7.433	8.947	6.202	9.051	12.45	4.129	11.6	13.59	8.174	7.811	11.94	5.178	26.35	23.13	22.67	27.61	40.67	23.1
9927	47.37	60.52	45.59	57.05	64.97	45.12	54.98	62.95	51.13	47.42	62.04	57.6	35.6	37.31	36.42	38.21	38.14	39.72
60672	34.52	44	32.66	45.51	43.09	28.85	43.25	46.12	39.79	38.44	51.43	39.31	72.24	95.28	83.82	83.42	52.59	79.61
102466982	0	2.879	0	2.933	0	0	0	2.909	3.062	0	0	3.065	0	6.094	3.802	3.618	0	0
943	0.07965	0.1332	0.04632	0.2713	0.3463	0.2734	0.2843	0.0897	0.2361	0.2243	0.1567	0.1418	4.616	1.409	4.806	5.578	6.46	4.924
102465836	0	0	2.034	5.957	0	0	0	1.97	2.073	2.462	0	2.075	0	2.063	2.574	2.45	0	2.252
7133	51.59	39.11	31.67	69.49	25.46	20.44	67.88	75.67	40.06	55.94	38.94	37.94	223.1	127.2	217.6	249	283.3	220.3
100616438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984917	0	0.0786	0	0	0	0	0.0839	0.07942	0	0.09927	0	0	0.3184	0	0	0.09877	0.2138	0.2724
55187	12.84	15.32	15.39	21.36	22.35	14.76	12.53	15.09	16.34	12.12	13.81	12.67	23.24	22.33	29.47	22.96	18.58	28.9
677885	2.209	1.231	1.285	5.017	1.372	1.264	1.314	3.732	0	1.555	1.449	3.933	1.663	2.606	3.251	1.547	3.349	1.423
105376744	0	0	0	0	0.05028	0	0	0	0	0	0	0	0	0.04775	0.05957	0	0.4295	0.1043
9249	0.05713	0.191	0	0.3892	0.4967	0	0.06797	0.5147	0.4064	0.1609	0.2997	0.4068	2.924	1.887	0.5885	1.84	9.873	1.545
102466722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343069	0.287	0.4799	0.3338	0.4888	1.07	0.4926	0.5122	0.3232	0	0.4041	0.3764	0.6812	0.216	0	0.4224	0	0.6527	0.1848
65122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441871	0	0	0	0	0	0.1233	0	0	0	0	0	0	0	0	0	0	0	0
440561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
649330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
649324	0.07584	0.08453	0.0882	0	0.0942	0.08677	0	0	0	0	0	0	0	0	0	0	0	0
440563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645354	0.07584	0.08453	0.0882	0	0.0942	0.08677	0	0	0	0	0	0	0	0	0	0	0	0
645359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101060301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391002	0	0	0	0	0	0.1146	0	0	0	0	0	0	0	0	0	0	0	0
645382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126755	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1827	0.6839	0.8678	0.2348	0.9973
102724856	0	0	0	0	0	0	0	0	0.07129	0	0	0	0.8146	1.064	1.239	2.022	0.09117	2.168
107984918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196	0.1865	0	0.1715
10630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08101	0
107984919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7799	9.414	10.54	10.07	14.06	12.49	9.363	13.93	12.95	10.33	8.901	12.73	11.35	11.56	10.13	11.98	12.25	8.758	12.9
23254	1.443	1.192	1.075	2.805	1.651	1.259	3.558	2.83	1.477	1.769	3.404	2.205	0.01563	0.02449	0.03056	0.05817	0.06296	0.04011
107985467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376759	0.03109	0	0.03616	0	0	0	0	0.105	0.03685	0	0.04077	0.03689	0	0	0.04575	0	0	0
107985469	0.07265	0	0.0845	0.08249	0.09024	0.1663	0.08645	0	0.08613	0.1023	0.1906	0.08622	0	0	0	0	0	0
200197	0.07217	0.05363	0.02798	0.3005	0.08965	0.02753	0.458	0.3793	0.1141	0.1355	0.3155	0.08565	0.1086	0	0.03541	0.0337	0.1094	0.03098
55092	1.256	1.933	2.643	3.394	1.337	1.847	0.498	1.077	2.056	4.125	1.882	2.342	2.07	0.07053	0.088	1.34	2.81	0.462
727684	0	0	0.1169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114827	0	0.02413	0	0	0.05379	0.04954	0	0	0	0	0	0	0.2281	0.02554	0	0	0.06564	0.02788
101927417	0	0	0	0	0.134	0	0	0	0	0	0	0	0.08121	0	0	0	0.08179	0.06948
101927441	0	0.05288	0	0.02693	0.05893	0	0	0	0.02812	0.0334	0	0.02815	0.03571	0	0.03491	0.03323	0.1079	0.0611
79180	50.33	63.29	41.52	30.77	48.22	33.71	49	74.64	35.75	39.92	54.73	38.75	153	107.1	137.4	147.4	181	121.1
11330	0	0.05366	0.05599	0	0	0	0	0	0	0	0	0	0	0.05678	0.1417	0	0	0
63036	0	0	0	0	0	0	0	0	0	0	0	0	0.2759	0.2162	0	0	0	0
105376767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51032	0	0.2045	0	0.4167	0	0	0.4367	0	0.2175	0	0.4813	0	0.2762	0.4329	0	0.514	1.113	0
842	6.275	8.509	2.557	5.037	7.149	2.561	7.133	10.4	3.506	4.951	9.278	2.229	15.58	15.98	11.18	14.22	19.03	12.1
23341	6.962	6.893	7.242	9.205	7.761	5.665	8.592	7.573	6.664	5.6	8.45	7.184	6.216	5.254	7.255	7.51	5.539	7.239
107397391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79814	0.2712	0.3024	0.1262	0.2464	0.3369	0.1862	0.4518	0.4888	0.1286	0.2291	0.2846	0.1288	0	0	0.1597	0.3799	0.08224	0.06986
84301	16.5	15.69	15.8	16.35	14.72	11.58	20.04	20.07	18.92	15.16	19.36	17.82	17.84	20.87	19.69	20.55	17.73	22.38
6248	17.38	15.66	14.49	16.69	15.21	12.68	16.55	19.33	17.09	14.68	18.81	17.02	14.39	16.4	15.03	14.71	11.64	17.16
23207	49.33	69.51	55.2	65.48	60.86	45.26	61.95	83.29	63.5	60.02	72.25	60.89	48.11	52.93	55.03	52.06	55.15	53.5
284723	0.3419	0.8469	0.486	0.8626	0.519	0.3477	0.4068	0.8556	0.4954	0.6952	0.6476	0.7663	0.5146	0.5377	0.3913	0.7449	0.7486	0.5381
110806303	0.2652	0.2957	0	0.3012	0.6589	0.3035	0	0.5975	0.3145	0.3734	0.3479	0	0	0	0	0.3715	0.8042	0.6832
388595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54751	0	0	0	0.03813	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440567	14.04	16	17.42	13.46	8.528	4.642	15.97	13.71	11.84	13.18	12.28	11.11	13.15	15.83	17.45	20.11	17.51	13.66
729614	2.028	3.22	1.858	3	1.985	2.953	1.901	2.284	2.769	2.509	1.934	2.771	3.608	3.407	2.894	3.013	2.143	2.374
23013	26.44	40.94	28.98	38.82	41.14	27.69	30.2	40.81	28.21	26.15	37.07	26.54	24.43	23.54	26.54	27.93	28.81	26.01
7709	22.22	33.04	24.98	37.48	35.49	24.12	35.01	40.1	23.69	23.89	40.18	30.37	9.831	8.332	11.91	11.48	15.07	10.56
149563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27129	0.04985	0.05557	0	0	0	0	0	0	0	0	0	0	0	0.1764	0	0	0.2267	0
1187	0	0	0	0.07653	0.3349	0	0.0802	0	0	0	0	0	0	0.07951	0	0	0	0
1188	0	0	0	0	0	0	0	0	0	0	0	0	0.08602	0.06741	0	0	0	0
348487	0	0.2176	0	0.1108	0	0	0	0	0	0	0	0.1158	0	0.1151	0.1437	0	0	0
1969	28.19	14.86	27.03	3.125	3.614	18.76	2.293	3.986	23.77	9.466	3.249	8.399	78.18	119.2	123	98.69	118	102.1
101927479	0	0.03569	0.149	0.03635	0	0.03663	0	0.03606	0.07592	0	0	0.038	0.3855	0.491	0.6126	0.4933	0.4368	0.3299
128272	7.069	4.51	3.969	6.753	6.298	3.681	6.729	5.655	4.046	6.452	8.376	4.108	3.669	3.278	3.587	3.892	3.252	3.516
101927546	11.41	7.644	8.689	12.5	7.128	7.144	12.97	12.28	9.841	13.72	12.78	11.35	0.9235	1.788	2.496	0.5055	0.6566	1.116
79363	2.363	2.533	1.692	1.445	2.258	1.456	3.569	1.945	2.263	1.664	2.504	1.726	2.189	0.9651	3.612	1.019	1.654	2.341
54455	8.764	8.969	8.971	10.53	12.54	7.066	12.59	11.14	9.266	8.983	13.95	10.16	9.797	8.554	10.3	9.619	12.55	11.75
26099	124.4	144.6	115.8	142.3	141.9	105.3	172.2	176.8	124	142.2	160.7	131.7	62.98	66.04	65.34	63.78	68.17	65.76
374955	27.03	29.35	25.11	31.23	30.88	21.63	38.76	38.8	25.7	29.09	34.2	26.88	14.87	16.87	15.34	15.33	17.79	15.63
55707	91.27	104.1	88.29	103	101.7	72.43	123.1	124.7	91.21	89.13	125.8	92.51	65.53	88.27	76.51	100.7	97.22	88.32
107984921	0.207	0.173	0.3611	0.4112	0.3213	0.1776	0.1231	0.4662	0.4294	0.2914	0.3393	0.0614	1.246	0.6103	0.7615	0.7247	0.3922	0.9329
114819	0.06256	0.1395	0.1091	0.3551	0.3108	0.1431	0.07443	0.2114	0.3337	0.1321	0.2461	0.1856	0.612	0.4796	0.6444	1.051	0.6164	0.5236
26871	1.024	2.282	1.191	2.325	1.272	2.343	1.218	0	2.427	1.441	1.343	3.645	7.705	1.208	1.507	1.434	3.104	1.318
107985757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55672	1.946	2.295	2.985	4.61	4.904	0.9679	2.55	1.969	3.076	2.819	5.104	1.64	4.669	3.393	5.105	4.503	5.301	4.213
105376794	1.073	0.9218	1.196	2.893	1.694	1.023	1.542	1.032	2.146	1.825	2.14	1.963	2.86	1.608	3.881	3.694	2.677	3.943
84809	2.949	3.923	4.536	8.964	5.081	3.592	3.169	5.25	5.864	6.16	6.612	5.532	11.03	6.62	15.12	11.73	6.49	12.74
11209	0	0	0	0.07232	0.1582	0	0	0	0	0	0	0	0	0	0.09374	0.1784	0.09656	0.1641
107985736	0	0	0.1395	0	0.07451	0	0	0	0	0	0	0	0.1806	0.07076	0	0.08402	0	0
26869	0	1.141	3.572	1.162	1.272	1.171	0	1.153	1.214	1.441	1.343	2.43	4.623	0	1.507	0	1.552	0
107985759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6060	0	1.141	2.381	1.162	1.272	0	0	0	1.214	1.441	1.343	2.43	3.082	0	1.507	0	0	0
11223	0	0.04009	0	0	0.04468	0	0	0	0.04264	0	0	0	0.05414	0	0.1059	0	0.05453	0
100500876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376805	0.7995	1.188	2.17	0.6052	1.324	0.3049	0.6342	1.201	2.528	0.7504	0.699	0	6.418	7.545	10.2	5.599	5.656	5.491
791226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26870	0	2.282	1.191	1.162	0	0	0	0	1.214	2.883	1.343	2.43	4.623	0	1.507	1.434	0	0
9696	0.7831	0.6432	0.815	1.802	0.9728	0.2358	1.103	1.23	1.051	1.015	1.919	0.7582	3.94	3.598	6.157	5.254	1.937	4.034
4237	0	0.1591	0.3321	0	0.1773	0	0.1699	0.1608	0	0.201	0.1872	0	0.2149	0	0	0	0	0
105376806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23400	36.2	48.64	31.23	36.38	52.04	17.55	31.35	40.86	25.47	28.84	62.19	20.47	98.65	202.9	180.1	165.1	54.06	146.2
6390	143.3	150.8	152.6	166.2	166.4	91.04	163.2	169.5	146.1	142.3	188.3	130.5	121.3	133.3	130.7	130.4	128.9	131.9
11240	1.17	0.1223	1.701	1.287	2.181	0.6276	2.524	0.7002	6.764	5.355	4.221	1.736	11.01	0.302	12.54	39.7	18.35	15.68
105376808	0	0	0	0	0	0.2334	0	0	0	0	0	0	0	0	0	0	0	0
400743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29943	0.1147	0.06391	0.3334	0.8462	0.4273	0.5576	0.3411	0.06457	0.1699	0.6457	0.2256	0.1361	0	0	0	0	0	0
51702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04568	0	0
100616188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23569	1.17	0.4968	0.4535	1.075	0.346	0.3824	0.8617	0.6274	0.6604	0.8627	0.2192	0.1983	8.553	3.286	4.837	2.575	2.787	3.659
353238	0	0	0	0.07956	0	0.08018	0	0	0	0	0	0	0	0	0	0	0	0
55920	97.7	87.67	76.64	125	119.6	72.41	162.6	119.5	66.19	83.55	128.7	80.55	54.8	56.23	70.22	67.7	68.44	76.59
55160	0.08374	0.01867	0.1558	0.3993	0.5825	0.3449	0.09964	0.1509	0.05957	0.3537	0.9884	0.3379	0.6806	0.01976	0.0493	0.3284	0.2539	0.06471
107984028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127707	0	0.1107	0	0	0	0	0	0	0	0	0.04343	0.0393	0.04985	0.03906	0.09747	0.04638	0	0
5081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8659	8.674	8.833	10.52	8.996	8.095	6.169	10.49	12.67	13.51	11.16	11.56	12.35	12.7	13.49	15.53	18.78	18.84	15.88
100616120	0	0	0	0	0	0	0	0	0	0	0	0	0	2.676	0	0	0	0
100302276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126917	6.386	8.451	4.899	9.163	10.46	3.824	8.277	9.058	3.286	4.897	9.836	3.483	8.221	7.725	9.078	7.498	5.355	9.798
105376815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23352	62.77	82.77	65.9	107.2	108.5	79.27	68.75	71.02	63.84	63.79	94.13	68.39	22.62	22.47	25.43	23.85	21.07	26.4
