GeneID	GSM3098174	GSM3098175	GSM3098176	GSM3098177	GSM3098178	GSM3098179	GSM3098180	GSM3098181	GSM3098182	GSM3098183	GSM3098184	GSM3098185	GSM3098186	GSM3098187	GSM3098188	GSM3098189	GSM3098190	GSM3098191	GSM3098192	GSM3098193	GSM3098194	GSM3098195
105376478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645954	0	0	0	0.1284	0	0	0	0	0	0	0	0	0.1446	0	0.1638	0	0	0	0	0	0	0.1881
105376480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220929	0.3125	0.2709	0.6907	0.5201	0.8791	0.6558	0.3532	0.3264	0.6513	0.5706	0.2502	0.3829	0.217	0.1616	0.2948	0.4346	0.2506	0.6367	0.4873	0.2125	0.09973	0.1128
105376481	0	0	0	0.04965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6935	5.06	3.967	9.499	18.66	8.967	10.03	7.646	21.26	10.62	7.612	9.715	8.346	6.976	16.54	19.11	16.55	4.742	5.917	8.553	22.91	6.454	3.497
100505502	0	0	0	0	0	0	0	0	0	0.09693	0	0	0	0	0	0	0	0	0	0	0	0
105376484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94134	0.9698	0.7937	0.9014	1.355	1.88	0.9424	0.9056	0.5739	1.61	1.097	0.22	0.561	0.5245	1.979	0.972	2.665	2.57	0.6497	0.693	1.343	0.3288	0.806
107984219	131.2	101	162.1	172.6	154.3	159.5	195.7	141.8	217.4	165	58.26	55.93	104.8	139.6	117.5	92.95	141.4	151.1	95.86	121.3	66.88	101.7
105376485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3799	21.28	16.36	26.34	28.24	25.17	26.16	31.82	23.13	35.64	27.04	9.437	9.061	16.97	22.66	19.17	15.23	23.12	24.51	15.53	19.79	10.83	16.53
80314	36.16	47.96	51.94	77.13	50.28	51.11	72.19	64.49	52.19	49.63	21.42	23.08	46.3	58.73	52.96	53.58	36.37	40.08	47.89	60.18	16.75	22.97
102031319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05666	0	0	0	0	0	0	0
79741	20.24	26.34	31.56	30.57	9.359	7.798	16.49	14.03	20.6	21.57	17.54	23.65	25.87	28.37	18.89	14.63	14.59	8.812	15.17	28.38	13.86	20.37
105376486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3688	105	153.2	251.9	293.1	84.39	73.54	82.61	53.75	163.2	199.3	58.81	89.13	114.7	117.3	103.7	128.1	289.3	201.9	79.1	42.39	95.28	113.3
106633814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8829	0	0	0	0	0	0	0	0	0	0	0.1774	1.267	0	0	0	0	0.8887	2.621	0.3558	2.308	0	0.7002
105376489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100505583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56288	0.06727	0	0	0.03524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100505601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8453	37.14	40.12	19.14	21.18	17.2	32.48	24.4	20.21	36.73	30.92	22.92	18.48	24.05	21.54	21.94	33.03	12.58	15.98	16.22	13.35	17.21	20.54
100500890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1390	1.965	1.404	2.134	1.044	0	0.2816	0.751	0.7982	0.6817	0.91	1.676	0.8956	2.042	1.068	1.998	0.8756	1.865	0.3989	0.8229	1.017	0.8351	0
105376493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219771	56.45	72.05	81.13	60.18	55.1	43.84	53.34	50.41	61.62	56.11	53.79	49.41	54.25	53.96	67.65	51.07	55.86	44.21	40.44	46.78	48.88	50.77
107984220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219770	0	0	0	0	0	0	0	0	0	0	0.1702	0	0	0	0	0	0	0	0	0	0	0
8325	1.489	1.51	0.4561	0.6105	0.3347	0.2665	0.3455	0.4598	0.2867	0.2512	1.057	0.4494	0.1528	0.9755	0	0.725	0.8826	0.4004	0.3028	1.029	0.2634	0.09934
100616500	58.57	59.4	17.94	24.01	13.17	10.48	13.59	18.08	11.28	9.88	41.59	17.68	6.011	38.37	0	28.52	34.71	15.75	11.91	40.48	10.36	3.907
105376494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102578074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100288485	0	0	1.135	0	0	0	0	0.4902	0	0	0	0	0	0.8667	0	0	0	1.025	4.951	0.5985	0.5617	3.178
102724533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57209	0.2029	0.07116	0.5785	0.4555	0.5993	0.5765	1.16	0.2916	0.1283	0.5997	0.2169	0.342	0.4959	0.7277	0.8133	0.1803	0.7682	0.3943	0.4067	0.3141	0.1376	0.1112
100419868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219749	2.103	2.436	1.444	3.201	4.103	5.934	3.812	3.147	2.899	3.644	0.5941	1.763	2.201	2.093	1.22	0.9381	1.743	6.233	2.599	5.619	1.884	2.74
105376499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7581	13.04	8.627	11.69	14.83	15.39	17.81	13.24	16.85	11.75	13.75	13.17	6.743	14.1	15.67	15.06	15.38	12.06	11.03	11.3	12.68	22.57	25.6
7587	6.358	4.916	7.68	6.901	5.768	9.624	10.72	8.031	8.849	6.878	3.869	2.398	6.547	7.176	8.353	4.944	5.81	4.858	7.911	5.388	4.435	6.918
105376500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129055	0	0	0	0.1558	0	0	0	0	0	0.09613	0	0	0	0	0.1987	0	0	0	0	0	0	0
158160	27.83	8.677	6.223	4.011	30.07	49.08	36.77	58.2	44.99	25.89	25.45	12.26	3.996	4.067	13.18	29.68	15.61	15.48	14.69	19.15	60.9	58.28
285961	0.5202	0.3194	0	0	0	0.3569	1.388	1.847	0	0.3364	0	0	0.307	0	0	0	0	0.3217	0.4056	0	0	0
101929540	0.6075	0.5327	1.325	3.546	3.028	4.048	5.372	3.903	2.786	3.03	0.7086	0.241	1.434	2.615	3.015	3.239	2.103	0.966	3.247	2.382	1.059	0.3994
399744	1.61	1.736	0.6455	1.193	1.421	1.778	5.741	7.157	3.608	5.23	0.7482	0.9268	0.7415	0.8874	2.781	3.811	0.5353	1.263	1.592	0.5107	2.45	2.952
107984177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
399746	0	0	0.1471	0.1313	0.6479	0	0	0	0.4162	0.6482	0.5116	0.8699	0.7395	0	0	1.247	0	0.465	0	0	1.02	0.3846
105378267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441666	0	0	0	0.03245	0.04002	0.08497	0.03305	0	0	0	0.1264	0	0	0	0	0	0	0.0766	0	0.04475	0	0.04751
414194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129482	4.877	3.517	4.364	4.961	6.15	8.347	7.049	7.986	3.957	7.103	2.288	2.334	3.353	6.004	3.101	3.535	3.514	5.271	5.094	5.029	3.596	3.124
7582	3.684	3.415	8.48	8.053	9.397	6.293	6.875	5.112	5.213	5.553	7.139	4.81	9.042	10.51	7.956	13.78	5.359	5.191	10.12	10.15	11.02	12.58
105378268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9790	15.67	22.52	19.09	23.24	17.82	18.43	18.6	20.84	16.7	20.37	10.04	10.28	15.01	19.17	13.67	11.27	14.18	14.07	7.893	14.3	12.11	7.885
101929445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104266963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100847014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3014	0	0.4402	0	0.2805
55454	16.52	14.23	16.47	22.26	21.73	17.06	23.63	20.2	29.41	25.03	14.96	10.43	18.2	20.74	19.28	25.63	17.63	13.11	17.22	24.95	16.46	20.23
221002	6.704	5.262	12.71	8.348	13.42	13.12	12.37	10.86	11.25	11.44	2.393	0.7629	1.621	4.484	2.864	1.846	7.157	3.874	0.771	0	3.353	5.902
107984225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984226	0	0	0	0	0	0	0	0	0	0.4568	0	0	0	0	0	0	0	0	0	0	0	0
53828	0.2648	0	0	1.665	2.053	0.7266	3.956	3.447	1.173	2.397	0	0	0	1.995	0	2.965	2.005	0	0	0	0	0
3185	25.65	30.52	43.71	43.49	55.87	35.11	35.09	29.49	40.19	40.06	28.58	20.06	33.67	34.21	36.74	30.47	51.47	30.75	47.83	19.2	42.68	29.03
109616985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642819	0.3463	0	0	0.9675	1.641	0.3959	0.3696	0.6148	0	0.5225	0	0.1603	0.4087	0	0	0	1.224	0	0	0	0	0
105379857	0.06485	2.15	0	0.3397	0.419	0.1779	0.2076	1.381	0.07179	0	0	0	0	0.08142	0	0	0	0.0802	0.9099	0	0	0.0995
8187	0	0	0.2357	0.2103	0.227	0	0.2946	0	0.2778	0	0.03415	0	0.02961	0	0.03354	0	1.216	0.2173	0.2739	0	0	0
220992	0.4199	0.04296	1.068	0.9532	1.176	1.248	0.6349	1.118	0.5811	0.2715	0.5238	0	0.4129	0.3075	1.263	0.5225	0.742	0.779	0.6547	0.2022	1.186	3.329
414201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7580	1.252	1.878	3.266	3.498	6.472	7.251	8.61	4.939	5.543	3.597	0.3786	1.352	3.119	6.985	6.32	4.5	4.003	3.097	7.807	8.441	1.132	1.067
414197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414208	2.051	3.078	5.085	5.731	10.31	11.88	14.11	8.093	8.579	5.895	0.6204	2.215	4.842	11.45	10.36	7.374	6.559	5.074	12.44	13.83	1.855	1.749
105378274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10151	0	0	0.08057	0.0719	0.5321	0.1883	0	0.2437	0.2279	0	0.7471	0	0	0	0	0	0.2079	0.3395	0.7489	0	0	0
107984189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414260	0	0	0	0	0	0	0	0.4356	0	0.7139	0	0	0	0	0	0	0	0	0	0	0	0
100506835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83937	23.38	5.15	2.597	1.478	22.03	15.96	9.524	3.43	6.628	11.19	2.906	1.747	1.62	0.1915	0.8664	6.975	7.682	6.792	0.9513	0	2.638	0.9947
105378281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11067	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6108	0	0	0	0	1.517	1.406	0	0
220979	0	0	0.07411	0	0	0.0866	0.06736	0.2241	0	0	0	0	0	0	0	0.07854	0	0.07807	0	0	0	0
7570	3.237	3.613	3.455	1.953	3.042	2.153	2.408	1.393	2.063	2.283	1.201	2.451	2.894	1.478	2.491	0.7323	2.228	1.577	3.976	1.984	7.183	5.418
100133308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
338579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100422988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240	0.3693	0.06477	0.3716	1.382	0	0.07238	0.3941	0.999	0.6424	1.842	0.9333	0.07324	0.7471	1.656	1.692	3.348	1.358	0.9135	1.069	0.6861	0.5008	0.6476
102724323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220972	17.85	16.23	22.64	23.46	22.95	22.15	23.7	27.13	19.32	21.36	13.71	9.37	18.13	22.81	22.65	25.54	20.07	28.66	17.51	24.76	14	13.12
105378286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93550	3.548	3.42	3.737	3.613	2.743	4.049	5.343	4.984	4.258	3.731	3.339	1.887	5.517	5.287	3.279	3.383	3.063	1.353	7.858	4.408	1.979	2.595
653234	26.47	19.26	16.98	37.02	29.97	35.56	37.27	36.01	38.36	35.28	20.05	7.765	17.23	27.92	12.22	17.99	30.37	16.03	30.42	21.88	33.3	28.05
253725	45.92	55.52	47.98	57.62	55.61	76.44	56.8	59.08	62.71	66.42	29.09	24.5	39.07	43.53	36.05	37.56	41.9	32.54	47.63	34.63	38.58	48.35
643479	0	0	0	0.6712	0	3.515	0	0	0	0	0	0	0	0	0	3.188	0	0	0	0	0	0
119016	25.41	19.31	19.39	32.59	36.89	38.96	38.82	32.52	30.26	33.05	17.82	8.103	18.9	21.45	13.51	14.97	22.64	18.14	26.52	20.57	25.87	24.35
114004351	24.66	20.51	18.35	27.9	33.99	35.05	33.21	31.74	24.71	31.59	15.35	7.796	14.86	18.98	11.57	13.92	20.27	15.4	23.42	17.58	22.47	21.97
728407	23.79	25.19	20.91	25.67	31.11	31.27	26.3	33.38	18.45	43.29	11.44	8.504	9.415	22	12.37	13.65	18.77	13.04	20.43	12.56	18.35	19.67
100287932	57.3	69.6	49.87	60.67	42.85	43.81	74.52	49.01	68.34	51.57	56.56	46.88	66	48.54	51.46	55.89	48.6	47.81	59.08	40.84	68.8	56.27
109616974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8031	0.1011	0.8065	0	0.2647	0	0.1387	0	0.1196	0.05594	0.06535	0	0.2105	0.1193	0	0	1.698	0.1531	0.5	0.07879	0	0	0.3877
105378287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653268	5.485	4.524	5.635	7.812	8.528	9.406	9.42	9.027	9.867	6.649	3.615	1.904	5.057	5.165	2.863	3.199	6.23	4.134	6.681	4.086	5.462	7.758
100996567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984026	16.22	10.39	9.699	14.83	13.28	22.53	19.73	23.01	19.63	17.52	10.21	5.874	10.34	8.728	8.819	10.47	9.003	8.598	15.16	14.78	15.23	18.24
100132929	0	0	0	0	0	0	0	0	0	1.529	0	0	0	0	0	0	0	0	0	0	0	0
728113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2524	0	0	0	0
643650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728643	0	0	0	0	0.4919	0.5221	0	0.4504	0.4213	0	0	0	0.4491	0	1.526	0	0	0.4707	1.78	2.2	0	0
107987152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83849	0.08554	0.03501	0.06696	0	0.1106	0.1174	0.1826	0.135	0.03157	0.1475	0.03881	0.03959	0	0	0.1524	0.1419	0.1728	0.07054	0.2223	0.0824	0.03867	0.1313
101927699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414241	0.1881	0.07698	0.07361	0.2628	0.08103	0.172	0.06691	0.2226	0.1388	0.08108	0.256	0.08704	0.07399	0.3149	0.08379	0.5461	0.09496	0.1551	0.1955	0.09059	0.1701	0.0962
102724350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
399761	2.289	1.076	1.087	1.072	0.9442	1.804	8.213	2.882	1.348	5.417	0.6629	1.014	2.989	3.302	3.059	3.03	1.992	1.446	4.556	4.786	3.501	1.495
728798	1.165	1.561	0	0	0	0.436	0	0	0	0	1.442	0	0	0.3991	0	0.2636	0	0	0	0	0	0
26095	0	0.0297	0	0	0.1563	0	0.1807	0	0	0	0	0	0	0	0.03233	0.1204	0.1099	0	0	0	0	0
105378291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2662	0	0	0	0	0	0	0.3289	0	0.3412	0	0	0	0	0.4837	0	0	0.3501	0	0	0	0	0
2658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5949	0	0	0	0	0	0	0	0	0.1065	0	0	0	0	0	0	0	0	0	0	0	0	0
118738	0	0	0	0	0.4059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107001062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653145	0	0	0	0	0	0.1547	0	0	0	0	0	0	0	0	0	0	0.1139	0.186	0	0	0	0
100133093	0	0	0	0	0	0	0	0	0	1.593	0	0	0	0	0	0	0	0	0	0	0	0
113939912	9.032	4.008	4.664	6.1	6.399	12.84	8.827	11.72	8.252	7.388	4.961	2.946	3.66	4.85	7.853	6.973	3.791	5.653	6.278	8.57	5.682	5.343
642517	13.83	5.835	7.001	9.416	9.94	19.09	13.28	17.9	12.82	10.73	7.527	4.439	5.303	7.052	10.51	9.57	6.021	8.23	8.353	13.11	7.969	7.955
107987147	0.2627	0.1613	0.2056	0.04588	0	0.6007	0.3738	0.3109	0.2424	0.5662	0.1192	0.1216	0.2584	0.2749	0.8777	0.7627	0.1326	0.3249	0.8192	0.2531	0.5344	0.2687
642826	0.2631	0.2692	0.3089	0.09189	0.2267	0.7821	0.468	0.4671	0.2427	0.6805	0.2387	0.3653	0.2588	0.5506	0.9962	0.7639	0.1993	0.4881	0.8204	0.3168	0.5947	0.3364
1517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
439965	2.373	2.488	1.973	2.02	0.6389	2.78	1.477	2.048	1.861	1.534	1.076	0.6176	1.342	1.924	0.6606	1.845	0.7487	2.079	1.233	1.286	0.8715	0.7584
102724603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724488	0.031	0.01903	0.05459	0	0.04006	0.06379	0.09924	0.09171	0.01716	0.08017	0.02109	0.02152	0	0	0.06213	0.09642	0.1174	0.01917	0.09665	0.04479	0.02102	0.07134
100996758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644054	0	0	0	0	0	0	0	0	0	1.516	0	0	0	0	0	0	0	0	0	0	0	0
414224	30.83	12.42	14.03	19.99	21.67	40.84	27.86	38.43	26.98	22.68	16.13	8.694	11.82	14.88	22.53	20.86	13.43	18.23	17.73	28.4	17.38	17.59
143162	0.5055	0.7667	0	0	0.1922	0.408	0	0	0	0	0.6879	0.04128	0	0.1867	0	0.37	0.1802	0	0	0	0	0
5599	0.3641	0.6502	0.4275	0.7629	0.4706	0.09082	0.1766	0.1175	0.9527	0.1284	0.04504	0.04595	0.4687	0.4156	0.08847	0.8237	0.5515	0.2047	0.258	0.3826	0.2244	0.2539
58504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05326	0	0	0	0
100689073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57705	0.01551	0.05714	0	0	0	0	0	0	0	0	0.1056	0.1508	0	0	0.5597	0.6563	0.1175	0.2686	0.9191	0.1569	0	0.07141
105378299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
474354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100422895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196740	0	0	0	0	2.27	4.121	0	0	0	0	0	0	0	0	0.6176	0.5463	2.52	2.401	0	0	0	0
100506733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170370	0.146	0	0	0	1.509	0	0	0	0	0	0	0	0	0	0	0	0.8844	0	0	0	0	0
170371	5.002	4.018	5.527	3.892	13.97	7.619	7.379	1.349	5.333	9.369	4.254	3.982	3.732	1.708	2.457	2.105	8.522	5.504	5.562	1.275	4.189	6.94
100506769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644168	0	0	0	0	0	0	0	0	0.6457	0	0.1764	0	0	0	0	0	0	0	0	0	0	0
2074	2.206	1.707	1.763	2.875	2.516	2.289	1.998	3.708	1.56	1.774	0.9335	0.7464	1.969	2.537	2.031	2.445	1.994	1.284	2.168	2.705	1.358	2.19
267004	2.913	1.788	2.886	2.289	2.941	2.248	3.595	1.724	1.209	0.9418	2.23	0.1264	3.545	2.743	3.163	0.2265	1.517	1.801	1.987	6.182	4.815	4.19
1103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6572	0	0	0	0	0	0	0	0.1013	0	0.1106	0	0	0	0	0	0	0	0	0	0	0	0.1313
282966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55753	0	0	0	0.05232	0	0	0	0.0591	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8505	2.894	3.553	4.566	8.338	9.701	9.305	10.28	7.278	5.056	7.251	1.415	1.193	2.348	6.585	5.861	5.626	7.396	6.431	4.371	4.508	1.533	1.526
100652748	20.32	13.67	12.76	18.46	19.28	17.04	21.68	14.78	9.789	19.9	17.36	11.25	13.38	14.92	14.61	12.09	10.94	8.348	16.52	11.22	18.95	31.17
