GeneID	GSM7113703	GSM7113704	GSM7113705	GSM7113706	GSM7113707	GSM7113709	GSM7113710	GSM7113711	GSM7113713	GSM7113714	GSM7113716	GSM7113717	GSM7113718
284498	2.687	3.372	2.414	3.891	4.281	2.397	4.948	4.283	4.423	3.099	3.64	3.681	4.721
102724659	0	0	0	0	0	0	0	0	0	0	0	0	0
4524	15.8	17.4	15.05	21.7	18.75	15.43	24.95	19.65	22.42	19.21	18.15	20.29	22.76
1185	6.515	7.788	5.974	9.106	6.157	7.261	17.59	8.64	12.3	10.69	7.607	17.68	25.26
100379251	2.388	3.489	2.565	3.801	2.77	3.051	7.928	3.57	6.142	4.232	3.198	10.3	10.99
4878	0.2652	0.5949	0.1246	0.6718	0.1795	0	2.47	0.2891	0.2653	0.2571	0.2346	2.403	2.539
4879	0	0	0	0	0	0	0	0	0	0	0	0	0
26829	0	0	0	0	0	0	0	0	0	0	0	0.9593	0
90231	44.77	46.01	52.09	49.27	65.93	35.46	36	46.61	48.93	49.36	52.86	46.89	52.04
5351	164.1	183.4	195.6	162	209.7	97.39	99.13	123.6	181.1	194.1	199.1	77.93	93.14
9927	62.64	60.78	56.92	73.61	55.72	53.98	71.36	59.55	56.51	51.96	58.33	51.64	75.56
60672	9.16	14.22	9.603	15.47	17.01	19.12	32.97	32.64	14.51	11.33	13.87	36.53	31.94
102466982	0	0	0	0	2.361	0	0	0	0	0	0	0	2.783
943	0.6723	0.7238	0.2528	0.7039	0.6916	0.1569	1.097	0.7916	1.103	0.8602	1.166	10.21	5.363
102465836	0	0	0	0.9971	0	0	0	0	0	0	0	0	1.884
7133	99.76	115.4	141.8	108.7	149.5	152.3	189.6	150.6	158.1	195.4	171.7	498	277.9
100616438	0	0	0	0	0	0	0	0	0	0	0	0	0
107984917	0	0.2136	0.08951	0.201	0	0.2778	0.169	0.05191	0.1905	0.2308	0.08424	0.863	0.2279
55187	13.07	14.37	12.57	16.64	11.78	10.42	15.37	11.1	18.19	15.83	12.23	14.82	15.81
677885	1.492	0.6692	0.7011	0.6298	0	0	0.6617	0	0.7462	0.723	0	3.004	1.19
105376744	0.1367	0.2697	0.2569	0.1846	0.296	0.02657	0.0485	0.0596	0.3555	0.3709	0.4352	0.1926	0.9593
9249	32.48	44.58	46.88	26.42	48.4	8.439	3.97	9.799	53.03	54.67	53.54	0.9322	5.539
102466722	0	0	0	0	0	0	0	0	1.693	0	0	0	2.7
343066	0	0	0	0	0	0	0	0	0	0	0	0	0
126767	0	0	0	0	0	0	0	0	0	0	0	0	0
93190	0	0	0	0	0	0	0	0	0	0	0	0	0.1015
390999	0	0	0	0	0	0	0	0	0	0	0	0	0
65121	0	0	0	0	0	0	0	0	0	0	0	0	0
105376745	0	0	0	0	0	0	0	0	0	0	0	0	0
440560	0	0	0	0	0	0	0	0	0	0	0	0	0
343069	6.977	7.042	7.56	6.954	7.083	8.008	6.963	12.68	6.786	6.2	10.63	7.318	14.22
65122	0	0	0	0	0	0	0	0	0	0	0	0	0
400735	0	0	0	0	0	0	0	0	0	0	0	0	0
343071	0	0	0	0	0	0	0	0	0	0	0	0	0
441871	0	0	0	0	0	0	0	0	0	0	0	0	0
440561	0	0	0	0	0	0	0	0	0	0	0	0	0
101929983	0	0	0	0	0	0	0	0	0	0	0	0	0
649330	0.2254	0	0.3178	0	0.1525	0.4383	0.09998	2.703	0.1127	0.2185	2.293	0.1135	0.1798
441873	0	0	0	0	0	0	0	0	0	0	0	0	0
649324	0	0	0	0	0	0	0	0	0	0	0	0	0
440563	4.61	4.4	5.162	4.72	4.381	4.482	4.002	9.409	4.415	3.518	8.328	3.95	9.388
645354	0	0	0	0	0	0	0	0	0	0	0	0	0
645359	0	0	0	0	0	0	0	0	0	0	0	0	0
101060301	0.1222	0	0.2297	0	0.1654	0.2376	0.1084	2.797	0.1222	0.1184	2.594	0.246	0.3898
343070	0	0	0	0	0	0	0	0	0	0	0	0	0
400736	0	0	0	0	0	0	0	0	0	0	0	0	0
391003	0	0	0	0	0	0	0	0	0	0	0	0	0.08512
343068	0	0	0	0	0	0	0	0	0	0	0	0	0
391002	0	0	0	0	0	0	0	0	0	0	0	0	0
645382	0	0	0	0	0	0	0	0	0	0	0	0	0
653619	0	0	0	0	0	0	0	0	0	0	0	0	0
729528	0	0	0	0	0	0	0	0	0	0	0	0	0
645414	0	0	0	0	0	0	0	0	0	0	0	0	0.0852
391004	0	0	0	0	0	0	0	0	0	0	0	0	0
645425	0	0	0	0	0	0	0	0	0	0	0	0	0
126755	0	0	0	0	0	0	0	0	0	0	0	0	0
102724856	0	0	0	0	0	0	0	0	0	0	0	0	0
107984918	0	0	0	0	0	0	0	0	0	0	0	0	0
10630	0.07217	0.3237	0.1696	0	1.123	0.7367	0.5442	3.894	1.011	0.2099	3.319	0	6.793
107984919	0	0	0	0	0	0	0	0.1164	0	0	0	0	0.0852
105378612	0	0	0	0	0	0	0	0	0	0	0	0	0
105376756	0	0	0	0	0	0	0	0	0	0	0	0	0
7799	6.008	6.661	6.259	8.127	5.587	5.133	8.74	5.344	8.533	7.206	4.98	16.71	18.28
23254	0.5258	0.629	0.5865	0.5446	0.2657	0.2317	0.3296	0.1223	0.7715	0.6048	0.3225	0.02823	0.2572
107985467	0	0	0	0	0	0	0	0	0	0	0	0	0
107985468	0	0	0	0	0	0	0	0	0	0	0	0	0
105376762	0	0	0	0	0	0	0	0	0	0	0	0	0.145
105376759	0	0.01883	0	0	0	0	0.01862	0	0.042	0	0	0	0
107985469	0	0	0	0	0	0	0	0	0	0	0	0	0
200197	0.4711	0.7288	1.054	0.4115	0.6597	0.5686	0.4612	0.4428	0.6338	0.9764	0.388	0.01636	0.3628
55092	19.75	37.17	43.64	33.31	48.04	59.31	55.31	58.72	33.28	44.31	39.14	3.496	6.377
727684	0	0	0	0.05732	0	0.066	0.1807	0	0.06792	0.1974	0.06005	0	0
114827	0.1608	0.4722	0.6459	0.1975	0.277	1.507	0.7912	1.004	0.4973	0.7653	0.3362	0.1914	0.1866
101927417	0.1822	0.4903	0.4452	0.2153	0.1973	0.8501	0.4525	0.4766	0.4738	0.3178	0.29	0.1834	0.1162
101927441	0.01602	0.04311	0.1506	0.1082	0.1084	0.06229	0.09947	0.06985	0.04807	0.07764	0.09918	0.2742	0.1278
79180	200.8	206.4	200.4	234.8	261.5	114.1	149.2	160.2	128.4	120.9	140.3	342.8	211.3
11330	0	0	0	0	0	0	0	0	0.03252	0	0	0.3927	0.05186
63036	0.1238	0.111	0	0	0	0.1203	0	0	0.1238	0.12	0	0.2492	0
105376767	0	0	0	0	0	0	0	0	0	0.08813	0	0	0
51032	0.1239	0	0.1165	0.2092	0	0.1205	0.1099	0.1351	0.4958	0.1201	0.3288	0.6238	0.3954
842	6.343	7.845	7.382	6.813	6.648	6.979	10.15	7.797	8.586	6.174	6.779	11.14	8.267
23341	6.658	8.383	7.534	8.049	6.679	7.877	9.429	8.276	9.654	7.925	6.482	8.761	10.9
107397391	0	0	0	0	0	0	0	0	0	0	0	0	0
79814	0.2198	0.1972	0.1377	0.1237	0.3967	0.1068	0.26	0.4393	0.2565	0.03551	0.0648	0.3319	3.448
84301	18.02	18.79	17.9	21.47	17.45	20.93	34.92	20.01	24.04	23.04	21.04	15.78	20.36
6248	14.72	14.88	14.25	16.52	13.04	17.12	26.99	18.56	19.03	18.49	16.44	6.353	15.84
23207	77.9	89.43	83.33	94.79	116.6	74.84	104.3	116.2	107.1	97.26	104.5	52.5	60.32
284723	0.1796	0.1151	0.1206	0.6714	0.2778	0.1496	0.6372	0.1398	0.6928	0.2984	0.2723	1.55	1.023
110806303	0.3582	0.1607	0.1684	0.4537	0.2424	0	0.3178	0	0.3584	0.3472	0	1.082	0.2857
388595	0	0	0	0	0	0	0	0	0	0	0	0	0
54751	1.225	1.526	0.7673	1.283	1.166	0.1102	0.2012	0	2.586	1.561	1.584	0.02283	0.1085
440567	99.26	91.32	89.33	73.13	66.18	61.67	46.55	70.99	69.57	65.78	96.56	65.14	148.6
729614	0.498	0.7447	0.7411	0.8059	0.5617	0.6455	1.141	0.6786	1.245	0.9252	0.5873	5.139	4.237
23013	8.102	14.61	10.51	22.98	9.863	10.68	31.99	12.07	24.1	16.35	8.348	38.19	57.02
7709	3.883	5.097	3.898	6.557	4.996	8.879	18.33	11.34	7.218	5.158	3.943	14.96	13.77
149563	0	0	0	0	0	0	0	0	0	0	0	0	0
27129	1.885	0	0.9176	0.02842	2.597	1.309	0	1.872	0.03368	1.468	3.811	0.06779	8.646
1187	0.04552	0.04083	0	0	0	0	0	0.04962	0	0	0	0.09165	0.5083
1188	0	0.03462	0	0	0	0	0	0	0	0	0	0.1166	0.1231
348487	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	0.05311	0.09529	0.07487	0.269	0.07188	0.1033	0.4711	0.1737	0.1594	0.2059	0.09394	0.3475	0.3389
101927479	0	0	0	0	0	0	0	0	0	0	0	0	0
128272	0.3951	0.7088	0.3094	0.5559	1.203	0.192	0.4381	0.7178	0.6916	0.3191	0.9027	2.851	6.775
101927546	0.4143	0.7216	0.3894	0.3292	0.6268	0.2843	0.2595	0.6111	0.5364	0.4961	0.8192	0.1472	0.4666
79363	0.798	1.101	1.154	2.488	1.662	0.8952	1.906	0.9369	0.6755	1.369	1.357	1.36	2.35
54455	11.66	12.67	12.36	12.23	13.42	13.39	13.66	14.56	14.4	13.27	14	17.04	20.07
26099	76.92	73.02	70.79	69.93	86.17	112.8	96.65	138.2	65.7	67.9	81.53	54.26	77.07
374955	22.58	20.08	19.68	18.51	22.29	30.1	24.34	35.03	17.66	19.67	22.65	16.01	20.46
55707	180.6	185.6	186.1	153.4	185.3	230.1	179.3	252.1	175.7	167.5	177.8	99.77	84.75
107984921	0.4193	0.5956	0.9195	0.7965	0.6148	0.8152	1.519	0.838	1.153	1.321	0.3399	2.849	1.616
114819	0.169	0.379	0.2382	0.5172	0.3431	0.1437	0.7308	0.2303	0.5705	0.5118	0.3736	1.85	1.82
26871	0	0	0	0	0	0	0	0	0	0	0	0	1.103
107985757	0	0	0	0	0	0	0	0	0	0	0	0	0
100132147	0	0	0	0	0	0	0	0.07995	0	0	0	0	0
107985758	0	0	0	0	0	0	0	0	0	0	0	0	0
7195	0	0	0	0	0	0	0	1.741	0	0	0	0	0
55672	3.675	6.885	4.833	9.357	6.006	2.073	7.011	2.636	13.09	8.38	6.838	13.79	11.88
105376794	0.3472	0.3791	0.454	2.37	0.8172	0.1614	2.825	0.362	1.087	0.9802	0.5874	11.85	7.825
84809	0.6424	1.037	0.6038	2.278	1.913	0.5621	3.476	1.12	1.607	1.245	1.136	15.26	14.24
11209	0.04301	0	0.1213	0.1453	0.05822	0.04182	0.3053	0.04689	0.1291	0.04169	0.07609	0.6929	1.578
107985736	0	0	0.03807	0	0	0	0	0	0.04052	0.03927	0	0.04078	0.3877
26869	0	0	0	0	0	0	0	0	0	0	0	0	1.103
107985759	0	0	0	0	0	0	0	0	0	0	0	0	0
284729	0	0	0	0	0.07616	0	0	0	0	0	0	0	0.08976
100189045	0	0	0	0	0	0	0	0	0	0	0	0	0
6060	0	0	0	0	0	0	0	0.7537	0	0	0.6115	0.6961	1.103
11223	0	0.04358	0.02283	0.08203	0	0.02361	0.08619	0	0.0243	0.02354	0.02148	0.269	1.046
100500876	0	0	0	0	0	0	0	0	0	0	0	0	0
100189298	0	0	0	0	0	0	0	0	0	0	0	0	0
112267871	0	0	0	0	0	0	0	0	0	0	0	0	0
7193	0	0	0	0	0	0	0	0	0	0	0	0	0
100189183	0	0	0	0	0	0	0	0	0	0	0	0	0
105376805	8.459	13.89	7.95	8.965	11.45	4.374	4.47	6.474	18.54	7.676	12.58	12.68	10.05
791226	0	0	0	0	0	0	0	0	0	0	0	0	0
26870	0	0	0	0	0	0	0	0	0	0	0.6115	0.6961	1.103
9696	0.2923	0.8615	0.4055	1.269	1.432	0.1894	0.605	0.4703	1.267	0.5936	0.5539	3.027	2.598
4237	0	0	0	0.1628	0	0	0.1711	0.1051	0	0	0	0	0.769
105376806	0	0	0	0.2411	0	0	0	0	0	0	0	0	0
23400	20.99	23.87	24.51	29.29	42.13	18.03	33.16	28.73	28.86	33	33.44	19.1	25.12
6390	263.7	253.4	270	220.9	227.5	286.4	281.4	318.4	235.7	236.6	242.6	183.1	226.7
11240	1.679	3.611	3.412	3.795	5.047	49.84	76.42	90.24	13.12	15.34	15.77	61.86	40.58
105376808	0	0	0	0	0	0	0	0	0	0	0	0.1387	0
400743	0	0	0	0	0	0	0	0	0	0	0	0	0
29943	0	0	0	0	0	0.05646	0.05152	0.08441	0	0	0.01712	0	0
51702	0	0	0	0	0	0	0	0	0	0	0	0	0
100616188	0	0	0	0	0	0	0	0	0	0	0	0	0
23569	0.3386	0.3375	0.1768	0	0.2546	0.2926	0.3337	0.2871	0.3011	0.474	0.06655	141	30.37
353238	0	0	0	0	0	0.09201	0.04198	0	0	0.04587	0	1.286	0
55920	59.38	68.35	56.07	87.56	57.01	77.14	131.9	90.73	84.27	73.98	65.82	106.8	206.4
55160	5.033	6.93	5.23	8.346	6.414	15.91	33.61	19.64	12.66	9.604	8.303	22.28	12.25
107984028	0	0	0	0	0	0	0	0	0	0	0	0	0
81569	0	0	0	0	0	0	0	0	0	0	0	0	0
105376809	0	0	0	0	0	0	0	0	0	0	0	0	0
105376812	0	0	0	0	0	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0	0	0	0	0	0
84966	0.0486	0	0	0	0	0	0.04311	0	0	0	0	0	0
105376814	0	0.02935	0	0	0	0	0	0	0	0	0	0	0
127707	0.06709	0	0	0.03776	0	0	0.05952	0.02438	0.04474	0.02168	0.01978	0.02252	0
5081	0	0	0	0	0	0	0	0	0	0	0	0	0
80834	0	0	0	0	0	0	0	0	0	0	0	0	0
8659	16.43	13.35	9.315	14.89	15.26	2.185	4.438	6.454	15.61	11.05	16.97	6.726	7.829
100616120	0	0	0	0	0	0	0	0	0	0	0	0	0
100302276	0	0	0	0	0	0	0	0	0	0	0	0	0
126917	4.936	3.556	3.018	4.772	4.719	4.834	6.169	4.461	3.745	2.988	2.889	7.094	6.44
105376815	0	0	0	0	0	0	0	0	0	0	0	0	0
23352	16.91	18.89	16.71	26.49	16.92	19.39	40.25	23.42	28.74	22.38	16.7	26.66	49.35
101927895	7.607	7.15	8.058	6.83	8.008	5.048	5.356	4.081	7.368	7.608	6.194	4.498	11.94
23065	39.95	38.6	43.16	32.3	39.88	27.39	25.39	30.9	37.55	39.8	40.54	22.52	63.82
51154	33.41	39.77	39.31	33.23	37.93	24.3	24.82	26.19	37.47	41.53	39.99	15.58	59.16
246181	2.4	1.593	2.075	1.5	2.339	0.84	0.5536	1.099	1.393	1.908	2.632	1.353	3.293
22977	1.006	0.812	0.9924	1.019	1.361	0.6355	0.4906	0.7674	1.056	1.267	1.69	0.7593	2.567
100506730	1.503	0.9396	1.156	1.807	1.541	0.3541	0.8483	0.2978	2.232	1.677	1.611	2.292	7.627
8574	49.09	38.22	40.65	41.49	57.13	20.75	16.25	26.24	35.86	44.86	58.51	19.44	60.84
54896	8.167	9.342	7.873	9.983	12.07	6.585	10.24	10.57	11.65	9.875	10.18	5.663	17.22
832	281.3	288.4	256.5	261	263.1	204.7	210.3	202.2	275.6	258.5	271.3	215.1	195.3
105376819	0.2668	0.1197	0.2507	0	0.1805	0.2594	0.2367	0.2908	0.1334	0.1293	0.118	0	0
105376818	0.8099	0	1.522	1.368	0	0.7873	0.7184	3.531	0.8102	1.57	0	0	0
105376817	0.09317	0.08358	0.1751	0	0.2522	0.3623	0.08265	0	0.0932	0.09031	0.0824	0	0
105378614	0	0	0	0	0	1.065	0	0	0	0	0	0	0
440574	27.92	27.91	24.1	24.16	23.5	26.29	23.7	22.79	23.32	22.55	24.84	18.35	28.22
100532736	7.82	7.477	6.721	6.211	7.45	7.702	6.07	5.776	6.175	6.482	6.916	4.351	13.29
644068	24.49	22.94	34.34	20.22	17.76	21.7	14.16	24.04	20.17	26.89	27.52	38.41	35.18
4681	0.505	0.5502	0.5764	0.4264	0.7324	0.5261	0.128	0.3539	0.6135	0.5245	0.67	0.109	4.719
3362	0	0	0	0	0	0	0.02647	0	0	0	0	0.06008	0.0476
255104	5.495	5.868	5.481	6.539	6.285	4.963	7.987	7.477	4.752	4.518	4.546	7.548	6.447
54546	0	0	0	0	0	0	0	0	0	0	0	0	0
105376823	0	0	0	0	0	0	0	0	0	0	0	0	0
23252	0.4251	0.6073	0.7694	1.023	0.4901	0.2602	1.592	0.4805	1.26	0.7477	0.557	4.454	7.007
30814	0	0	0	0	0	0	0	0	0	0	0	0	0
5320	0	0	0	0	0	0	0	0	0	0	0	0	0
5322	0	0	0	0	0	0	0	0	0	0	0	0	0
26279	6.048	0.645	0.2385	1.5	0.7441	0.7812	7.316	6.593	1.565	0.287	2.506	0	0.4048
64600	0	0	0	0	0	0	0	0	0	0	0	0.04188	0
391013	0.04995	0	0	0	0.0676	0	0.04431	0	0.04997	0.04842	0	0.1006	1.116
127733	0.03475	0.01559	0.01633	0.02934	0.02352	0	0.1079	0.1137	0	0.01684	0.03074	0.14	0.4158
101928017	0.2223	0	0	0	0	0	0	0	0	0	0	0	0.7093
105376825	0	0	0	0	0	0	0	0	0	0	0	0	0
105376826	0	0	0	0	0	0	0	0	0	0	0	0	0
105376827	0	0	0	0	0	0	0	0	0	0	0	0	0
105376828	0	0	0	0	0	0	0	0	0	0	0	0	0
127731	0	0	0	0	0	0	0	0	0	0	0	0	0
339505	0	0	0	0	0	0	0	0	0	0	0	0	0
55450	0	0	0	0.08231	0.132	0.04739	0	0.05314	0	0	0	0	0.1555
79594	41.77	36.95	48.62	37.76	37.13	44.57	37.79	39.94	34.12	43.98	37.42	22.9	26.37
163933	0	0	0	0	0	0	0	0	0	0	0	0	0
978	41.77	38.1	71.53	42.48	37.18	31.06	9.076	11.15	71.64	148.6	77.97	198.3	66.63
65018	34.52	31.47	35.34	36.28	45.98	21.74	18.85	25.68	38.42	45.67	57.63	26.72	27.03
102464833	0	0	0	0	1.395	0	0	0	0	1.998	1.823	0	0
100861548	18.3	17.56	17.05	19.41	23.49	11.21	12.9	14.44	20.22	21.57	26.9	15.67	20.56
1650	337.5	319.7	311.6	303.3	342.1	230.8	244.9	304.4	302.4	279.8	353.1	221.8	472.9
57576	2.08	1.369	0.8603	2.131	1.764	1.213	1.648	1.754	2.081	1.506	2.968	0.1396	13.54
400745	0	0.0207	0	0.01948	0	0	0	0	0	0	0	0	0.0368
112268222	7.064	6.81	6.025	7.604	5.702	5.367	7.168	4.632	8.81	7.428	6.135	15.72	20.31
50809	19.14	17.99	17.76	22.52	14.26	14.76	22.55	13.17	23.68	20.69	16.95	35.9	63.05
8672	14.69	17.99	15.02	23.57	16.67	15.46	31.65	17.9	26.76	22.58	18.7	27.08	58.85
105376830	0	0	0	0	0	0	0	0	0.04133	0.04005	0	0.1664	0.1978
105376829	0	0	0	0	0	0	0	0.1004	0	0	0	0.1855	0.7347
100302155	0	0	0	0	0	0	0	0	0	0	0	0	0
1889	11.48	10.42	7.525	10.29	22.43	25.43	16.19	20.79	13.3	11.51	20.91	41.06	26.62
100506801	0	0	0	0	0	0.04282	0.03908	0	0	0	0.03896	0.1774	0.07027
105376832	0	0	0	0	0	0	0	0	0	0	0	0	0
84224	2.036	1.942	1.861	0.9062	0.4258	0.8276	0.7387	0.4236	3.665	2.332	0.6056	3.037	4.074
249	1.525	0.6481	0.3018	1.999	1.032	0.1171	0.1068	0.4813	0.1204	0.07781	0.5325	0	0
105376834	0	0	0	0	0	0	0	0.07711	0	0	0	0	0
5909	3.261	2.972	5.747	2.323	4.863	0.6192	0.1582	0.1944	1.504	2.346	2.006	0.02565	1.26
84196	11.65	12.09	10.85	13.81	11.19	8.929	16.67	10.73	14.87	12.94	11.59	30.04	38.64
401944	0.7308	0.8742	1.018	2.651	1.832	0.05263	0.3842	0.08852	0.3249	0.1049	0.2155	0.545	2.677
3339	1.981	3.582	4.084	9.991	6.663	0.1313	1.558	0.1473	0.6005	0.3201	0.6239	0.408	11.19
23436	0	0	0	0	0	0	0	0	0	0	0	0	0
10136	0	0	0	0	0	0	0	0	0	0	0	0	0
101928043	0.1624	0	0	0.5486	0.2199	0	0	0	0.325	0.9447	0.2873	0.6542	0.5183
29092	17.32	13.41	17.74	18.97	19.13	12.87	11.3	14.78	14.79	18.53	21.1	23.52	24.5
112268223	0.9256	1.246	1.305	1.27	1.566	0.5624	0.6158	0.8829	0.8102	0.785	1.535	1.398	1.846
998	101.1	99.73	98.72	83.78	82.97	95.12	74.86	79.08	87.17	88.86	81.74	96.28	78.97
54361	0	0	0.01686	0	0	0.01744	0.07955	0	0.01794	0	0	0.1083	0
105376845	0.0605	0	0.1137	0	0	0	0.1073	0	0.06052	0	0	0.06091	0
105376850	0	0.03408	0	0	0	0	0.0337	0	0	0	0	0	0.06059
107985377	0	0	0	0	0	0	0	0	0	0	0	0	0
100616433	0	0	0	0	0	0	0	0	0	0	0	0	0
105376856	0	0	0	0	0	0	0	0	0	0	0	0	0.1861
9923	5.802	7.768	6.743	9.571	6.192	5.304	11.13	6.045	10.12	8.457	5.704	18.75	20.06
2046	0	0	0	0	0	0	0	0	0	0.01759	0	0	0
102466615	0	0	0	0	0	0	0	0	0	0	0	0	0
712	238.3	435.2	336.2	206	455.7	240.6	389.3	311.9	451.7	336.5	472.5	8.463	10.28
714	234.1	420.6	248.4	240.8	562.4	152.3	357.5	316.7	353.9	169.2	336.5	2.06	1.496
713	180.8	354.4	116.3	178.1	262.9	497.8	890.6	898.1	304.1	67.65	169.3	3.832	3.47
2048	2.326	2.541	1.41	2.97	3.322	0.541	1.322	2.286	4.006	3.853	5.081	3.082	1.094
100616391	0	0	0	0	0	0	0	0	0	0	0	0	0
100422914	5.002	5.984	3.134	4.223	6.77	0	0	5.453	8.34	6.465	7.374	8.394	2.66
646262	0	0	0	0	0	0	0	0	0	0	0	0	0
729059	0	0	0	0	0	0	0	0	0	0	0	0	0
23028	28.29	26.41	27.04	30.36	23.42	19.19	29.48	22.13	27.1	27.23	24.4	37.86	81.51
100422866	0	0	0	0	0	0	0	0	0	0	0	0	0
7798	15.75	14.97	13.59	19.12	12.75	10.99	20.93	14.26	18.16	15.23	13.37	7.702	20.27
3352	0	0	0	0	0	0	0	0	0.04001	0	0	0	0.0638
100996511	0.03229	0.2318	0.09106	0.6544	0.04371	0.1256	0.9454	0.1056	0.3553	0.2191	0.02856	0.6828	3.606
10236	33.98	37.07	30.79	35.93	27.42	35.08	43.52	35.07	35.15	25.91	26.97	49.28	68.89
80818	6.515	7.226	7.014	6.72	5.964	19.71	11.92	14.15	7.015	7.67	6.6	5.033	10.43
148898	0.1186	0.2482	0.2229	0.4671	0.1605	1.037	1.192	0.9047	0.7116	0.2682	0.2447	1.154	1.324
6920	0.5812	0.1203	0.3362	0.6417	0.1815	0.5216	0.357	0.4386	0.1342	0.13	0.1186	0.5402	6.704
55616	0.1819	0.09326	0.2443	0.1975	0.07035	0.2526	0.7838	0.34	0.26	0.1259	0.1149	0.3663	0.5804
1870	0.6267	0.6304	0.2856	0.4329	0.3085	0.2585	0.8256	0.2691	3.002	2.688	2.419	5.144	9.635
101928163	0.09355	0.1679	0.08793	0.07898	0	0	0.166	0	0.09358	0.1814	0.1655	0.2826	0.597
105376859	0	0	0	0.05588	0	0	0	0	0	0	0	0	0
3399	6.087	5.461	3.141	6.953	9.692	0.8122	2.753	2.992	3.462	1.735	8.867	0.4806	1.904
107984928	0	0	0	0	0	0	0	0	0	0	0	0	0
259283	0	0	0	0	0	0	0	0	0	0	0	0	0
6135	1164	1294	1466	1155	1076	950	714.5	821.2	1172	1326	1191	2466	2536
6924	27.94	27.51	23.78	29.61	23.75	31.22	44.16	33.96	34.88	26.73	25.1	27.64	36.41
100506963	9.414	8.07	7.766	9.626	6.937	8.44	10.76	7.183	11.72	10.65	7.864	12.64	12.68
57095	79.6	74.23	54.25	74.97	65.3	28.47	33.76	32.86	94.39	82.06	86.48	47.57	56.28
105376860	11.81	10.37	10.17	13.5	7.989	8.369	8.727	7.239	9.349	10.25	10.66	8.667	10.99
11313	34.03	35.07	33.88	45.35	50.84	25.87	33.98	40.95	29.82	34.03	41.78	38.56	48.65
2582	36.71	39.87	43.06	41.42	55.77	31.15	30.69	32.21	39.72	41.87	48.46	12.05	21.58
3155	89.97	92.17	103.6	90.84	98.97	80.61	68.87	83.32	86.26	101.4	99.66	40.11	39.59
105376861	0.157	0.4227	0.1476	0.1326	0.2126	0	0	0	0	0.1522	0.1389	0	0.2505
2517	767.2	401.7	192	616.3	398.4	40.87	47.73	71.36	651.7	365.8	994.2	45.37	98.91
1269	0.1435	0.01609	0.03371	0.1817	0.1942	0	0.04773	0	0.05382	0	0.04759	0.1986	6.867
107984929	0	0	0.09203	0.4133	0	0	0	0	0.2938	0	0.3464	0	0.1562
100616492	0	0	0	0	0	0	0	0	0	0	0	0	0
55629	96.92	93.23	82.2	79.41	74.18	75.96	77.99	65.79	86.53	76.22	71.28	117.3	189.1
10772	15.29	15.26	14.31	15.68	14.27	14.26	16.27	13.03	15.3	13.77	13.28	23.7	40.39
105378615	0	0	0	0	0	0	0	0	0	0	0	0	0
105376863	0	0	0	0	0	0	0	0	0	0	0	0	0
107984931	0.3167	0	0	0	0	0	0	0	0	0	0	0	0
127294	0	0	0	0.01662	0	0	0	0	0	0	0.01741	0	0
107985737	0	0	0	0	0	0	0	0	0	0	0	0	0
105376864	0	0.04198	0	0.03951	0	0	0.04151	0	0.04681	0	0	0.04711	0
58985	0	0	0	0	0	0	0	0.04246	0	0.03775	0	0	0.3728
163702	15.42	13.31	16.9	13.43	14.97	10.43	6.573	8.804	10.68	12.01	13.79	0.2912	1.313
284632	0	0.0551	0.05773	0	0	0	0	0.06696	0.06144	0	0.05432	0	0
105376871	0	0	0	0	0	0	0.03839	0	0	0	0	0	0.1726
57822	0	0	0.0301	0	0	0	0.1136	0.1047	0	0	0	0.09671	0.2554
90529	2.999	4.709	4.111	3.271	5.836	4.738	2.993	4.291	5.563	4.21	6.273	0.6606	3.539
57185	10.14	11.68	10.93	9.07	12.34	17.04	17.41	17.41	10.87	9.485	11.65	5.178	11.87
100750325	0.6418	0.5758	0.4021	0.1806	1.158	1.04	0.1898	0	0.214	0.8295	0.7569	0.2154	0.3413
11123	20.63	20.12	21.6	21.42	20.74	12.91	9.892	9.898	21.77	21.23	19.16	9.767	12.35
100506985	7.225	7.527	5.148	6.395	5.993	3.625	3.101	2.16	6.761	6.89	6.081	3.989	3.532
400746	0.01799	0.01614	0	0.01519	0	0	0	0	0.01799	0	0.01591	0	0
10250	14.64	18.75	14.49	24.52	14.05	14.07	28.59	14.43	27.7	19.86	15.81	47.03	65.96
25932	211.8	200.3	211.4	154.4	194.1	493.1	437.9	389.2	212.8	192.9	199.7	46.35	139.1
105376876	0	0	0	0	0	0	0	0	0	0	0	0	0
864	11.59	17.63	17.56	19.52	22.07	26.66	29.23	33.98	18.18	16.57	16.61	28.13	26.23
102465437	0	0	0	0	0	0	0	0	0	0	0	0	0
107984932	0	0	0	0.1299	0	0	0.06824	0.1677	0	0.1491	0	0.2323	0.2454
105376878	0.01431	0.01926	0.02018	0.02416	0.01937	0.03478	0.05713	0.039	0.03579	0.01387	0.01899	0.1153	0.468
100616365	0	0	0	0	0	0	0	0	0	0	0	1.359	0
105376879	0	0	0	0	0	0	0	0	0	0	0	0	0.08585
25949	39.17	47.88	45.61	47.45	48.83	49.18	46.71	49.1	49.45	45.98	50.68	109.7	83.59
57035	1.676	3.236	3.331	4.838	2.161	2.716	8.879	1.775	5.972	4.642	2.344	66.02	30.63
